Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
87,1,3326,0.00011249,0,87,0.011248995
87,1,3327,0.000112126,0,87,0.011212592
87,1,3328,0.000111667,0,87,0.011166667
87,2,3326,0.0001188,5.48731470039999e-07,77,0.011880036
87,2,3327,0.000119897,0,77,0.011989702
87,2,3328,0.00012,0,77,0.012
87,3,3326,0.000260373,1.4647122112029756e-06,67,0.026037308
87,3,3327,0.00027865,0,67,0.027864956
87,3,3328,0.000278,3.3333333334000294e-07,67,0.0278
87,4,3326,0.000340488,1.959363259826868e-06,57,0.034048788
87,4,3327,0.000457829,4.440630436174939e-07,57,0.0457829
87,4,3328,0.000459,6.666666666799965e-07,57,0.0459
87,5,3326,0.000502638,9.73515201189205e-06,47,0.050263803
87,5,3327,0.000756017,3.510626606364859e-07,47,0.075601733
87,5,3328,0.000758333,0,47,0.075833333
87,6,3326,0,0,37,0
87,6,3327,0.001225836,2.312754340543084e-06,37,0.122583603
87,6,3328,0.001251667,0,37,0.125166667
87,7,3326,0,0,27,0
87,7,3327,0.007725365,7.860982053011563e-06,27,0.772536477
87,7,3328,0.007514333,9.288583195384703e-06,27,0.751433333
87,8,3326,0,0,17,0
87,8,3327,0.009340866,3.868226265636394e-05,17,0.934086612
87,8,3328,0.044488667,3.2413988749717446e-05,17,4.448866667
87,9,3326,0,0,7,0
87,9,3327,0,0,7,0
87,9,3328,0.18522599999999995,0.000155494,7,18.5226
88,1,3326,0.000110295,3.360280268268331e-07,88,0.011029503
88,1,3327,0.000110794,2.2203152180000305e-07,88,0.011079373
88,1,3328,0.000111667,0,88,0.011166667
88,2,3326,0.000114136,1.3300372471824853e-06,78,0.011413615
88,2,3327,0.000118343,2.7193196763631525e-07,78,0.01183428
88,2,3328,0.000118333,0,78,0.011833333
88,3,3326,0.00022937,3.454176343639054e-06,68,0.022936975
88,3,3327,0.000265328,0,68,0.026532767
88,3,3328,0.000264667,3.333333333399975e-07,68,0.026466667
88,4,3326,0.00024885,3.6707633568812587e-06,58,0.024884972
88,4,3327,0.000435626,4.440630436224976e-07,58,0.043562585
88,4,3328,0.000435667,6.666666666575045e-07,58,0.043566667
88,5,3326,0.000217846,8.968444718698981e-06,48,0.021784639
88,5,3327,0.000715386,9.018963051379508e-07,48,0.071538556
88,5,3328,0.000721667,0,48,0.072166667
88,6,3326,0,0,38,0
88,6,3327,0.001153232,2.416984196585597e-06,38,0.115323172
88,6,3328,0.00119,0,38,0.119
88,7,3326,0,0,28,0
88,7,3327,0.001797345,2.4067643444653246e-06,28,0.179734517
88,7,3328,0.001825333,1.191870611920095e-05,28,0.182533333
88,8,3326,0,0,18,0
88,8,3327,0.004192399,2.495658009522322e-05,18,0.419239919
88,8,3328,0.024371,4.789050010178417e-05,18,2.4371
88,9,3326,0,0,8,0
88,9,3327,0,0,8,0
88,9,3328,0.087837333,0.000169866,8,8.783733333
89,1,3326,0.000108649,2.7436573501999985e-07,89,0.010864883
89,1,3327,0.000109684,2.2203152182000005e-07,89,0.010968357
89,1,3328,0.00011,0,89,0.011
89,2,3326,0.000112216,1.0080840805294909e-06,79,0.011221559
89,2,3327,0.000118343,2.7193196763631525e-07,79,0.01183428
89,2,3328,0.000118333,0,79,0.011833333
89,3,3326,0.000210713,3.6191326087105636e-06,69,0.021071288
89,3,3327,0.000252006,0,69,0.025200578
89,3,3328,0.000251333,3.333333333199994e-07,69,0.025133333
89,4,3326,0.000221688,2.5883611673814896e-06,59,0.022168751
89,4,3327,0.000414311,6.473275614169899e-07,59,0.041431082
89,4,3328,0.000415333,6.236095644534231e-07,59,0.041533333
89,5,3326,0.00016023,5.7779886491182214e-06,49,0.016022959
89,5,3327,0.000679861,1.1956763373443067e-06,49,0.067986052
89,5,3328,0.000686667,0,49,0.068666667
89,6,3326,0,0,39,0
89,6,3327,0.001093505,1.2657744238650674e-06,39,0.109350524
89,6,3328,0.001131667,0,39,0.113166667
89,7,3326,0,0,29,0
89,7,3327,0.001667457,7.047533728528909e-06,29,0.166745673
89,7,3328,0.001723667,1.0198039027185542e-05,29,0.172366667
89,8,3326,0,0,19,0
89,8,3327,0.003142856,2.2593821182287563e-05,19,0.314285619
89,8,3328,0.015811333,4.092133374603479e-05,19,1.581133333
89,9,3326,0,0,9,0
89,9,3327,0,0,9,0
89,9,3328,0.059574999999999934,6.64412856922903e-05,9,5.9575
90,1,3326,0.000107003,6.135004341790514e-07,90,0.010700264
90,1,3327,0.000109684,2.2203152182000005e-07,90,0.010968357
90,1,3328,0.00011,0,90,0.011
90,2,3326,0.000110569,1.4775047004631576e-06,80,0.011056939
90,2,3327,0.000117011,4.440630436399996e-07,80,0.011701061
90,2,3328,0.000116333,3.333333333199998e-07,80,0.011633333
90,3,3326,0.000186569,4.7323118634785515e-06,70,0.01865687
90,3,3327,0.000239794,0,70,0.023979404
90,3,3328,0.000239667,3.3333333334000024e-07,70,0.023966667
90,4,3326,0.000171753,3.2866678969460937e-06,60,0.017175295
90,4,3327,0.000393884,5.438639352542678e-07,60,0.039388392
90,4,3328,0.000394,4.082482904720365e-07,60,0.0394
90,5,3326,0.000111392,7.980223483089292e-06,50,0.011139249
90,5,3327,0.000642115,1.8774468734427156e-06,50,0.064211516
90,5,3328,0.000653,3.3333333333999236e-07,50,0.0653
90,6,3326,0,0,40,0
90,6,3327,0.001021345,1.8241750946337332e-06,40,0.1021345
90,6,3328,0.001076333,3.33333333320008e-07,40,0.107633333
90,7,3326,0,0,30,0
90,7,3327,0.001346843,9.29752855211776e-06,30,0.134684321
90,7,3328,0.001575,1.2834415538782607e-05,30,0.1575
90,8,3326,0,0,20,0
90,8,3327,0.002320451,1.565046633497675e-05,20,0.232045143
90,8,3328,0.008700667,2.4384649087306696e-05,20,0.870066667
90,9,3326,0,0,10,0
90,9,3327,0,0,10,0
90,9,3328,0.038028333,0.000135165,10,3.802833333
90,10,3326,0,0,0,0
90,10,3327,0,0,0,0
90,10,3328,0,0,0,0
91,1,3326,0.000103985,7.999067012254548e-07,91,0.010398461
91,1,3327,0.000108573,2.2203152182000005e-07,91,0.010857341
91,1,3328,0.000108333,0,91,0.010833333
91,2,3326,0.000105082,2.016168161053538e-06,81,0.010508208
91,2,3327,0.0001159,4.4406304362250187e-07,81,0.011590045
91,2,3328,0.000116333,3.333333333199998e-07,81,0.011633333
91,3,3326,0.000164619,4.2945030392725445e-06,71,0.016461944
91,3,3327,0.00022847,2.2203152182000094e-07,71,0.022847044
91,3,3328,0.000227667,6.666666666600031e-07,71,0.022766667
91,4,3326,0.000137457,1.646194410062502e-06,61,0.013745723
91,4,3327,0.000373901,4.1538294185723073e-07,61,0.037390108
91,4,3328,0.000375,5.270462766894656e-07,61,0.0375
91,5,3326,0.000131696,7.820626713756508e-06,51,0.013169555
91,5,3327,0.000603482,3.032173540661047e-06,51,0.060348168
91,5,3328,0.000621333,3.3333333331998724e-07,51,0.062133333
91,6,3326,0,0,41,0
91,6,3327,0.000903446,3.978021736248253e-06,41,0.090344626
91,6,3328,0.001024,6.666666666799585e-07,41,0.1024
91,7,3326,0,0,31,0
91,7,3327,0.000715608,4.103080046263419e-06,31,0.071560759
91,7,3328,0.001284,7.5203427817902105e-06,31,0.1284
91,8,3326,0,0,21,0
91,8,3327,0.002906615,2.237015789604405e-05,21,0.290661465
91,8,3328,0.010352,3.024161959213972e-05,21,1.0352
91,9,3326,0,0,11,0
91,9,3327,0,0,11,0
91,9,3328,0.054440333,8.19169633768765e-05,11,5.444033333
91,10,3326,0,0,1,0
91,10,3327,0,0,1,0
91,10,3328,0,0,1,0
92,1,3326,0.000102887,9.700293587540126e-07,92,0.010288715
92,1,3327,0.000107463,2.2203152182000005e-07,92,0.010746326
92,1,3328,0.000108333,0,92,0.010833333
92,2,3326,0.000101241,1.398996236678526e-06,82,0.010124096
92,2,3327,0.000115456,6.080583648718177e-07,82,0.011545639
92,2,3328,0.000115,0,82,0.0115
92,3,3326,0.00016023,3.7669126495604643e-06,72,0.016022959
92,3,3327,0.000215815,2.719319676363128e-07,72,0.021581464
92,3,3328,0.000215667,6.666666666575e-07,72,0.021566667
92,4,3326,0.000146786,2.9100880762714603e-06,62,0.014678567
92,4,3327,0.000355694,7.529455237957649e-07,62,0.03556945
92,4,3328,0.000357,6.23609564458757e-07,62,0.0357
92,5,3326,0.000180533,4.74422706118148e-06,52,0.018053265
92,5,3327,0.000567513,3.282013448246156e-06,52,0.056751257
92,5,3328,0.000589667,3.3333333334000363e-07,52,0.058966667
92,6,3326,0,0,42,0
92,6,3327,0.000820406,5.978381686762343e-06,42,0.082040647
92,6,3328,0.000973333,9.128709291752847e-07,42,0.097333333
92,7,3326,0,0,32,0
92,7,3327,0.000625907,8.10795156448977e-06,32,0.062590686
92,7,3328,0.001114667,8.85688683706315e-06,32,0.111466667
92,8,3326,0,0,22,0
92,8,3327,0.00338265,3.0356264640650382e-05,22,0.338265023
92,8,3328,0.011789667,1.8146012723959265e-05,22,1.178966667
92,9,3326,0,0,12,0
92,9,3327,0,0,12,0
92,9,3328,0.065691333,0.00010732,12,6.569133333
92,10,3326,0,0,2,0
92,10,3327,0,0,2,0
92,10,3328,0,0,2,0
93,1,3326,0.00010179,7.999067012192836e-07,93,0.010178969
93,1,3327,0.000107463,2.2203152182000005e-07,93,0.010746326
93,1,3328,0.000106667,0,93,0.010666667
93,2,3326,0.000100967,1.195932512473391e-06,83,0.010096659
93,2,3327,0.000114568,4.1538294183585257e-07,83,0.011456827
93,2,3328,0.000115,0,83,0.0115
93,3,3326,0.000151999,5.230968199618528e-06,73,0.015199862
93,3,3327,0.000205379,3.510626606364716e-07,73,0.020537916
93,3,3328,0.000205667,6.666666666575048e-07,73,0.020566667
93,4,3326,0.00017285,3.128250685498571e-06,63,0.017285041
93,4,3327,0.00033771,6.473275614358541e-07,63,0.033770994
93,4,3328,0.000339333,4.0824829047203437e-07,63,0.033933333
93,5,3326,0.000284243,9.713864505634519e-06,53,0.02842429
93,5,3327,0.000533542,1.6315918057736744e-06,53,0.053354175
93,5,3328,0.000561333,3.333333333200087e-07,53,0.056133333
93,6,3326,0,0,43,0
93,6,3327,0.000756461,6.5358024849860856e-06,43,0.075646139
93,6,3328,0.000925,9.128709291752714e-07,43,0.0925
93,7,3326,0,0,33,0
93,7,3327,0.000581945,6.9097836278829864e-06,33,0.058194462
93,7,3328,0.001003,1.2914247085202134e-05,33,0.1003
93,8,3326,0,0,23,0
93,8,3327,0.006456011,1.5102224393716184e-05,23,0.645601056
93,8,3328,0.012536333333333299,3.2623270494819966e-05,23,1.253633333
93,9,3326,0,0,13,0
93,9,3327,0,0,13,0
93,9,3328,0.085936,3.763346619404114e-05,13,8.5936
93,10,3326,0,0,3,0
93,10,3327,0,0,3,0
93,10,3328,0,0,3,0
94,1,3326,0.000100967,6.994981183345482e-07,94,0.010096659
94,1,3327,0.000106353,2.2203152182000044e-07,94,0.01063531
94,1,3328,0.000106667,0,94,0.010666667
94,2,3326,9.712547019427385e-05,1.398996236685414e-06,84,0.009712547
94,2,3327,0.000113902,2.7193196763631525e-07,84,0.011390217
94,2,3328,0.000113333,0,84,0.011333333
94,3,3326,8.724830373384328e-05,2.8644623690687063e-06,74,0.00872483
94,3,3327,0.000122117,3.510626606522854e-07,74,0.012211734
94,3,3328,0.000121,4.0824829044753156e-07,74,0.0121
94,4,3326,0.000189587,3.9139212125024026e-06,64,0.018958672
94,4,3327,0.000319503,1.2362191945774879e-06,64,0.031950336
94,4,3328,0.000322667,4.0824829047203437e-07,64,0.032266667
94,5,3326,0.000393166,9.350600003811458e-06,54,0.03931661
94,5,3327,0.000497129,1.2362191945954475e-06,54,0.049712858
94,5,3328,0.000535,0,54,0.0535
94,6,3326,2.743657350120858e-07,2.7436573501208586e-07,44,2.74366E-05
94,6,3327,0.000666095,6.060281142512602e-06,44,0.066609457
94,6,3328,0.000880333,3.333333333199906e-07,44,0.088033333
94,7,3326,0,0,34,0
94,7,3327,0.000479588,1.1827217152753096e-05,34,0.047958809
94,7,3328,0.000800333,1.7688665548567474e-05,34,0.080033333
94,8,3326,0,0,24,0
94,8,3327,0.008118805,2.8553719864219553e-05,24,0.811880463
94,8,3328,0.012528333,3.689323936853271e-06,24,1.252833333
94,9,3326,0,0,14,0
94,9,3327,0.032481879452425796,7.465956427386343e-05,14,3.248187945
94,9,3328,0.066351333,8.353542162859027e-05,14,6.635133333
94,10,3326,0,0,4,0
94,10,3327,0,0,4,0
94,10,3328,0,0,4,0
95,1,3326,9.73998359292882e-05,7.513815103609541e-07,95,0.009739984
95,1,3327,0.000105465,0,95,0.010546497
95,1,3328,0.000105,0,95,0.0105
95,2,3326,9.300998416909257e-05,2.955009400938618e-06,85,0.009300998
95,2,3327,0.000112792,2.7193196763631134e-07,85,0.011279201
95,2,3328,0.000113333,0,85,0.011333333
95,3,3326,7.572494286333569e-05,2.3118467758394495e-06,75,0.007572494
95,3,3327,0.000121007,3.510626606522848e-07,75,0.012100718
95,3,3328,0.000120667,4.082482904475314e-07,75,0.012066667
95,4,3326,0.000158583,3.3208456053221543e-06,65,0.015858339
95,4,3327,0.000303961,1.2362191945972413e-06,65,0.030396115
95,4,3328,0.000308,3.3333333334000363e-07,65,0.0308
95,5,3326,0.000362986,4.478973355607521e-06,55,0.036298587
95,5,3327,0.000465378,1.967204295263439e-06,55,0.046537807
95,5,3328,0.000508333,0,55,0.050833333
95,6,3326,2.4692916151087726e-06,1.0080840805249076e-06,45,0.000246929
95,6,3327,0.000604814,8.391792910737278e-06,45,0.060481387
95,6,3328,0.000837,3.3333333334000363e-07,45,0.0837
95,7,3326,0,0,35,0
95,7,3327,0.000309512,1.1523200686277907e-05,35,0.030951194
95,7,3328,0.000613333,1.1937336386312627e-05,35,0.061333333
95,8,3326,0,0,25,0
95,8,3327,0.008135013,1.6256892698152732e-05,25,0.813501293
95,8,3328,0.008446333,2.7765886343571918e-05,25,0.844633333
95,9,3326,0,0,15,0
95,9,3327,0.061918597,4.117562449805613e-05,15,6.191859658
95,9,3328,0.046403333,6.866181212612229e-05,15,4.640333333
95,10,3326,0,0,5,0
95,10,3327,0,0,5,0
95,10,3328,0.3940743333333333,4.972312227615817e-05,5,39.40743333
96,1,3326,9.904603033935428e-05,1.097462940042145e-06,96,0.009904603
96,1,3327,0.000105465,0,96,0.010546497
96,1,3328,0.000105,0,96,0.0105
96,2,3326,9.465617857916317e-05,2.4153536247306465e-06,86,0.009465618
96,2,3327,0.000113014,2.220315218199975e-07,86,0.011301404
96,2,3328,0.000113333,0,86,0.011333333
96,3,3326,7.599930859834778e-05,3.0858522977312686e-06,76,0.007599931
96,3,3327,0.000120119,4.153829418411954e-07,76,0.012011905
96,3,3328,0.000119,4.082482904720283e-07,76,0.0119
96,4,3326,0.000159132,3.952200081462274e-06,66,0.015913213
96,4,3327,0.000289307,8.307658836970925e-07,66,0.028930707
96,4,3328,0.000293,3.3333333333999553e-07,66,0.0293
96,5,3326,0.000344878,5.032947573588226e-06,56,0.034487773
96,5,3327,0.000446283,2.192385613035317e-06,56,0.044628336
96,5,3328,0.000483333,0,56,0.048333333
96,6,3326,4.938583230217545e-06,1.4775047004706758e-06,46,0.000493858
96,6,3327,0.000594156,7.316940917754154e-06,46,0.059415635
96,6,3328,0.000795333,3.333333333199906e-07,46,0.079533333
96,7,3326,0,0,36,0
96,7,3327,0.00032239,1.0506103681451285e-05,36,0.032238977
96,7,3328,0.000688,1.5251593723641323e-05,36,0.0688
96,8,3326,0,0,26,0
96,8,3327,0.007219799,1.5749376822363587e-05,26,0.721979899
96,8,3328,0.006538667,1.1357816691600259e-05,26,0.653866667
96,9,3326,0,0,16,0
96,9,3327,0.054609318885002076,2.2466913183659073e-05,16,5.460931889
96,9,3328,0.036374999999999956,5.368633180076978e-05,16,3.6375
96,10,3326,0,0,6,0
96,10,3327,0,0,6,0
96,10,3328,0.3415936666666667,2.068278941000358e-06,6,34.15936667
97,1,3326,0.000102887,4.338103172688998e-07,97,0.010288715
97,1,3327,0.000104355,0,97,0.010435482
97,1,3328,0.000103333,0,97,0.010333333
97,2,3326,0.000109472,9.099681983612603e-07,87,0.010947193
97,2,3327,0.000112126,0,87,0.011212592
97,2,3328,0.000111667,0,87,0.011166667
97,3,3326,0.000108374,2.1690515863508246e-06,77,0.010837447
97,3,3327,0.000119231,4.440630436174998e-07,77,0.011923093
97,3,3328,0.000119667,3.3333333334000024e-07,77,0.011966667
97,4,3326,0.000241991,2.4769011604710417e-06,67,0.024199058
97,4,3327,0.000277539,3.510626606522872e-07,67,0.02775394
97,4,3328,0.000278333,0,67,0.027833333
97,5,3326,0.000385484,4.652097377289651e-06,57,0.038548386
97,5,3327,0.000454943,1.076337736014585e-06,57,0.045494259
97,5,3328,0.00046,0,57,0.046
97,6,3326,5.212948965229631e-06,1.3300372471833147e-06,47,0.000521295
97,6,3327,0.000728263,3.3855256944753124e-06,47,0.072826339
97,6,3328,0.000758333,0,47,0.075833333
97,7,3326,0,0,37,0
97,7,3327,0.001053096,6.046028823776165e-06,37,0.105309551
97,7,3328,0.001166667,4.624812308493664e-06,37,0.116666667
97,8,3326,0,0,27,0
97,8,3327,0.00667782,1.5768146570011664e-05,27,0.667782005
97,8,3328,0.007380333,1.1443095929192675e-05,27,0.738033333
97,9,3326,0,0,17,0
97,9,3327,0.046396595,2.234259417295139e-05,17,4.639659492
97,9,3328,0.038411333,2.6132142830019327e-05,17,3.841133333
97,10,3326,0,0,7,0
97,10,3327,0,0,7,0
97,10,3328,0.285639,1.0000000000174607e-06,7,28.5639
98,1,3326,0.000102887,0,98,0.010288715
98,1,3327,0.000103245,0,98,0.010324466
98,1,3328,0.000103333,0,98,0.010333333
98,2,3326,0.000111118,0,88,0.011111812
98,2,3327,0.000111016,0,88,0.011101576
98,2,3328,0.000111667,0,88,0.011166667
98,3,3326,0.000117977,6.135004341790524e-07,78,0.011797727
98,3,3327,0.000118787,0,78,0.011878686
98,3,3328,0.000118,3.3333333334000024e-07,78,0.0118
98,4,3326,0.000259276,1.2270008683692818e-06,68,0.025927562
98,4,3327,0.000265328,0,68,0.026532767
98,4,3328,0.000265,0,68,0.0265
98,5,3326,0.000412097,2.438615994235444e-06,58,0.041209733
98,5,3327,0.00043718,2.2203152182000407e-07,58,0.043718007
98,5,3328,0.000436667,0,58,0.043666667
98,6,3326,8.779703520386746e-06,1.7134134659795813e-06,48,0.00087797
98,6,3327,0.000720714,2.2203152181997956e-07,48,0.072071432
98,6,3328,0.000721667,0,48,0.072166667
98,7,3326,0,0,38,0
98,7,3327,0.001188091,4.153829418572271e-07,38,0.118809067
98,7,3328,0.001187667,8.498365856000958e-07,38,0.118766667
98,8,3326,0,0,28,0
98,8,3327,0.001798677,7.291631464832553e-06,28,0.179867736
98,8,3328,0.001962333,4.0824829047206153e-07,28,0.196233333
98,9,3326,0,0,18,0
98,9,3327,0.039059785,1.3116783462859197e-05,18,3.905978532
98,9,3328,0.039815,2.8867513459475855e-06,18,3.9815
98,10,3326,0,0,8,0
98,10,3327,0,0,8,0
98,10,3328,0.2388276666666666,4.0824829047154214e-07,8,23.88276667
99,1,3326,0.000102887,0,99,0.010288715
99,1,3327,0.000103245,0,99,0.010324466
99,1,3328,0.000103333,0,99,0.010333333
99,2,3326,0.000109472,2.7436573501999985e-07,89,0.010947193
99,2,3327,0.000109906,0,89,0.01099056
99,2,3328,0.00011,0,89,0.011
99,3,3326,0.00011688,5.132912895362419e-07,79,0.01168798
99,3,3327,0.000118787,0,79,0.011878686
99,3,3328,0.000118,3.3333333334000024e-07,79,0.0118
99,4,3326,0.00024638,1.4775047004752358e-06,69,0.024638043
99,4,3327,0.000252006,0,69,0.025200578
99,4,3328,0.000251667,0,69,0.025166667
99,5,3326,0.000390422,3.0242522415734996e-06,59,0.039042244
99,5,3327,0.000416087,2.2203152181999502e-07,59,0.041608707
99,5,3328,0.000416667,0,59,0.041666667
99,6,3326,9.054069255398832e-06,2.151629203126414e-06,49,0.000905407
99,6,3327,0.000685855,2.2203152181997956e-07,49,0.068585537
99,6,3328,0.000686667,0,49,0.068666667
99,7,3326,0,0,39,0
99,7,3327,0.001130585,5.660715311748751e-07,39,0.113058451
99,7,3328,0.001130667,4.0824829044758217e-07,39,0.113066667
99,8,3326,0,0,29,0
99,8,3327,0.001699429,5.772819567183817e-06,29,0.169942927
99,8,3328,0.001864667,6.236095644587678e-07,29,0.186466667
99,9,3326,0,0,19,0
99,9,3327,0.032387072,1.4080195085546288e-05,19,3.238707199
99,9,3328,0.033126,1.3546217184144298e-05,19,3.3126
99,10,3326,0,0,9,0
99,10,3327,0,0,9,0
99,10,3328,0.197097,3.655057379091258e-05,9,19.7097
100,1,3326,0.000101515,0,100,0.010151532
100,1,3327,0.000102135,0,100,0.01021345
100,1,3328,0.000101667,0,100,0.010166667
100,2,3326,0.000109472,2.7436573501999985e-07,90,0.010947193
100,2,3327,0.00010924,2.7193196763631456e-07,90,0.010923951
100,2,3328,0.00011,0,90,0.011
100,3,3326,0.000116605,4.338103172689006e-07,80,0.011660544
100,3,3327,0.000117677,0,80,0.011767671
100,3,3328,0.000116667,0,80,0.011666667
100,4,3326,0.000228547,1.968944555403321e-06,70,0.022854666
100,4,3327,0.000239794,0,70,0.023979404
100,4,3328,0.00024,0,70,0.024
100,5,3326,0.000359145,3.7669126495651937e-06,60,0.035914475
100,5,3327,0.000395882,2.7193196763632076e-07,60,0.03958822
100,5,3328,0.000395,0,60,0.0395
100,6,3326,7.4078748453263186e-06,1.8709248727609506e-06,50,0.000740787
100,6,3327,0.000652107,4.440630436399914e-07,50,0.065210658
100,6,3328,0.000653333,0,50,0.065333333
100,7,3326,0,0,40,0
100,7,3327,0.001072412,1.4042506425854206e-06,40,0.107241225
100,7,3328,0.001074667,9.718253158063938e-07,40,0.107466667
100,8,3326,0,0,30,0
100,8,3327,0.001463632,8.553258272288966e-06,30,0.146363179
100,8,3328,0.001755667,1.5456030825747007e-06,30,0.175566667
100,9,3326,0,0,20,0
100,9,3327,0.025365103083684743,3.731417919797378e-05,20,2.536510308
100,9,3328,0.026391667,9.383792173503147e-06,20,2.639166667
100,10,3326,0,0,10,0
100,10,3327,0,0,10,0
100,10,3328,0.1631743333333333,4.896881093557195e-05,10,16.31743333
100,11,3326,0,0,0,0
100,11,3327,0,0,0,0
100,11,3328,0,0,0,0
101,1,3326,0.000101515,0,101,0.010151532
101,1,3327,0.000101024,0,101,0.010102434
101,1,3328,0.000101667,0,101,0.010166667
101,2,3326,0.000107551,5.487314700174987e-07,91,0.010755137
101,2,3327,0.000108129,2.7193196763631456e-07,91,0.010812935
101,2,3328,0.000108333,0,91,0.010833333
101,3,3326,0.000113587,7.999067012271666e-07,81,0.011358741
101,3,3327,0.000116567,0,81,0.011656655
101,3,3328,0.000116667,0,81,0.011666667
101,4,3326,0.000211536,2.2707805097697626e-06,71,0.021153598
101,4,3327,0.000228248,2.719319676363156e-07,71,0.02282484
101,4,3328,0.000228333,0,71,0.022833333
101,5,3326,0.000330611,3.781870667311744e-06,61,0.033061071
101,5,3327,0.000375233,4.964775759148923e-07,61,0.037523327
101,5,3328,0.000376667,0,61,0.037666667
101,6,3326,6.310411905277974e-06,2.1516292031264146e-06,51,0.000631041
101,6,3327,0.000618358,7.849999735592418e-07,51,0.061835779
101,6,3328,0.000621667,0,51,0.062166667
101,7,3326,0,0,41,0
101,7,3327,0.001016016,2.146942637689886e-06,41,0.101601624
101,7,3328,0.001020667,1.452966314520843e-06,41,0.102066667
101,8,3326,0,0,31,0
101,8,3327,0.001257587,7.50814618952339e-06,31,0.125758654
101,8,3328,0.00164,2.415229457698246e-06,31,0.164
101,9,3326,0,0,21,0
101,9,3327,0.021018391981109517,3.394142359133184e-05,21,2.101839198
101,9,3328,0.020220333333333278,1.466666666666719e-05,21,2.022033333
101,10,3326,0,0,11,0
101,10,3327,0,0,11,0
101,10,3328,0.13577199999999995,1.926712802216364e-05,11,13.5772
101,11,3326,0,0,1,0
101,11,3327,0,0,1,0
101,11,3328,0,0,1,0
102,1,3326,9.959476180938034e-05,3.3602802683886777e-07,102,0.009959476
102,1,3327,0.000101024,0,102,0.010102434
102,1,3328,0.0001,0,102,0.01
102,2,3326,0.000106454,9.304194754546869e-07,92,0.010645391
102,2,3327,0.000107019,2.7193196763631456e-07,92,0.010701919
102,2,3328,0.000108333,0,92,0.010833333
102,3,3326,0.000109472,1.180091647350598e-06,82,0.010947193
102,3,3327,0.000116122,2.7193196763631456e-07,82,0.011612249
102,3,3328,0.000115,0,82,0.0115
102,4,3326,0.000194525,2.6529903952428137e-06,72,0.019452531
102,4,3327,0.000215593,5.438639352481289e-07,72,0.021559261
102,4,3328,0.000216667,0,72,0.021666667
102,5,3326,0.000309485,4.861773211117796e-06,62,0.030948455
102,5,3327,0.000356583,4.1538294183584537e-07,62,0.035658262
102,5,3328,0.000358333,0,62,0.035833333
102,6,3326,6.58477764029006e-06,2.0068123418388262e-06,52,0.000658478
102,6,3327,0.000579724,1.8376378240941233e-06,52,0.05797243
102,6,3328,0.00059,0,52,0.059
102,7,3326,0,0,42,0
102,7,3327,0.00090056,3.1084413054071217e-06,42,0.090055985
102,7,3328,0.000949,2.505549396392379e-06,42,0.0949
102,8,3326,0,0,32,0
102,8,3327,0.001169884,7.483483428721132e-06,32,0.116988409
102,8,3328,0.001551,3.14466037735625e-06,32,0.1551
102,9,3326,0,0,22,0
102,9,3327,0.017463667,3.0559394629126824e-05,22,1.746366732
102,9,3328,0.016180666666666642,1.8593607025585725e-05,22,1.618066667
102,10,3326,0,0,12,0
102,10,3327,0,0,12,0
102,10,3328,0.11335199999999997,2.3495862519935212e-05,12,11.3352
102,11,3326,0,0,2,0
102,11,3327,0,0,2,0
102,11,3328,0,0,2,0
103,1,3326,9.630237298924211e-05,1.0080840805249101e-06,103,0.009630237
103,1,3327,9.991418481681844e-05,0,103,0.009991418
103,1,3328,0.0001,0,103,0.01
103,2,3326,9.547927578420359e-05,1.3441121073645807e-06,93,0.009547928
103,2,3327,0.000107019,2.7193196763631456e-07,93,0.010701919
103,2,3328,0.000106667,0,93,0.010666667
103,3,3326,8.944322961393997e-05,1.8095663043584217e-06,83,0.008944323
103,3,3327,0.000114568,4.153829418358527e-07,83,0.011456827
103,3,3328,0.000114333,4.082482904720283e-07,83,0.011433333
103,4,3326,0.000144042,3.6810026050948224e-06,73,0.014404201
103,4,3327,0.000203603,6.660945654600014e-07,73,0.020360291
103,4,3328,0.000206667,0,73,0.020666667
103,5,3326,0.000286438,5.842766330674777e-06,63,0.028643783
103,5,3327,0.0003235,1.1429772141126908e-06,63,0.032349993
103,5,3328,0.00034,0,63,0.034
103,6,3326,6.310411905277973e-06,1.7674776085631087e-06,53,0.000631041
103,6,3327,0.000466932,4.162720965060658e-06,53,0.046693229
103,6,3328,0.000561333,3.333333333200087e-07,53,0.056133333
103,7,3326,0,0,43,0
103,7,3327,0.000371015,1.0633200618080438e-05,43,0.037101467
103,7,3328,0.000655,6.16891850778113e-06,43,0.0655
103,8,3326,0,0,33,0
103,8,3327,0.001087954,6.725393070552306e-06,33,0.108795446
103,8,3328,0.001464,5.312459150160537e-06,33,0.1464
103,9,3326,0,0,23,0
103,9,3327,0.014564824,2.9242908531845875e-05,23,1.456482377
103,9,3328,0.012978666666666642,2.320440571194328e-05,23,1.297866667
103,10,3326,0,0,13,0
103,10,3327,0,0,13,0
103,10,3328,0.094738333,3.1140363232016707e-05,13,9.473833333
103,11,3326,0,0,3,0
103,11,3327,0,0,3,0
103,11,3328,0,0,3,0
104,1,3326,9.328434990410917e-05,9.700293587613859e-07,104,0.009328435
104,1,3327,9.991418481681844e-05,0,104,0.009991418
