Timestep,ReleaseNumber,Mean_Relative_Abundance_Inside,Std_Error_Relative_Abundance_Inside,Aligned_Timestep,%
42,2,0.001454138,5.948107394601955e-06,32,0.14541384
42,3,0.019481613,6.720560537030358e-07,22,1.948161338
42,4,0.11671518367414131,0,12,11.67151837
42,5,0.6990729181813942,0,2,69.90729182
43,1,0.000420328,8.01786625558433e-06,43,0.042032831
43,2,0.001293909,1.463683982072126e-05,33,0.129390881
43,3,0.016275924,4.457915536318058e-06,23,1.627592413
43,4,0.097586405,0,13,9.758640463
43,5,0.5844977872403472,0,3,58.44977872
44,1,0.000423621,8.027249367348969e-06,44,0.042362069
44,2,0.001150141,1.187721629728612e-05,34,0.115014116
44,3,0.013547083,7.789281390355125e-06,24,1.354708253
44,4,0.081593626,0,14,8.159362594
44,5,0.48870299086087743,0,4,48.87029909
45,1,0.000407159,9.606719436349771e-06,45,0.040715875
45,2,0.000667806,5.922742215536011e-06,35,0.06678062
45,3,0.005180574,2.5714378715512023e-05,25,0.518057381
45,4,0.06822104,0,15,6.822104001
45,5,0.4086074018387992,0,5,40.86074018
46,1,0.000276561,7.175595074931596e-06,46,0.027656066
46,2,0.000341311,6.352026000429951e-06,36,0.034131097
46,3,0.00226681,2.7551566130394684e-05,26,0.22668097
46,4,0.057037344,5.487314700212848e-07,16,5.703734392
46,5,0.3416374695796991,0,6,34.16374696
47,1,0.000160778,1.3260695158925725e-05,47,0.016077832
47,2,0.000288084,8.545072255526303e-06,37,0.028808402
47,3,0.001645646,3.430559262106566e-05,27,0.164564568
47,4,0.046916541,2.0217608712695812e-05,17,4.691654069
47,5,0.2856449103784326,0,7,28.56449104
48,1,0.000126208,1.2602917690663381e-05,48,0.012620824
48,2,0.000257904,8.13900299563394e-06,38,0.025790379
48,3,0.000381368,9.777587985637223e-06,28,0.038136837
48,4,0.037922283,3.611220106349767e-05,18,3.792228316
48,5,0.23882988501332042,0,8,23.8829885
49,1,0.000102064,1.2674390386713877e-05,49,0.010206405
49,2,0.000245283,7.027191551110268e-06,39,0.024528297
49,3,0.000369845,1.0569314543457497e-05,29,0.036984501
49,4,0.031758383,2.733211567349805e-05,19,3.175838256
49,5,0.1996861255991461,0,9,19.96861256
50,1,8.889449814389791e-05,9.915199587122992e-06,50,0.00888945
50,2,0.000262294,4.214886397704218e-06,40,0.026229364
50,3,0.000429657,8.483182661043619e-06,30,0.042965674
50,4,0.027404747075947117,1.3597029928760706e-05,20,2.740474708
50,5,0.1669597807269045,0,10,16.69597807
