Timestep,ReleaseNumber,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
25,1,0.005261786,4.83958136666483e-05,25,0.526178607
25,2,0,0,15,0
25,3,0,0,5,0
26,1,0.003498712,3.718035347411671e-05,26,0.349871185
26,2,0,0,16,0
26,3,0,0,6,0
27,1,0.002494533,4.004612042026258e-05,27,0.249453326
27,2,0,0,17,0
27,3,0,0,7,0
28,1,0.00055367,1.4911973311561463e-05,28,0.055367005
28,2,0,0,18,0
28,3,0,0,8,0
29,1,0.000405513,1.1391961353953812e-05,29,0.040551256
29,2,0,0,19,0
29,3,0,0,9,0
30,1,0.000323203,8.991497190866503e-06,30,0.032320284
30,2,0,0,20,0
30,3,0,0,10,0
30,4,0,0,0,0
31,1,0.000510869,1.5137431688837354e-05,31,0.0510869
31,2,0,0,21,0
31,3,0,0,11,0
31,4,0,0,1,0
32,1,0.000538306,9.945521369181721e-06,32,0.053830557
32,2,0.000138829,1.113127180869814e-05,22,0.013882906
32,3,0,0,12,0
32,4,0,0,2,0
33,1,0.001079904,8.873515546279312e-06,33,0.107990353
33,2,0.001442066,9.206595607151779e-06,23,0.14420663
33,3,0,0,13,0
33,4,0,0,3,0
34,1,0.001154531,1.5137431688845304e-05,34,0.115453101
34,2,0.002319488,2.0191528675866957e-05,24,0.231948792
34,3,0,0,14,0
34,4,0,0,4,0
35,1,0.001119412,1.3384999237433202e-05,35,0.11194122
35,2,0.002733231,2.5032020627832443e-05,25,0.273323145
35,3,8.230972050362576e-06,1.735241269088793e-06,15,0.000823097
35,4,0,0,5,0
36,1,0.00107277,1.2422436996220123e-05,36,0.107277002
36,2,0.002277236,1.4952303265710057e-05,26,0.22772356
36,3,1.316955528058012e-05,2.9294244224001275e-06,16,0.001316956
36,4,0,0,6,0
37,1,0.00102942,1.4962368768888346e-05,37,0.102942024
37,2,0.001686252,2.444166018851675e-05,27,0.168625181
37,3,5.4873147002417164e-06,8.676206345443963e-07,17,0.000548731
37,4,0,0,7,0
38,1,0.000970706,1.4708664912935309e-05,38,0.097070597
38,2,0.00036326,6.809578462287396e-06,28,0.036326023
38,3,4.938583230217545e-06,1.0265825790856328e-06,18,0.000493858
38,4,0,0,8,0
39,1,0.00088236,1.4139820868499462e-05,39,0.08823602
39,2,0.000272171,7.227857929209481e-06,29,0.027217081
39,3,1.646194410072515e-06,6.720560536832718e-07,19,0.000164619
39,4,0,0,9,0
40,1,0.000809928,1.3591492551246238e-05,40,0.080992765
40,2,0.000220041,4.1969887100669585e-06,30,0.022004132
40,3,1.646194410072515e-06,6.720560536832718e-07,20,0.000164619
40,4,0,0,10,0
40,5,0,0,0,0
41,1,0.000717741,9.838986315755423e-06,41,0.071774076
41,2,0.000165168,3.619132608707533e-06,31,0.016516817
41,3,1.0974629400483432e-06,6.720560536832718e-07,21,0.000109746
41,4,0,0,11,0
41,5,0,0,1,0
42,1,0.000595922,1.1090621867163206e-05,42,0.059592238
42,2,0.000150901,5.948107394601925e-06,32,0.015090115
42,3,3.841120290169201e-06,6.720560536832718e-07,22,0.000384112
42,4,0,0,12,0
42,5,0,0,2,0
43,1,0.000507028,8.017866255604164e-06,43,0.050702788
43,2,0.000234308,1.4636839820737372e-05,33,0.023430834
43,3,1.5913212630700978e-05,4.457915536308717e-06,23,0.001591321
43,4,0,0,13,0
43,5,0,0,3,0
44,1,0.000457093,8.027249367348969e-06,44,0.045709331
44,2,0.000303997,1.1877216297272992e-05,34,0.030399723
44,3,7.51762113933115e-05,7.789281390363941e-06,24,0.007517621
44,4,0,0,14,0
44,5,0,0,4,0
45,1,0.000429657,9.606719436349752e-06,45,0.042965674
45,2,0.000714997,5.9227422155360156e-06,35,0.071499711
45,3,0.006208348,2.571437871549691e-05,25,0.620834785
45,4,0,0,15,0
45,5,0,0,5,0
46,1,0.0005191,7.1755950749170556e-06,46,0.051909997
46,2,0.000972901,6.352026000429984e-06,36,0.09729009
46,3,0.007256425,2.755156613039453e-05,26,0.725642496
46,4,5.487314700241716e-07,5.487314700241716e-07,16,5.48731E-05
46,5,0,0,6,0
47,1,0.000596471,1.3260695158920336e-05,47,0.059647111
47,2,0.000963024,8.545072255540734e-06,37,0.096302373
47,3,0.006316448,3.430559262106354e-05,27,0.631644795
47,4,0.000773711,2.0217608712688605e-05,17,0.077371137
47,5,0,0,7,0
48,1,0.000595374,1.2602917690668911e-05,48,0.059537364
48,2,0.000932843,8.13900299561877e-06,38,0.09328435
48,3,0.001580347,9.777587985637247e-06,28,0.158034663
48,4,0.001951289,3.611220106348598e-05,18,0.195128911
48,5,0,0,8,0
49,1,0.00058385,1.2674390386729205e-05,49,0.058385028
49,2,0.000885104,7.027191551103616e-06,39,0.088510386
49,3,0.001495842,1.056931454344893e-05,29,0.149584199
49,4,0.001579798,2.7332115673494582e-05,19,0.15797979
49,5,0,0,9,0
50,1,0.000564096,9.915199587134996e-06,50,0.056409595
50,2,0.00081322,4.214886397684031e-06,40,0.081322004
50,3,0.00134549,8.483182661043634e-06,30,0.134548956
50,4,0.000470812,1.3597029928756729e-05,20,0.04708116
50,5,0,0,10,0
50,6,0,0,0,0
51,1,0.000535562,1.2128082762582306e-05,51,0.053556191
51,2,0.000764383,6.2323914494374904e-06,41,0.076438294
51,3,0.001273057,6.886525294053034e-06,31,0.127305701
51,4,0.000124562,7.837453039343888e-06,21,0.012456204
51,5,0,0,11,0
51,6,0,0,1,0
52,1,0.000478494,1.3624683058675362e-05,52,0.047849384
52,2,0.000699633,4.160962389425927e-06,42,0.069963262
52,3,0.001193491,6.011052082908707e-06,32,0.119349095
52,4,6.58477764029006e-05,6.940965076355169e-06,22,0.006584778
52,5,0,0,12,0
52,6,0,0,2,0
53,1,0.000426364,8.873515546279644e-06,53,0.042636435
53,2,0.000419231,2.6600744943690948e-06,43,0.041923084
53,3,0.000311131,1.3289048184996442e-05,33,0.031113074
53,4,2.688784203118441e-05,7.227857929207875e-06,23,0.002688784
53,5,0,0,13,0
53,6,0,0,3,0
54,1,0.00037643,7.433235668719086e-06,54,0.037642979
54,2,0.0003243,5.910018801881874e-06,44,0.03243003
54,3,6.255538758275558e-05,2.929424422400128e-06,34,0.006255539
54,4,2.6339110561160233e-05,5.320148988733257e-06,24,0.002633911
54,5,0,0,14,0
54,6,0,0,4,0
55,1,0.000346798,1.0576434325009905e-05,55,0.034679829
55,2,0.000328141,7.789281390371302e-06,45,0.032814142
55,3,0.000109198,7.433235668716979e-06,35,0.010919756
55,4,0.000392343,1.9708552250004358e-05,25,0.0392343
55,5,0,0,15,0
55,6,0,0,5,0
56,1,0.000326495,6.664320547800728e-06,56,0.032649522
56,2,0.000326495,1.11447888407683e-05,46,0.032649522
56,3,0.00018602,1.0640297977477936e-05,36,0.018601997
56,4,0.001090878,2.0116827980714785e-05,26,0.109087816
56,5,0,0,16,0
56,6,0,0,6,0
57,1,0.000326495,4.338103172726949e-06,57,0.032649522
57,2,0.000327044,7.73107921960357e-06,47,0.032704396
57,3,0.000179984,7.186078053607797e-06,37,0.017998392
57,4,0.003159047,2.354755009630054e-05,27,0.315904707
57,5,0,0,17,0
57,6,0,0,7,0
58,1,0.000332531,3.6191326087052514e-06,58,0.033253127
58,2,0.000362163,7.41295395105386e-06,48,0.036216277
58,3,0.000311679,7.789281390359318e-06,38,0.031167947
58,4,0.001534253,1.557856278073541e-05,28,0.153425319
58,5,3.29238882014503e-06,2.016168161049815e-06,18,0.000329239
58,6,0,0,8,0
59,1,0.000327593,4.474769719438848e-06,59,0.032759269
59,2,0.000362163,6.88652529405702e-06,49,0.036216277
59,3,0.000334726,9.816006946937534e-06,39,0.03347262
59,4,0.001565531,1.0857397826140787e-05,29,0.156553088
59,5,0.000217846,4.639945600214818e-06,19,0.021784639
59,6,0,0,9,0
60,1,0.000327593,2.391865024979494e-06,60,0.032759269
60,2,0.000368199,4.285729785904617e-06,50,0.036819882
60,3,0.000358322,5.3201489887278795e-06,40,0.035832165
60,4,0.001504622,9.838986315740095e-06,30,0.150462169
60,5,0.001340551,2.580496888643708e-05,20,0.134055098
60,6,0,0,10,0
60,7,0,0,0,0
61,1,0.000319362,4.303258406256462e-06,61,0.031936172
61,2,0.000361614,4.93858323021555e-06,51,0.036161404
61,3,0.000368748,7.493751476087257e-06,41,0.036874755
61,4,0.001425056,1.0177452618954777e-05,31,0.142505563
61,5,0.001749356,3.51637983993344e-05,21,0.174935593
61,6,0,0,11,0
61,7,0,0,1,0
62,1,0.000310582,3.6191326087264827e-06,62,0.031058201
62,2,0.000350639,6.457802437989574e-06,52,0.035063941
62,3,0.000376979,5.92274221554527e-06,42,0.037697852
62,4,0.001310919,1.2003304929653193e-05,32,0.131091948
62,5,0.000729264,1.496236876886597e-05,22,0.072926412
62,6,0,0,12,0
62,7,0,0,2,0
63,1,0.000294669,5.02920699517917e-06,63,0.02946688
63,2,0.000329788,7.069910434245648e-06,53,0.032978761
63,3,0.000350091,5.794250962875122e-06,43,0.035009068
63,4,0.001207758,1.841319121433182e-05,33,0.120775797
63,5,0.000438436,8.064672644192369e-06,23,0.043843644
63,6,0,0,13,0
63,7,0,0,3,0
64,1,0.000269427,4.704392375790877e-06,64,0.026942715
64,2,0.000299059,7.412953951063111e-06,54,0.029905865
64,3,0.000295218,8.873515546268216e-06,44,0.029521753
64,4,0.000894432,1.5998134024483306e-05,34,0.08944323
64,5,0.00030729,7.048583355690318e-06,24,0.030728962
64,6,0,0,14,0
64,7,0,0,4,0
65,1,0.000241991,2.5146034975885006e-06,65,0.024199058
65,2,0.00025077,8.074001360609832e-06,55,0.025077028
65,3,0.000227724,7.206998266865118e-06,45,0.022772356
65,4,0.000196995,4.013624683686786e-06,35,0.01969946
65,5,0.000233211,8.58900607857384e-06,25,0.023321087
65,6,0,0,15,0
65,7,0,0,5,0
66,1,0.000227175,2.5146034975906737e-06,66,0.022717483
66,2,0.000235406,8.69354144034002e-06,56,0.02354058
66,3,0.00022059,7.186078053601308e-06,46,0.022059005
66,4,0.000181081,1.9400587175221644e-06,36,0.018108139
66,5,8.28584519736314e-05,6.962621806272319e-06,26,0.008285845
66,6,0,0,16,0
66,7,0,0,6,0
67,1,0.000209067,3.1760130002132493e-06,67,0.020906669
67,2,0.000226626,6.69812120693849e-06,57,0.02266261
67,3,0.000212359,6.973424949794431e-06,47,0.021235908
67,4,0.000173399,1.599813402457761e-06,37,0.017339914
67,5,3.7862471431667844e-05,5.845986372984446e-06,27,0.003786247
67,6,0,0,17,0
67,7,0,0,7,0
68,1,0.000200836,2.797992473376003e-06,68,0.020083572
68,2,0.000221688,5.376448429461531e-06,58,0.022168751
68,3,0.00022059,7.932918837017888e-06,48,0.022059005
68,4,0.000219493,1.735241269075603e-06,38,0.021949259
68,5,0.000252965,9.754463976932217e-06,28,0.025296521
68,6,0,0,18,0
68,7,0,0,8,0
69,1,0.000193153,3.937889110813608e-06,69,0.019315348
69,2,0.000215103,5.985953634732584e-06,59,0.021510274
69,3,0.000224431,6.853653863915457e-06,49,0.022443117
69,4,0.000240344,6.110415047138847e-06,39,0.024034438
69,5,0.000376979,1.1131271808690497e-05,29,0.037697852
69,6,0,0,19,0
69,7,0,0,9,0
70,1,0.000189861,4.106330316341377e-06,70,0.018986109
70,2,0.000213457,6.742925192778859e-06,60,0.021345654
70,3,0.000223334,6.2924930468487845e-06,50,0.022333371
70,4,0.000296864,9.400780679718733e-06,40,0.029686373
70,5,0.000812123,2.151629203126444e-05,30,0.081212258
70,6,0,0,20,0
70,7,0,0,10,0
70,8,0,0,0,0
71,1,0.000191507,2.360183294705845e-06,71,0.019150728
71,2,0.000210164,7.69203311533648e-06,61,0.021016415
71,3,0.000226626,5.390431413880948e-06,51,0.02266261
71,4,0.000342957,5.487314700250004e-06,41,0.034295717
71,5,0.001074416,2.1614030395581837e-05,31,0.107441622
71,6,0,0,21,0
71,7,0,0,11,0
71,8,0,0,1,0
72,1,0.00018602,2.6600744943690935e-06,72,0.018601997
72,2,0.00020742,8.303813930881425e-06,62,0.02074205
72,3,0.000222785,5.649536262094095e-06,52,0.022278498
72,4,0.000330885,4.30325840625391e-06,42,0.033088508
72,5,0.001093622,2.7934150876373217e-05,32,0.109362182
72,6,0,0,22,0
72,7,0,0,12,0
72,8,0,0,2,0
73,1,0.000178338,1.5027630207146175e-06,73,0.017833773
73,2,0.000199738,8.111208937246613e-06,63,0.019973826
73,3,0.000220041,5.3059807904970056e-06,53,0.022004132
73,4,0.000321557,9.157405964314539e-06,43,0.032155664
73,5,0.001039846,2.3199728001065236e-05,33,0.103984614
73,6,0,0,23,0
73,7,0,0,13,0
73,8,0,0,3,0
74,1,0.000105905,2.5443631547394997e-06,74,0.010590517
74,2,0.000193153,8.303813930871185e-06,64,0.019315348
74,3,0.000228272,6.280518739048534e-06,54,0.022827229
74,4,0.000303997,8.429772795404526e-06,44,0.030399723
74,5,0.000942721,1.4559491173842559e-05,34,0.094272067
74,6,0,0,24,0
74,7,0,0,14,0
74,8,0,0,4,0
75,1,0.000106454,3.2923888201332325e-06,75,0.010645391
75,2,0.000181081,6.994981183442955e-06,65,0.018108139
75,3,0.000203031,5.622824357064174e-06,55,0.020303064
75,4,0.000275463,7.642944974398477e-06,45,0.02754632
75,5,0.000826938,1.7408716686340055e-05,35,0.082693833
75,6,0,0,25,0
75,7,0,0,15,0
75,8,0,0,5,0
76,1,0.000102613,3.741849745511792e-06,76,0.010261278
76,2,0.000166814,7.122948765352416e-06,66,0.016681437
76,3,0.000178886,6.220301444955328e-06,56,0.017888646
76,4,0.000234308,4.12462141051071e-06,46,0.023430834
76,5,0.000596471,9.68476068158766e-06,36,0.059647111
76,6,0,0,26,0
76,7,0,0,16,0
76,8,0,0,6,0
77,1,0.000100967,3.404789231136775e-06,77,0.010096659
77,2,0.000149804,6.5847776402837444e-06,67,0.014980369
77,3,0.000162973,7.443355803659972e-06,57,0.016297325
77,4,0.000162973,4.799440207346991e-06,47,0.016297325
77,5,0.000143768,6.048504483152907e-06,37,0.014376765
77,6,0,0,27,0
77,7,0,0,17,0
77,8,0,0,7,0
78,1,9.712547019425985e-05,2.688224214720797e-06,78,0.009712547
78,2,0.000143768,7.186078053603596e-06,68,0.014376765
78,3,0.000155291,5.922742215530915e-06,58,0.015529101
78,4,0.000148706,3.821472487210902e-06,48,0.014870623
78,5,0.000109198,5.514683023124026e-06,38,0.010919756
78,6,0,0,28,0
78,7,0,0,18,0
78,8,0,0,8,0
79,1,9.328434990410917e-05,1.9400587175227713e-06,79,0.009328435
79,2,0.000140475,7.227857929209486e-06,69,0.014047526
79,3,0.00016023,6.292493046835706e-06,59,0.016022959
79,4,0.00014706,5.459809190196215e-06,49,0.014706003
79,5,0.000107003,4.3381031727025114e-06,39,0.010700264
79,6,0,0,29,0
79,7,0,0,19,0
79,8,0,0,9,0
80,1,9.163815549403667e-05,2.544363154738353e-06,80,0.009163816
80,2,0.000144316,4.303258406257731e-06,70,0.014431638
80,3,0.000181081,5.622824357073931e-06,60,0.018108139
80,4,0.000156388,4.591016862706012e-06,50,0.015638847
80,5,0.000166266,5.4598091901856615e-06,40,0.016626564
80,6,0,0,30,0
80,7,0,0,20,0
80,8,0,0,10,0
80,9,0,0,0,0
81,1,8.724830373384328e-05,2.7979924733757017e-06,81,0.00872483
81,2,0.000137732,2.6600744943773525e-06,71,0.01377316
81,3,0.000179984,6.8095784622801545e-06,61,0.017998392
81,4,0.000164619,4.984101088567252e-06,51,0.016461944
81,5,0.000227175,5.088726309477379e-06,41,0.022717483
81,6,0,0,31,0
81,7,0,0,21,0
81,8,0,0,11,0
81,9,0,0,1,0
82,1,8.724830373384328e-05,3.821472487203339e-06,82,0.00872483
82,2,0.000126208,2.454001736732986e-06,72,0.012620824
82,3,0.000168461,7.932918837024796e-06,62,0.016846056
82,4,0.000156388,7.362005210215729e-06,52,0.015638847
82,5,0.000255709,1.3368116742709878e-05,42,0.025570887
82,6,0,0,32,0
82,7,0,0,22,0
82,8,0,0,12,0
82,9,0,0,2,0
83,1,8.999196108396415e-05,3.176013000214066e-06,83,0.008999196
83,2,0.000127306,2.6882242147310194e-06,73,0.01273057
83,3,0.000171753,7.027191551110267e-06,63,0.017175295
83,4,0.000162425,7.5338252991223846e-06,53,0.016242452
83,5,0.0003029,1.4059738173133659e-05,43,0.030289977
83,6,0,0,33,0
83,7,0,0,23,0
83,8,0,0,13,0
83,9,0,0,3,0
84,1,9.163815549403665e-05,2.3918650249758807e-06,84,0.009163816
84,2,7.791986874343237e-05,3.315173789730096e-06,74,0.007791987
84,3,0.000178886,5.088726309467673e-06,64,0.017888646
84,4,0.000161876,7.101780965894076e-06,54,0.016187578
84,5,0.000322105,1.2349506207455063e-05,44,0.032210537
84,6,0,0,34,0
84,7,0,0,24,0
84,8,0,0,14,0
84,9,0,0,4,0
85,1,9.273561843408499e-05,2.7979924733757043e-06,85,0.009273562
85,2,8.121225756357741e-05,2.544363154738352e-06,75,0.008121226
85,3,0.00017724,3.53495521713039e-06,65,0.017724026
85,4,0.000159132,6.550392143435203e-06,55,0.015913213
85,5,0.000310582,1.1424952912624575e-05,45,0.031058201
85,6,0,0,35,0
85,7,0,0,25,0
85,8,0,0,15,0
85,9,0,0,5,0
86,1,9.43818128441575e-05,2.5443631547383515e-06,86,0.009438181
86,2,8.340718344367409e-05,1.398996236687854e-06,76,0.008340718
86,3,0.000176143,7.53382529914096e-06,66,0.01761428
86,4,0.000156937,5.9100188018879125e-06,56,0.01569372
86,5,0.000305643,1.2103230107864972e-05,46,0.030564343
86,6,0,0,36,0
86,7,0,0,26,0
86,8,0,0,16,0
86,9,0,0,6,0
87,1,9.43818128441575e-05,2.5443631547383515e-06,87,0.009438181
87,2,8.230972050362574e-05,1.940058717522773e-06,77,0.008230972
87,3,0.000165168,4.372670278377782e-06,67,0.016516817
87,4,0.000151999,3.4268269319515216e-06,57,0.015199862
87,5,0.000272171,1.1908863612353348e-05,47,0.027217081
87,6,0,0,37,0
87,7,0,0,27,0
87,8,0,0,17,0
87,9,0,0,7,0
88,1,9.108942402401248e-05,2.3601832947051863e-06,88,0.009108942
88,2,7.901733168348071e-05,3.404789231142392e-06,78,0.007901733
88,3,0.000160778,5.320148988740768e-06,68,0.016077832
88,4,0.000141024,3.079747737267342e-06,58,0.014102399
88,5,0.000232113,1.1851837600971148e-05,48,0.023211341
88,6,0,0,38,0
88,7,0,0,28,0
88,8,0,0,18,0
88,9,0,0,8,0
89,1,8.944322961393997e-05,3.0797477372568947e-06,89,0.008944323
89,2,7.682240580338402e-05,4.160962389424602e-06,79,0.007682241
89,3,0.000151999,4.799440207347561e-06,69,0.015199862
89,4,0.000127854,2.22895776815219e-06,59,0.012785443
89,5,0.000173948,1.1659736752048041e-05,49,0.017394788
89,6,0,0,39,0
89,7,0,0,29,0
89,8,0,0,19,0
89,9,0,0,9,0
90,1,8.724830373384328e-05,3.05520752356391e-06,90,0.00872483
90,2,7.627367433335986e-05,4.106330316342532e-06,80,0.007627367
90,3,0.000146511,5.103497679614387e-06,70,0.01465113
90,4,0.000113587,2.955009400946739e-06,60,0.011358741
90,5,0.000131147,1.1056632753026904e-05,50,0.013114682
90,6,0,0,40,0
90,7,0,0,30,0
90,8,0,0,20,0
90,9,0,0,10,0
90,10,0,0,0,0
91,1,8.340718344367409e-05,2.5443631547383515e-06,91,0.008340718
91,2,7.51762113933115e-05,4.032336322099628e-06,81,0.007517621
91,3,0.000143219,4.196988710055836e-06,71,0.014321891
91,4,0.000106454,3.4047892311325264e-06,61,0.010645391
91,5,0.000123465,9.016578124366825e-06,51,0.012346458
91,6,0,0,41,0
91,7,0,0,31,0
91,8,0,0,21,0
91,9,0,0,11,0
91,10,0,0,1,0
92,1,8.340718344367409e-05,1.860838950914673e-06,92,0.008340718
92,2,7.572494286333569e-05,4.032336322099629e-06,82,0.007572494
92,3,0.000141573,4.799440207348137e-06,72,0.014157272
92,4,0.00010371,4.54156101954016e-06,62,0.010371025
92,5,0.000119623,8.658836545545494e-06,52,0.011962346
92,6,0,0,42,0
92,7,0,0,32,0
92,8,0,0,22,0
92,9,0,0,12,0
92,10,0,0,2,0
93,1,8.450464638372243e-05,2.016168161049817e-06,93,0.008450465
93,2,7.51762113933115e-05,3.0797477372568947e-06,83,0.007517621
93,3,0.000137183,4.160962389429234e-06,73,0.013718287
93,4,0.00010371,3.0552075235525974e-06,63,0.010371025
93,5,0.000144316,8.393977420130634e-06,53,0.014431638
93,6,0,0,43,0
93,7,0,0,33,0
93,8,0,0,23,0
93,9,0,0,13,0
93,10,0,0,3,0
94,1,8.450464638372243e-05,2.0161681610498164e-06,94,0.008450465
94,2,7.298128551321483e-05,2.824768131044483e-06,84,0.007298129
94,3,7.407874845326317e-05,2.4540017367348693e-06,74,0.007407875
94,4,9.986912754436549e-05,4.47476971941603e-06,64,0.009986913
94,5,0.000153096,8.111208937237472e-06,54,0.015309608
94,6,9.328434990410917e-06,3.315173789730098e-06,44,0.000932843
94,7,0,0,34,0
94,8,0,0,24,0
94,9,0,0,14,0
94,10,0,0,4,0
95,1,8.230972050362574e-05,2.877572105153826e-06,95,0.008230972
95,2,7.462747992328734e-05,4.0136246836776525e-06,85,0.007462748
95,3,7.407874845326317e-05,1.9400587175227713e-06,75,0.007407875
95,4,9.547927578418464e-05,4.783730049942121e-06,65,0.009547928
95,5,0.000171204,8.788273267192575e-06,55,0.017120422
95,6,1.8108138510797663e-05,3.5349552171262178e-06,45,0.001810814
95,7,0,0,35,0
95,8,0,0,25,0
95,9,0,0,15,0
95,10,0,0,5,0
96,1,8.50533778537466e-05,3.005526041452087e-06,96,0.008505338
96,2,7.243255404319065e-05,4.124621410506809e-06,86,0.007243255
96,3,7.078635963311814e-05,2.3601832947051884e-06,76,0.007078636
96,4,9.547927578419213e-05,6.457802437972428e-06,66,0.009547928
96,5,0.000191507,9.983294089149748e-06,56,0.019150728
96,6,2.5241647621111897e-05,3.821472487203342e-06,46,0.002524165
96,7,0,0,36,0
96,8,0,0,26,0
96,9,0,0,16,0
96,10,0,0,6,0
97,1,8.560210932377076e-05,3.0552075235639133e-06,97,0.008560211
97,2,7.462747992328734e-05,2.6600744943666286e-06,87,0.007462748
97,3,7.3530016983239e-05,1.8199363967303292e-06,77,0.007353002
97,4,9.21868869640238e-05,6.11041504710953e-06,67,0.009218689
97,5,0.000221139,1.356932044422888e-05,57,0.022113878
97,6,3.67650084916195e-05,2.688224214733086e-06,47,0.003676501
97,7,0,0,37,0
97,8,0,0,27,0
97,9,0,0,17,0
97,10,0,0,7,0
98,1,8.450464638372243e-05,2.1949258800966886e-06,98,0.008450465
98,2,7.407874845326317e-05,3.1282506855004227e-06,88,0.007407875
98,3,7.023762816309397e-05,2.5443631547383532e-06,78,0.007023763
98,4,9.273561843406797e-05,6.457802437974532e-06,68,0.009273562
98,5,0.000212359,1.2470820575645379e-05,58,0.021235908
98,6,3.018023085132944e-05,3.577291519191966e-06,48,0.003018023
98,7,0,0,38,0
98,8,0,0,28,0
98,9,0,0,18,0
98,10,0,0,8,0
99,1,8.395591491369825e-05,1.8608389509146718e-06,99,0.008395591
99,2,7.3530016983239e-05,2.6600744943666282e-06,89,0.007353002
99,3,6.859143375302145e-05,1.9400587175227734e-06,79,0.006859143
99,4,9.054069255395545e-05,6.664320547778314e-06,69,0.009054069
99,5,0.000198641,1.1398567304845326e-05,59,0.019864079
99,6,1.9205601450846006e-05,1.9400587175227713e-06,49,0.00192056
99,7,0,0,39,0
99,8,0,0,29,0
99,9,0,0,19,0
99,10,0,0,9,0
100,1,8.176098903360158e-05,1.344112107366543e-06,100,0.008176099
100,2,7.188382257316647e-05,3.4047892311423917e-06,90,0.007188382
100,3,6.859143375302145e-05,2.454001736734873e-06,80,0.006859143
100,4,8.066352609355323e-05,6.527367846733988e-06,70,0.008066353
100,5,0.000176692,1.1724120105927296e-05,60,0.017669153
100,6,1.4815749690652632e-05,2.6882242147330866e-06,50,0.001481575
100,7,0,0,40,0
100,8,0,0,30,0
100,9,0,0,20,0
100,10,0,0,10,0
100,11,0,0,0,0
101,1,7.901733168348071e-05,2.3601832947051863e-06,101,0.007901733
101,2,6.639650787292477e-05,3.821472487203341e-06,91,0.006639651
101,3,6.255538758275558e-05,2.6600744943666282e-06,81,0.006255539
101,4,7.462747992328734e-05,7.731079219597048e-06,71,0.007462748
101,5,0.000148706,1.0569314543446853e-05,61,0.014870623
101,6,3.292388820145029e-06,2.0161681610498147e-06,51,0.000329239
101,7,0,0,41,0
101,8,0,0,31,0
101,9,0,0,21,0
101,10,0,0,11,0
101,11,0,0,1,0
102,1,7.627367433335986e-05,2.3601832947051876e-06,102,0.007627367
102,2,6.694523934294893e-05,3.741849745521899e-06,92,0.006694524
102,3,6.859143375302145e-05,2.743657350120858e-06,82,0.006859143
102,4,7.243255404319065e-05,5.794250962870875e-06,72,0.007243255
102,5,0.000122367,5.390431413892142e-06,62,0.012236712
102,6,0,0,52,0
102,7,0,0,42,0
102,8,0,0,32,0
102,9,0,0,22,0
102,10,0,0,12,0
102,11,0,0,2,0
103,1,7.737113727340819e-05,1.8199363967303277e-06,103,0.007737114
103,2,6.914016522304563e-05,2.0161681610498156e-06,93,0.006914017
103,3,7.462747992328734e-05,3.176013000214067e-06,83,0.007462748
103,4,7.627367433335986e-05,6.098083218116058e-06,73,0.007627367
103,5,0.000120172,5.3059807905166576e-06,63,0.012017219
103,6,0,0,53,0
103,7,0,0,43,0
103,8,0,0,33,0
103,9,0,0,23,0
103,10,0,0,13,0
103,11,0,0,3,0
104,1,7.682240580338402e-05,1.9400587175227704e-06,104,0.007682241
104,2,7.462747992328734e-05,2.360183294705187e-06,94,0.007462748
104,3,7.791986874343237e-05,4.639945600212842e-06,84,0.007791987
104,4,4.993456377219962e-05,3.4047892311423934e-06,74,0.004993456
104,5,0.000121818,4.639945600226057e-06,64,0.012181839
104,6,1.0974629400483432e-06,1.0974629400483432e-06,54,0.000109746
104,7,0,0,44,0
104,8,0,0,34,0
104,9,0,0,24,0
104,10,0,0,14,0
104,11,0,0,4,0
105,1,7.846860021345654e-05,1.8608389509146716e-06,105,0.00784686
105,2,7.572494286333569e-05,2.8247681310444817e-06,95,0.007572494
105,3,8.066352609355323e-05,4.953802320933225e-06,85,0.008066353
105,4,5.59706099424655e-05,2.3918650249758824e-06,75,0.005597061
105,5,0.000130049,4.6399456002165944e-06,65,0.013004936
105,6,1.0425897930459262e-05,1.5998134024493457e-06,55,0.00104259
105,7,0,0,45,0
105,8,0,0,35,0
105,9,0,0,25,0
105,10,0,0,15,0
105,11,0,0,5,0
106,1,7.51762113933115e-05,1.8608389509146714e-06,106,0.007517621
106,2,7.51762113933115e-05,3.534955217126219e-06,96,0.007517621
106,3,8.340718344367409e-05,4.877231988474216e-06,86,0.008340718
106,4,6.145792464270721e-05,4.7994402073480365e-06,76,0.006145792
106,5,0.000139927,3.470482538170969e-06,66,0.013992652
106,6,1.7559407040773492e-05,2.0531651581712647e-06,56,0.001755941
106,7,0,0,46,0
106,8,0,0,36,0
106,9,0,0,26,0
106,10,0,0,16,0
106,11,0,0,6,0
107,1,7.572494286333569e-05,2.2289577681543576e-06,107,0.007572494
107,2,7.407874845326317e-05,4.160962389424603e-06,97,0.007407875
107,3,8.285845197363557e-05,5.649536262077117e-06,87,0.008285845
107,4,6.036046170265888e-05,5.948107394617162e-06,77,0.006036046
107,5,0.000137183,8.676206345377984e-07,67,0.013718287
107,6,2.5790379091136068e-05,2.0531651581712664e-06,57,0.002579038
107,7,0,0,47,0
107,8,0,0,37,0
107,9,0,0,27,0
107,10,0,0,17,0
107,11,0,0,7,0
108,1,7.737113727340819e-05,2.6600744943666282e-06,108,0.007737114
