Timestep,ReleaseNumber,Mean_Relative_Abundance_Inside,Std_Error_Relative_Abundance_Inside,Aligned_Timestep,%
68,4,0.000127306,6.8646284968256694e-06,38,0.01273057
68,5,0.000494956,1.342991546849026e-05,28,0.049495579
68,6,0.0398615,1.0974629400406325e-06,18,3.986150018
68,7,0.23882988501332042,0,8,23.8829885
69,1,7.133509110314232e-05,4.069501497815041e-06,69,0.007133509
69,2,0.000239247,7.533825299133683e-06,59,0.023924692
69,3,0.000468068,6.527367846728508e-06,49,0.046806794
69,4,9.712547019425716e-05,4.953802320925669e-06,39,0.009712547
69,5,0.000437888,1.043311558306174e-05,29,0.043788771
69,6,0.032899195,1.59273976395674e-05,19,3.289919529
69,7,0.1996861255991461,0,9,19.96861256
70,1,6.694523934294893e-05,2.9550094009413533e-06,70,0.006694524
70,2,0.000229918,7.4332356687190815e-06,60,0.022991849
70,3,0.000443924,7.122948765347409e-06,50,0.044392376
70,4,0.000113587,6.110415047132679e-06,40,0.011358741
70,5,0.000451606,1.3569320444236762e-05,30,0.0451606
70,6,0.02776252,4.106330316328713e-06,20,2.776251999
70,7,0.1669597807269045,0,10,16.69597807
70,8,1,0,0,100
71,1,6.36528505228039e-05,2.1949258800966865e-06,71,0.006365285
71,2,0.000204128,7.740809971372368e-06,61,0.020412811
71,3,0.000393989,1.1398567304850144e-05,51,0.03939892
71,4,0.000137732,8.94953943886482e-06,41,0.01377316
71,5,0.000493858,1.6890771128628463e-05,31,0.049385832
71,6,0.023298589,1.3441121073568164e-06,21,2.329858949
71,7,0.1395945423167991,0,11,13.95945423
71,8,0.8361048845331804,0,1,83.61048845
72,1,5.9262998762610535e-05,1.8608389509146684e-06,72,0.0059263
72,2,0.000117429,1.0497851150944423e-05,62,0.011742853
72,3,0.000234308,1.326069515892118e-05,52,0.023430834
72,4,0.000179435,1.0214367693423656e-05,42,0.017943519
72,5,0.000539952,1.429337519528977e-05,32,0.053995177
72,6,0.019484906,5.487314700192681e-07,22,1.948490577
72,7,0.11671518367414131,0,12,11.67151837
72,8,0.6990729181813942,0,2,69.90729182
73,1,5.816553582256219e-05,1.8199363967303269e-06,73,0.005816554
73,2,9.657673872424561e-05,1.1555977298232231e-05,63,0.009657674
73,3,0.000170655,1.2373864231517715e-05,53,0.017065549
73,4,0.000177789,9.638011764936535e-06,43,0.0177789
73,5,0.000516356,9.598880414701979e-06,33,0.051635631
73,6,0.016291837,0,23,1.629183735
73,7,0.097586405,0,13,9.758640463
73,8,0.5844977872403472,0,3,58.44977872
74,1,3.6216277021595326e-05,3.292388820145029e-06,74,0.003621628
74,2,6.694523934294893e-05,8.438697914672092e-06,64,0.006694524
74,3,0.000106454,1.1653278852478165e-05,54,0.010645391
74,4,0.000196995,9.520135192556694e-06,44,0.01969946
74,5,0.000491663,8.429772795397041e-06,34,0.04916634
74,6,0.013600309,3.12825068549423e-06,24,1.360030948
74,7,0.081593626,0,14,8.159362594
74,8,0.48870299086087743,0,4,48.87029909
75,1,3.7862471431667844e-05,2.6600744943666295e-06,75,0.003786247
75,2,4.82883693621271e-05,5.320148988733257e-06,65,0.004828837
75,3,7.133509110314232e-05,7.951874464610627e-06,55,0.007133509
75,4,0.000238149,6.457802437981515e-06,45,0.023814946
75,5,0.000485079,9.440733178814664e-06,35,0.048507862
75,6,0.010569666,1.6384022724988023e-05,25,1.056966558
75,7,0.06822104,0,15,6.822104001
75,8,0.4086074018387992,0,5,40.86074018
76,1,3.9508665841740354e-05,2.391865024975882e-06,76,0.003950867
76,2,5.4324415532392997e-05,4.541561019555926e-06,66,0.005432442
76,3,8.450464638370808e-05,6.85365386390942e-06,56,0.008450465
76,4,0.000415938,1.1724120105910916e-05,46,0.041593845
76,5,0.000775906,9.400780679714935e-06,36,0.07759063
76,6,0.007979653,1.7278507553379716e-05,26,0.797965304
76,7,0.057037893,0,16,5.703789265
76,8,0.3416374695796991,0,6,34.16374696
77,1,3.786247143166784e-05,4.196988710063558e-06,77,0.003786247
77,2,7.407874845326317e-05,4.984101088569361e-06,67,0.007407875
77,3,0.000132793,9.124465548339446e-06,57,0.013279302
77,4,0.000439534,1.305473569346751e-05,47,0.043953391
77,5,0.000829682,1.658948735622436e-05,37,0.082968198
77,6,0.006178168,3.137141533814104e-05,27,0.617816762
77,7,0.047620563,2.228957768156832e-06,17,4.762056316
77,8,0.2856449103784326,0,7,28.56449104
78,1,3.566754555157115e-05,4.338103172721982e-06,78,0.003566755
78,2,8.395591491368723e-05,8.788273267191422e-06,68,0.008395591
78,3,0.000142121,7.1229487653547245e-06,58,0.014212145
78,4,0.000383015,8.393977420121474e-06,48,0.038301457
78,5,0.0006058,9.638011764947349e-06,38,0.060579954
78,6,0.000266683,1.2584986093685146e-05,28,0.026668349
78,7,0.036297489,4.869972474895022e-05,18,3.629748928
78,8,0.23882988501332042,0,8,23.8829885
79,1,3.6216277021595326e-05,4.704392375782901e-06,79,0.003621628
79,2,7.407874845326317e-05,7.90440016291175e-06,69,0.007407875
79,3,0.000132793,1.1332334511134849e-05,59,0.013279302
79,4,0.000330336,1.1299072524171442e-05,49,0.033033634
79,5,0.000490017,9.2065956071595e-06,39,0.04900172
79,6,9.76742016642763e-05,7.6429449743911e-06,29,0.00976742
79,7,0.0292419,5.7923018959451624e-05,19,2.924190004
79,8,0.1996861255991461,0,9,19.96861256
80,1,3.018023085132944e-05,4.06950149781504e-06,80,0.003018023
80,2,6.475031346285225e-05,6.641691210644404e-06,70,0.006475031
80,3,0.000118526,1.074589399472029e-05,60,0.0118526
80,4,0.000146511,3.1996268048949454e-06,50,0.01465113
80,5,0.000193153,2.824768131040493e-06,40,0.019315348
80,6,5.4324415532392997e-05,7.0164711916222e-06,30,0.005432442
80,7,0.020997209700474882,5.355405497725623e-05,20,2.09972097
80,8,0.1669597807269045,0,10,16.69597807
80,9,1,0,0,100
81,1,2.798530497123275e-05,3.176013000214069e-06,81,0.00279853
81,2,4.993456377219962e-05,3.918726519666729e-06,71,0.004993456
81,3,9.108942402399397e-05,3.5135957755365773e-06,61,0.009108942
81,4,6.914016522304563e-05,5.234564603072047e-06,51,0.006914017
81,5,8.615084079379226e-05,5.92274221553466e-06,41,0.008615084
81,6,2.4692916151087726e-05,3.577291519191965e-06,31,0.002469292
81,7,0.01653712,6.259268057955398e-05,21,1.653712031
81,8,0.1395945423167991,0,11,13.95945423
81,9,0.8361048845331804,0,1,83.61048845
82,1,2.4144184681063554e-05,3.29238882014503e-06,82,0.002414418
82,2,3.566754555157116e-05,6.9949811834392645e-06,72,0.003566755
82,3,6.0909193172683045e-05,1.0265825790856306e-06,62,0.006090919
82,4,5.8714267292586374e-05,5.528316376509321e-06,52,0.005871427
82,5,8.450464638370809e-05,4.457915536295026e-06,42,0.008450465
82,6,4.4995980541982074e-05,7.593539511737667e-06,32,0.004499598
82,7,0.014816298,6.878541041030126e-05,22,1.481629842
82,8,0.11671518367414131,0,12,11.67151837
82,9,0.6990729181813942,0,2,69.90729182
83,1,2.359545321103938e-05,3.5349552171262173e-06,83,0.002359545
83,2,3.7313739961643676e-05,4.799440207348037e-06,73,0.003731374
83,3,6.090919317268305e-05,2.3601832947051846e-06,63,0.006090919
83,4,5.816553582256219e-05,5.305980790506319e-06,53,0.005816554
83,5,8.230972050362574e-05,4.1609623894246e-06,43,0.008230972
83,6,6.639650787292477e-05,8.157479757196479e-06,33,0.006639651
83,7,0.012708072,5.409529424336273e-05,23,1.270807211
83,8,0.097586405,0,13,9.758640463
83,9,0.5844977872403472,0,3,58.44977872
84,1,2.249799027099104e-05,2.514603497590159e-06,84,0.002249799
84,2,2.0851795860918523e-05,5.92274221553703e-06,74,0.00208518
84,3,5.6519341412489675e-05,5.248925575470877e-06,64,0.005651934
84,4,5.981173023263471e-05,5.446004340816897e-06,54,0.005981173
84,5,9.54792757842023e-05,6.399253609793879e-06,44,0.009547928
84,6,0.000121818,7.1860780536009246e-06,34,0.012181839
84,7,0.010884089,4.435909363574081e-05,24,1.088408871
84,8,0.081593626,0,14,8.159362594
84,9,0.48870299086087743,0,4,48.87029909
85,1,2.304672174101521e-05,2.6882242147330866e-06,85,0.002304672
85,2,1.701067557074932e-05,3.7216779018293436e-06,75,0.001701068
85,3,4.9385832302175445e-05,6.1350043418371795e-06,65,0.004938583
85,4,0.00012566,1.2494942107983934e-05,55,0.012565951
85,5,0.0003029,8.074001360620039e-06,45,0.030289977
85,6,0.000687561,2.1752894852536852e-05,35,0.068756053
85,7,0.010753491,2.20962382720544e-05,25,1.075349062
85,8,0.06822104,0,15,6.822104001
85,9,0.4086074018387992,0,5,40.86074018
86,1,2.688784203118441e-05,2.194925880096687e-06,86,0.002688784
86,2,1.316955528058012e-05,1.5998134024493457e-06,76,0.001316956
86,3,3.402135114149864e-05,4.87723198847422e-06,66,0.003402135
86,4,0.000217298,8.907384049333511e-06,56,0.021729766
86,5,0.000430205,1.4605949515843108e-05,46,0.043020547
86,6,0.000784686,1.8364067450819556e-05,36,0.0784686
86,7,0.009286731,1.0533643450994236e-05,26,0.92867314
86,8,0.057037893,0,16,5.703789265
86,9,0.3416374695796991,0,6,34.16374696
87,1,2.8534036441256928e-05,1.3989962366878523e-06,87,0.002853404
87,2,1.646194410072515e-05,1.7352412690887926e-06,77,0.001646194
87,3,3.5118814081546984e-05,5.234564603072051e-06,67,0.003511881
87,4,0.000232113,5.1034976796181546e-06,57,0.023211341
87,5,0.000438985,1.2300645457160819e-05,47,0.043898518
87,6,0.000657929,1.7142919143673668e-05,37,0.065792903
87,7,0.007465492,2.7885602542313676e-05,27,0.746549165
87,8,0.047690252,0,17,4.769025206
87,9,0.2856449103784326,0,7,28.56449104
88,1,2.5790379091136068e-05,1.646194410072516e-06,88,0.002579038
88,2,1.5913212630700978e-05,2.0161681610498147e-06,78,0.001591321
88,3,3.127769379137778e-05,4.799440207348036e-06,68,0.003127769
88,4,0.000201384,6.232391449449844e-06,58,0.020138445
88,5,0.000339665,1.1971907269470205e-05,48,0.033966478
88,6,0.000370942,6.962621806284067e-06,38,0.037094247
88,7,0.001615465,2.0593885490494986e-05,28,0.161546545
88,8,0.039873572,0,18,3.987357227
88,9,0.23882988501332042,0,8,23.8829885
89,1,2.3595453211039376e-05,1.860838950914672e-06,89,0.002359545
89,2,1.371828675060429e-05,1.2270008683674366e-06,79,0.001371829
89,3,2.3595453211039376e-05,3.0797477372568977e-06,69,0.002359545
89,4,0.000172302,7.731079219589025e-06,59,0.017230168
89,5,0.000292474,1.253103734574903e-05,49,0.029247387
89,6,0.000295766,7.433235668728309e-06,39,0.029576626
89,7,0.001255498,1.7322019351197278e-05,29,0.12554976
89,8,0.03333818,0,19,3.333818046
89,9,0.1996861255991461,0,9,19.96861256
90,1,2.249799027099104e-05,2.5146034975901587e-06,90,0.002249799
90,2,1.371828675060429e-05,1.2270008683674362e-06,80,0.001371829
90,3,2.359545321103938e-05,1.646194410072516e-06,70,0.002359545
90,4,0.000161327,7.122948765363582e-06,60,0.016132705
90,5,0.000273268,1.1978193385565683e-05,50,0.027326827
90,6,0.000304546,1.2422436996199136e-05,40,0.030454597
90,7,0.000961378,1.2349506207452168e-05,30,0.096137754
90,8,0.026751207895148336,2.918353920949459e-05,20,2.67512079
90,9,0.1669597807269045,0,10,16.69597807
90,10,1,0,0,100
91,1,2.304672174101521e-05,2.5443631547383524e-06,91,0.002304672
91,2,1.316955528058012e-05,1.0265825790856332e-06,81,0.001316956
91,3,2.0851795860918523e-05,1.3989962366878515e-06,71,0.00208518
91,4,0.000159132,6.316373561692426e-06,61,0.015913213
91,5,0.000262294,1.1464417461614767e-05,51,0.026229364
91,6,0.000366553,1.0682661640614228e-05,41,0.036655262
91,7,0.00054489,1.2440602889905802e-05,31,0.054489035
91,8,0.02023557,3.6487548275001556e-05,21,2.023557042
91,9,0.1395945423167991,0,11,13.95945423
91,10,0.8361048845331804,0,1,83.61048845
92,1,2.3595453211039376e-05,2.688224214733086e-06,92,0.002359545
92,2,1.4267018220628464e-05,1.0265825790856328e-06,82,0.001426702
92,3,1.9205601450846006e-05,1.5027630207260427e-06,72,0.00192056
92,4,0.000144316,6.584777640289578e-06,62,0.014431638
92,5,0.000236503,1.0954032642757143e-05,52,0.023650326
92,6,0.000338019,1.2003304929654784e-05,42,0.033801859
92,7,0.000335275,1.6493922376660005e-05,32,0.033527493
92,8,0.014402555,6.153748819817135e-05,22,1.440255489
92,9,0.11671518367414131,0,12,11.67151837
92,10,0.6990729181813942,0,2,69.90729182
93,1,2.5241647621111894e-05,2.6600744943666295e-06,93,0.002524165
93,2,1.2072092340531775e-05,6.720560536832726e-07,83,0.001207209
93,3,1.8656869980821835e-05,2.360183294705187e-06,73,0.001865687
93,4,0.000127854,6.469448619558403e-06,63,0.012785443
93,5,0.000213457,1.0020924430211263e-05,53,0.021345654
93,6,0.000267781,5.103497679614919e-06,43,0.026778096
93,7,0.00026833,1.5187079023474417e-05,33,0.026832969
93,8,0.011426235,4.555297529054991e-05,23,1.14262354
93,9,0.097586405,0,13,9.758640463
93,10,0.5844977872403472,0,3,58.44977872
94,1,2.3595453211039376e-05,3.079747737256898e-06,94,0.002359545
94,2,1.2620823810555947e-05,1.0974629400483437e-06,84,0.001262082
94,3,9.877166460435089e-06,1.8608389509146716e-06,74,0.000987717
94,4,0.000128403,7.731079219595415e-06,64,0.012840316
94,5,0.000219493,9.304194754567502e-06,54,0.021949259
94,6,0.000280951,1.2827881844469325e-05,44,0.028095051
94,7,0.000249673,1.4749550787254215e-05,34,0.024967282
94,8,0.009419524,3.235189704256537e-05,24,0.941952441
94,9,0.081593626,0,14,8.159362594
94,10,0.48870299086087743,0,4,48.87029909
95,1,2.359545321103938e-05,3.6398727934606576e-06,95,0.002359545
95,2,1.1523360870507604e-05,1.0265825790856332e-06,85,0.001152336
95,3,1.0974629400483435e-05,2.454001736734872e-06,75,0.001097463
95,4,0.000128403,8.474304393136042e-06,65,0.012840316
95,5,0.000227175,7.0164711916173454e-06,55,0.022717483
95,6,0.00028534,1.52019416064068e-05,45,0.028534036
95,7,0.000237601,1.649848564201806e-05,35,0.023760073
95,8,0.007994469,3.116678818396193e-05,25,0.799446879
