Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Inside,Std_Error_Relative_Abundance_Inside,Aligned_Timestep,%
76,4,3326,0.000797032,0,46,0.079703246
76,4,3327,0.000343039,3.1005014679187213e-06,46,0.03430387
76,4,3328,0.000284333,7.27629331765075e-06,46,0.028433333
76,5,3326,0.001315584,0,36,0.13155837
76,5,3327,0.001136357,4.78270534942641e-06,36,0.113635733
76,5,3328,0.000187333,7.61212483111574e-06,36,0.018733333
76,6,3326,0.009523235,0,26,0.952323466
76,6,3327,0.009522932,0,26,0.952293197
76,6,3328,0.008163667,1.4427982071897538e-05,26,0.816366667
76,7,3326,0.057039264,0,16,5.703926448
76,7,3327,0.057039898,0,16,5.703989795
76,7,3328,0.044124,4.354627168630085e-05,16,4.4124
76,8,3326,0.3416388414083742,0,6,34.16388414
76,8,3327,0.3416387924593654,0,6,34.16387925
76,8,3328,0.3416383333333333,0,6,34.16383333
77,1,3326,7.133509110314232e-05,1.5641253427502105e-06,77,0.007133509
77,1,3327,5.5507880453788025e-06,1.2161167297535918e-06,77,0.000555079
77,1,3328,1.3333333333333334e-06,3.333333333333334e-07,77,0.000133333
77,2,3326,0.000278481,0,67,0.027848122
77,2,3327,3.0418318488675837e-05,4.462778356420937e-06,67,0.003041832
77,2,3328,6.666666666666667e-07,4.082482904638631e-07,67,6.66667E-05
77,3,3326,0.000457916,6.720560536842901e-07,57,0.045791641
77,3,3327,6.616539350091532e-05,3.414524302844268e-06,57,0.006616539
77,3,3328,9.699999999998666e-05,2.0682789409909536e-06,57,0.0097
77,4,3326,0.000758621,0,47,0.075862126
77,4,3327,0.000296634,5.599421924464965e-06,47,0.029663411
77,4,3328,0.000217333,9.015418890871843e-06,47,0.021733333
77,5,3326,0.001251108,0,37,0.125110775
77,5,3327,0.000958732,3.3044676219647697e-06,37,0.095873211
77,5,3328,0.000298333,4.624812308513479e-06,37,0.029833333
77,6,3326,0.007962094,0,27,0.796209363
77,6,3327,0.00783194,3.048388488046202e-06,27,0.78319399
77,6,3328,0.005041,1.7341344302621514e-05,27,0.5041
77,7,3326,0.047690252,0,17,4.769025206
77,7,3327,0.045912788,2.6254699361659855e-05,17,4.591278824
77,7,3328,0.020835667,2.7358728040604384e-05,17,2.083566667
77,8,3326,0.2856462822071077,0,7,28.56462822
77,8,3327,0.2856457731304113,0,7,28.56457731
77,8,3328,0.285645,0,7,28.5645
78,1,3326,7.984042888851698e-05,1.6461944100725156e-06,78,0.007984043
78,1,3327,4.662661958118195e-06,1.3776693624243686e-06,78,0.000466266
78,1,3328,1.0000000000000002e-06,4.082482904638631e-07,78,0.0001
78,2,3326,0.000264763,0,68,0.026476293
78,2,3327,2.6421751096003098e-05,2.9245858551087764e-06,68,0.002642175
78,2,3328,1.0000000000000002e-06,6.666666666666667e-07,68,0.0001
78,3,3326,0.000435967,5.132912895415879e-07,58,0.043596715
78,3,3327,4.507239892847588e-05,3.5211427356623054e-06,58,0.00450724
78,3,3328,8.766666666666667e-05,3.0092450142112944e-06,58,0.008766667
78,4,3326,0.000721582,0,48,0.072158188
78,4,3327,0.000317283,9.844788543795601e-06,48,0.031728304
78,4,3328,0.000171333,4.358898943547937e-06,48,0.017133333
78,5,3326,0.001190747,0,38,0.119074729
78,5,3327,0.000815522,4.088033864138768e-06,38,0.081552178
78,5,3328,0.000602667,5.542763049434341e-06,38,0.060266667
78,6,3326,0.001963087,0,28,0.196308683
78,6,3327,0.001438986,1.1933032448159191e-05,28,0.143898629
78,6,3328,0.000891,7.881060278358837e-06,28,0.0891
78,7,3326,0.039874944,0,18,3.98749441
78,7,3327,0.016167225,2.7335588244451364e-05,18,1.616722526
78,7,3328,0.009478333,3.738686638082879e-05,18,0.947833333
78,8,3326,0.23882988501332042,0,8,23.8829885
78,8,3327,0.2388304267556865,0,8,23.88304268
78,8,3328,0.2382256666666666,8.00347146903023e-06,8,23.82256667
79,1,3326,8.203535476861365e-05,1.756797887776965e-06,79,0.008203535
79,1,3327,6.216882610824258e-06,1.246148825544485e-06,79,0.000621688
79,1,3328,1.0000000000000002e-06,4.082482904638631e-07,79,0.0001
79,2,3326,0.000252416,0,69,0.025241648
79,2,3327,2.8198003270524317e-05,2.907680592937131e-06,69,0.0028198
79,2,3328,1.3333333333333334e-06,6.236095644623236e-07,69,0.000133333
79,3,3326,0.000410451,1.008084080518609e-06,59,0.041045114
79,3,3327,4.1963957623063744e-05,3.128202733342444e-06,59,0.004196396
79,3,3328,9.599999999999999e-05,4.904646323187388e-06,59,0.0096
79,4,3326,0.000685366,3.3602802685134605e-07,49,0.068536561
79,4,3327,0.000311954,1.0642469044879131e-05,49,0.031195429
79,4,3328,0.000162667,3.965125751117415e-06,49,0.016266667
79,5,3326,0.001131759,0,39,0.113175866
79,5,3327,0.00072027,8.630716829027165e-06,39,0.072027026
79,5,3328,0.000746333,1.3908430696677756e-05,39,0.074633333
79,6,3326,0.001867059,0,29,0.186705883
79,6,3327,0.001234051,1.4532467711132144e-05,29,0.12340512
79,6,3328,0.000685667,1.2060035010087052e-05,29,0.068566667
79,7,3326,0.033339552,0,19,3.333955229
79,7,3327,0.008408334,3.521667717810075e-05,19,0.840833373
79,7,3328,0.005698667,2.1228911104123784e-05,19,0.569866667
79,8,3326,0.1996874974278212,0,9,19.96874974
79,8,3327,0.1996873796172842,0,9,19.96873796
79,8,3328,0.19716566666666663,1.7261067303164157e-05,9,19.71656667
80,1,3326,7.627367433335986e-05,1.195932512487942e-06,80,0.007627367
80,1,3327,8.215166307160628e-06,1.341408542839824e-06,80,0.000821517
80,1,3328,1.6666666666666667e-06,5.270462766947299e-07,80,0.000166667
80,2,3326,0.00024007,0,70,0.024007002
80,2,3327,2.9974255445045536e-05,3.4396975452926916e-06,70,0.002997426
80,2,3328,2.666666666666667e-06,4.0824829046386294e-07,70,0.000266667
80,3,3326,0.000386307,8.230972050466694e-07,60,0.038630695
80,3,3327,4.751474566844255e-05,3.7053329236730304e-06,60,0.004751475
80,3,3328,0.000102667,6.761820925027765e-06,60,0.010266667
80,4,3326,0.000652167,3.3602802682684425e-07,50,0.065216735
80,4,3327,0.000316173,9.304154027601725e-06,50,0.031617289
80,4,3328,0.000162667,2.3921166824016834e-06,50,0.016266667
80,5,3326,0.001076886,0,40,0.107688551
80,5,3327,0.000707392,7.308514171993477e-06,40,0.070739243
80,5,3328,0.000743333,9.958246164188897e-06,40,0.074333333
80,6,3326,0.001776518,0,30,0.177651813
80,6,3327,0.001313538,1.2056332079439193e-05,30,0.131353848
80,6,3328,0.000737333,1.160220285597476e-05,30,0.073733333
80,7,3326,0.027875559,0,20,2.787555868
80,7,3327,0.011625126,3.326696150025146e-05,20,1.162512642
80,7,3328,0.005956,3.1739390178281085e-05,20,0.5956
80,8,3326,0.1669597807269045,0,10,16.69597807
80,8,3327,0.1669599333017308,0,10,16.69599333
80,8,3328,0.16489866666666664,1.5123565129368988e-05,10,16.48986667
80,9,3326,1,0,0,100
80,9,3327,1,0,0,100
80,9,3328,1,0,0,100
81,1,3326,6.310411905277973e-05,2.602861903633191e-06,81,0.006310412
81,1,3327,7.771103263530323e-06,1.3596598381518858e-06,81,0.00077711
81,1,3328,2.3333333333333336e-06,4.0824829046386294e-07,81,0.000233333
81,2,3326,0.000227724,0,71,0.022772356
81,2,3327,2.864206631415462e-05,3.392798582980646e-06,71,0.002864207
81,2,3328,4.666666666666666e-06,9.718253158075502e-07,71,0.000466667
81,3,3326,0.000360791,1.8405013025446024e-06,61,0.036079094
81,3,3327,5.8394290237385e-05,2.8649810552856137e-06,61,0.005839429
81,3,3328,9.366666666666001e-05,5.147815070487133e-06,61,0.009366667
81,4,3326,0.000620341,5.132912895362544e-07,51,0.062034093
81,4,3327,0.00036946,8.08511865077817e-06,51,0.036946045
81,4,3328,0.000195,5.797509043630048e-06,51,0.0195
81,5,3326,0.001024756,0,41,0.102475602
81,5,3327,0.000815078,9.409527195153212e-06,41,0.081507772
81,5,3328,0.000753333,8.232726023486338e-06,41,0.075333333
81,6,3326,0.001688721,0,31,0.16887211
81,6,3327,0.001432103,3.5973217993967255e-06,31,0.143210332
81,6,3328,0.001171667,6.7700320038595755e-06,31,0.117166667
81,7,3326,0.023305997,0,21,2.330599736
81,7,3327,0.016345073,1.9738964429696314e-05,21,1.634507251
81,7,3328,0.014328,2.0175617848171346e-05,21,1.4328
81,8,3326,0.1395959141454742,0,11,13.95959141
81,8,3327,0.1395956583956224,0,11,13.95956584
81,8,3328,0.13943299999999997,3.5118845842779943e-06,11,13.9433
81,9,3326,0.8361048845331804,0,1,83.61048845
81,9,3327,0.8361052118569272,0,1,83.61052119
81,9,3328,0.8361050000000001,0,1,83.6105
82,1,3326,6.008609596764679e-05,3.0797477372568972e-06,82,0.00600861
82,1,3327,7.771103263530323e-06,1.5302466606004196e-06,82,0.00077711
82,1,3328,1.6666666666666667e-06,5.270462766947299e-07,82,0.000166667
82,2,3326,0.000216749,0,72,0.021674893
82,2,3327,2.575565653055764e-05,2.987128621100701e-06,72,0.002575566
82,2,3328,5.333333333333334e-06,6.236095644623236e-07,72,0.000533333
82,3,3326,0.000335001,3.1101507224763396e-06,62,0.033500056
82,3,3327,7.97093163316396e-05,3.206030615525477e-06,62,0.007970932
82,3,3328,7.933333333333333e-05,2.4494897427831775e-06,62,0.007933333
82,4,3326,0.000589886,8.676206345457276e-07,52,0.058988633
82,4,3327,0.000399213,7.23393554541271e-06,52,0.039921268
82,4,3328,0.000243667,6.839428176218545e-06,52,0.024366667
82,5,3326,0.000973998,0,42,0.097399836
82,5,3327,0.000835283,5.2141965027084255e-06,42,0.083528259
82,5,3328,0.000751,9.228578799936824e-06,42,0.0751
82,6,3326,0.001606411,0,32,0.160641138
82,6,3327,0.001337962,7.718589831508106e-06,32,0.133796195
82,6,3328,0.001247667,9.107384061543845e-06,32,0.124766667
82,7,3326,0.019486826,0,22,1.948682633
82,7,3327,0.012628487,2.537772701841979e-05,22,1.262848687
82,7,3328,0.012798333,6.382267099811747e-05,22,1.279833333
82,8,3326,0.1167165555028163,0,12,11.67165555
82,8,3327,0.11671642,0,12,11.67164202
82,8,3328,0.1165433333333333,8.482007099988804e-06,12,11.65433333
82,9,3326,0.6990729181813942,0,2,69.90729182
82,9,3327,0.6990729073806609,0,2,69.90729074
82,9,3328,0.6990716666666666,0,2,69.90716667
83,1,3326,5.267822112232048e-05,1.87092487276095e-06,83,0.005267822
83,1,3327,5.32875652356365e-06,1.7341216212978528e-06,83,0.000532876
83,1,3328,2.0000000000000003e-06,6.236095644623235e-07,83,0.0002
83,2,3326,0.000205774,0,73,0.02057743
83,2,3327,2.1981120659700057e-05,2.4169841965819626e-06,73,0.002198112
83,2,3328,5.333333333333334e-06,3.333333333333333e-07,73,0.000533333
83,3,3326,0.000316892,3.3321602739003654e-06,63,0.031689242
83,3,3327,8.792448263880023e-05,3.3007358673757987e-06,63,0.008792448
83,3,3328,6.266666666666667e-05,2.5603819159562026e-06,63,0.006266667
83,4,3326,0.000561078,8.67620634545704e-07,53,0.056107793
83,4,3327,0.000410314,3.981118678504261e-06,53,0.041031425
83,4,3328,0.000273667,5.2546275901439736e-06,53,0.027366667
83,5,3326,0.000927356,0,43,0.092735618
83,5,3327,0.000835949,3.877613826464319e-06,43,0.083594868
83,5,3328,0.000686333,3.88730126322737e-06,43,0.068633333
83,6,3326,0.001528217,0,33,0.152821714
83,6,3327,0.001238492,1.3430613159881518e-05,33,0.123849183
83,6,3328,0.001218,8.0863396471305e-06,33,0.1218
83,7,3326,0.016293209,0,23,1.629320917
83,7,3327,0.009218749,2.0388853744144965e-05,23,0.921874879
83,7,3328,0.010844667,4.1333333333324646e-05,23,1.084466667
83,8,3326,0.097587776,0,13,9.758777646
83,8,3327,0.097587294,0,13,9.758729447
83,8,3328,0.097107333,9.348202441587458e-06,13,9.710733333
83,9,3326,0.5844977872403472,0,3,58.44977872
83,9,3327,0.584499091,0,3,58.44990913
83,9,3328,0.5844983333333333,0,3,58.44983333
84,1,3326,4.636780921704251e-05,1.6461944100725158e-06,84,0.004636781
84,1,3327,1.06575130471273e-05,1.7054564796832515e-06,84,0.001065751
84,1,3328,4.333333333333333e-06,6.666666666666666e-07,84,0.000433333
84,2,3326,0.000121818,2.7436573499999923e-07,74,0.012181839
84,2,3327,1.2433765221648516e-05,2.059035627288052e-06,74,0.001243377
84,2,3328,1.3666666666666666e-05,2.4381231397212987e-06,74,0.001366667
84,3,3326,0.000302077,2.922993186487368e-06,64,0.030207667
84,3,3327,8.792448263878624e-05,4.487564110238172e-06,64,0.008792448
84,3,3328,5.7666666666666675e-05,5.016638981097469e-06,64,0.005766667
84,4,3326,0.000533641,8.676206345457026e-07,54,0.053364135
84,4,3327,0.000352586,3.229013208047525e-06,54,0.035258606
84,4,3328,0.000242333,7.043515536363142e-06,54,0.024233333
84,5,3326,0.000882086,0,44,0.088208584
84,5,3327,0.000796871,2.3654434305526873e-06,44,0.079687113
84,5,3328,0.000434667,4.096068575804394e-06,44,0.043466667
84,6,3326,0.001454138,0,34,0.14541384
84,6,3327,0.001216511,9.33721088589563e-06,34,0.121651071
84,6,3328,0.00125,7.87047930208017e-06,34,0.125
84,7,3326,0.013622259,0,24,1.362225874
84,7,3327,0.008108813,3.248306746492497e-05,24,0.810881321
84,7,3328,0.010988,2.066532253694599e-05,24,1.0988
84,8,3326,0.081593626,0,14,8.159362594
84,8,3327,0.081593254,0,14,8.159325379
84,8,3328,0.080994667,9.345230512591899e-06,14,8.099466667
84,9,3326,0.48870299086087743,0,4,48.87029909
84,9,3327,0.4887024810912405,0,4,48.87024811
84,9,3328,0.4887016666666666,0,4,48.87016667
85,1,3326,4.2252323191861214e-05,1.3989962366878513e-06,85,0.004225232
85,1,3327,8.215166307160628e-06,1.7054564796832513e-06,85,0.000821517
85,1,3328,3e-06,3.333333333333333e-07,85,0.0003
85,2,3326,0.000121544,3.360280268268331e-07,75,0.012154402
85,2,3327,1.3543922830724278e-05,1.837637824096287e-06,75,0.001354392
85,2,3328,8.000000000000001e-06,2.068278940998476e-06,75,0.0008
85,3,3326,0.000284792,1.968944555414466e-06,65,0.028479163
85,3,3327,8.303978915885289e-05,5.477027567885157e-06,65,0.008303979
85,3,3328,5.599999999999999e-05,6.3813965730255505e-06,65,0.0056
85,4,3326,0.000507302,7.999067012323026e-07,55,0.050730224
85,4,3327,0.000321946,3.421735555449538e-06,55,0.032194571
85,4,3328,0.000240333,5.995368582867847e-06,55,0.024033333
85,5,3326,0.000838187,0,45,0.083818732
85,5,3327,0.000728263,1.5302466606120762e-06,45,0.072826339
85,5,3328,0.000386333,4.696334267865506e-06,45,0.038633333
85,6,3326,0.001382803,0,35,0.13828033
85,6,3327,0.00119786,7.4222982484946914e-06,35,0.119786006
85,6,3328,0.001129333,5.0990195135901894e-06,35,0.112933333
85,7,3326,0.011388922,0,25,1.138892166
85,7,3327,0.007845262,1.7770845976738004e-05,25,0.784526179
85,7,3328,0.009043,1.5242484486890945e-05,25,0.9043
85,8,3326,0.06822104,0,15,6.822104001
85,8,3327,0.068220295,0,15,6.822029524
85,8,3328,0.067692333,9.783773414280659e-06,15,6.769233333
85,9,3326,0.4086074018387992,0,5,40.86074018
85,9,3327,0.4086068299116425,0,5,40.86068299
85,9,3328,0.4086066666666667,0,5,40.86066667
86,1,3326,4.1429225986824956e-05,1.7023946155711942e-06,86,0.004142923
86,1,3327,8.881260872606085e-06,1.7198487726463454e-06,86,0.000888126
86,1,3328,4.666666666666667e-06,8.164965809277261e-07,86,0.000466667
86,2,3326,0.000120172,3.3602802685132715e-07,76,0.012017219
86,2,3327,1.3321891308909125e-05,1.5302466606004202e-06,76,0.001332189
86,2,3328,1e-05,1.7480147469502528e-06,76,0.001
86,3,3326,0.000271896,1.910736243609395e-06,66,0.027189644
86,3,3327,7.526868589533657e-05,2.903438897618383e-06,66,0.007526869
86,3,3328,5.666666666666667e-05,6.60387091871965e-06,66,0.005666667
86,4,3326,0.000481786,7.99906701227169e-07,56,0.048178623
86,4,3327,0.000265772,3.266958261310857e-06,56,0.026577173
86,4,3328,0.000223333,4.564354645881861e-06,56,0.022333333
86,5,3326,0.000797032,0,46,0.079703246
86,5,3327,0.000643447,6.0967769760970405e-06,46,0.064344735
86,5,3328,0.000326333,4.95535624911345e-06,46,0.032633333
86,6,3326,0.001315584,0,36,0.13155837
86,6,3327,0.001137912,5.358738943627464e-06,36,0.113791155
86,6,3328,0.000926333,1.1941989411781539e-05,36,0.092633333
86,7,3326,0.009523235,0,26,0.952323466
86,7,3327,0.00781884,1.573528481861302e-05,26,0.781884004
86,7,3328,0.007229333,2.119093097426057e-05,26,0.722933333
86,8,3326,0.057039264,0,16,5.703926448
86,8,3327,0.057039898,0,16,5.703989795
86,8,3328,0.052806333,3.5626924899261766e-05,16,5.280633333
86,9,3326,0.3416388414083742,0,6,34.16388414
86,9,3327,0.3416387924593654,0,6,34.16387925
86,9,3328,0.3416383333333333,0,6,34.16383333
87,1,3326,4.280105466188538e-05,1.1800916473525923e-06,87,0.004280105
87,1,3327,1.1323607612572756e-05,1.0763377360148075e-06,87,0.001132361
87,1,3328,6e-06,4.0824829046386294e-07,87,0.0006
87,2,3326,0.000120447,2.743657350200002e-07,77,0.012044656
87,2,3327,1.265579674346367e-05,1.3414085428398247e-06,77,0.00126558
87,2,3328,1.3333333333333333e-05,1.6666666666666665e-06,77,0.001333333
87,3,3326,0.000260099,1.6575868948640328e-06,67,0.026009872
87,3,3327,6.305695219550319e-05,2.860676047511445e-06,67,0.006305695
87,3,3328,5.8e-05,5.436502143433365e-06,67,0.0058
87,4,3326,0.000458465,7.999067012288826e-07,57,0.045846514
87,4,3327,0.000224696,2.396500910313251e-06,57,0.02246959
87,4,3328,0.000194667,5.948856099191208e-06,57,0.019466667
87,5,3326,0.000758621,0,47,0.075862126
87,5,3327,0.000563294,7.0702311583975255e-06,47,0.056329397
87,5,3328,0.00029,5.190803834133538e-06,47,0.029
87,6,3326,0.001251108,0,37,0.125110775
87,6,3327,0.001011798,4.322492422389385e-06,37,0.101179764
87,6,3328,0.000824,1.2231562087941245e-05,37,0.0824
87,7,3326,0.007962094,0,27,0.796209363
87,7,3327,0.006547932,2.610027523065453e-05,27,0.654793161
87,7,3328,0.006215667,1.551522549699206e-05,27,0.621566667
87,8,3326,0.047690252,0,17,4.769025206
87,8,3327,0.047691261,0,17,4.769126073
87,8,3328,0.034860667,4.8877965951489104e-05,17,3.486066667
87,9,3326,0.2856462822071077,0,7,28.56462822
87,9,3327,0.2856457731304113,0,7,28.56457731
87,9,3328,0.285645,0,7,28.5645
88,1,3326,4.389851760193373e-05,1.788645759595983e-06,88,0.004389852
88,1,3327,1.1545639134387908e-05,1.029517813644026e-06,88,0.001154564
88,1,3328,5.666666666666667e-06,6.666666666666666e-07,88,0.000566667
88,2,3326,0.000119075,2.743657350199988e-07,78,0.011907473
88,2,3327,1.3321891308909125e-05,1.7553133032231098e-06,78,0.001332189
88,2,3328,1.2666666666666667e-05,2.0816659994661327e-06,78,0.001266667
88,3,3326,0.000248301,1.7352412690914188e-06,68,0.024830099
88,3,3327,5.2621470670191044e-05,3.03217354066955e-06,68,0.005262147
88,3,3328,6.000000000000001e-05,5.676462121975468e-06,68,0.006
88,4,3326,0.000436516,7.99906701227172e-07,58,0.043651588
88,4,3327,0.000195832,3.871251863492545e-06,58,0.01958318
88,4,3328,0.00017,5.027701042997244e-06,58,0.017
88,5,3326,0.000721582,0,48,0.072158188
88,5,3327,0.000490468,3.993482430891211e-06,48,0.049046763
88,5,3328,0.00026,4.013864859592581e-06,48,0.026
88,6,3326,0.001190747,0,38,0.119074729
88,6,3327,0.000908331,6.125012283507777e-06,38,0.090833096
88,6,3328,0.000759667,8.188745664348405e-06,38,0.075966667
88,7,3326,0.001963087,0,28,0.196308683
88,7,3327,0.001660796,1.3587530959122588e-05,28,0.166079578
88,7,3328,0.001562333,9.363047936787093e-06,28,0.156233333
88,8,3326,0.039874944,0,18,3.98749441
88,8,3327,0.039874641,0,18,3.9874641
88,8,3328,0.025674333,6.683437239424842e-05,18,2.567433333
88,9,3326,0.23882988501332042,0,8,23.8829885
88,9,3327,0.2388304267556865,0,8,23.88304268
88,9,3328,0.23883000000000001,0,8,23.883
89,1,3326,5.075766097723587e-05,2.844684486720386e-06,89,0.005075766
89,1,3327,6.216882610824258e-06,1.5140531184866615e-06,89,0.000621688
89,1,3328,2.0000000000000003e-06,3.333333333333333e-07,89,0.0002
89,2,3326,0.000117703,2.7436573499999923e-07,79,0.01177029
89,2,3327,1.3987985874354582e-05,2.004441750059981e-06,79,0.001398799
89,2,3328,3.3333333333333335e-07,3.333333333333334e-07,79,3.33333E-05
89,3,3326,0.000240619,5.487314700225018e-07,69,0.024061875
89,3,3327,5.106725001748498e-05,2.8735717224083724e-06,69,0.005106725
89,3,3328,5.8333333333333326e-05,5.027701042999452e-06,69,0.005833333
89,4,3326,0.000414567,7.999067012288933e-07,59,0.041456663
89,4,3327,0.000186951,5.2962779487821075e-06,59,0.018695054
89,4,3328,0.000158333,4.3461349368004905e-06,59,0.015833333
89,5,3326,0.000685914,0,49,0.068591434
89,5,3327,0.000456275,3.7647276190171745e-06,49,0.045627478
89,5,3328,0.000246333,5.512611802841528e-06,49,0.024633333
89,6,3326,0.001131759,0,39,0.113175866
89,6,3327,0.000750911,7.917221910357413e-06,39,0.075091061
89,6,3328,0.000702667,6.0461190490780486e-06,39,0.070266667
89,7,3326,0.001867059,0,29,0.186705883
89,7,3327,0.001484059,1.0662137700422319e-05,29,0.148405869
89,7,3328,0.001494,8.003471469017331e-06,29,0.1494
89,8,3326,0.033339552,0,19,3.333955229
89,8,3327,0.033269425,3.915568536928797e-06,19,3.326942526
89,8,3328,0.014743666666666638,6.991939803961988e-05,19,1.474366667
89,9,3326,0.1996874974278212,0,9,19.96874974
89,9,3327,0.1996873796172842,0,9,19.96873796
89,9,3328,0.19968499999999995,7.453559924892971e-07,9,19.9685
90,1,3326,5.487314700241716e-05,1.5027630207260423e-06,90,0.005487315
90,1,3327,5.772819567193955e-06,1.2851003419052553e-06,90,0.000577282
90,1,3328,1.3333333333333334e-06,3.333333333333334e-07,90,0.000133333
90,2,3326,0.000117977,0,80,0.011797727
90,2,3327,1.3987985874354582e-05,1.7762521745212173e-06,80,0.001398799
90,2,3328,3.3333333333333335e-07,3.333333333333334e-07,80,3.33333E-05
90,3,3326,0.000232113,7.999067012254495e-07,70,0.023211341
90,3,3327,4.5738493493921334e-05,3.1673557306196144e-06,70,0.004573849
90,3,3328,5.9000000000000004e-05,3.636237371545238e-06,70,0.0059
90,4,3326,0.000394538,5.487314700399959e-07,60,0.039453793
90,4,3327,0.000174739,5.535224018623798e-06,60,0.017473881
90,4,3328,0.000136333,3.5901098714214544e-06,60,0.013633333
90,5,3326,0.00065299,0,50,0.065299045
90,5,3327,0.000421638,2.9871286211086914e-06,50,0.042163786
90,5,3328,0.000226,4.26874949162099e-06,50,0.0226
90,6,3326,0.001076886,0,40,0.107688551
90,6,3327,0.000659212,9.500770069851683e-06,40,0.065921159
90,6,3328,0.000663333,6.851601597034731e-06,40,0.066333333
90,7,3326,0.001776518,0,30,0.177651813
90,7,3327,0.001378372,8.899282648944759e-06,30,0.137837169
90,7,3328,0.001417333,8.860022573334649e-06,30,0.141733333
90,8,3326,0.027875559,0,20,2.787555868
90,8,3327,0.027445094,5.44316966522818e-06,20,2.744509438
90,8,3328,0.008216333,6.883434220407152e-05,20,0.821633333
90,9,3326,0.1669597807269045,0,10,16.69597807
90,9,3327,0.1669599333017308,0,10,16.69599333
90,9,3328,0.16409566666666664,2.8463426825781938e-05,10,16.40956667
90,10,3326,1,0,0,100
90,10,3327,1,0,0,100
90,10,3328,1,0,0,100
91,1,3326,5.6519341412489675e-05,2.0984943550317776e-06,91,0.005651934
91,1,3327,5.5507880453788025e-06,1.447468431048144e-06,91,0.000555079
91,1,3328,1.3333333333333334e-06,3.333333333333334e-07,91,0.000133333
91,2,3326,0.000116605,0,81,0.011660544
91,2,3327,1.376595435253943e-05,1.5933759220588675e-06,81,0.001376595
91,2,3328,3.3333333333333335e-07,3.333333333333334e-07,81,3.33333E-05
91,3,3326,0.000222236,7.51381510366443e-07,71,0.022223625
91,3,3327,3.974364240491223e-05,3.2442444869467575e-06,71,0.003974364
91,3,3328,5.7666666666666675e-05,4.428443418528805e-06,71,0.005766667
91,4,3326,0.000375058,5.487314700225077e-07,61,0.037505796
91,4,3327,0.000166524,5.171475920724875e-06,61,0.016652364
91,4,3328,0.000113,5.901977069873657e-06,61,0.0113
91,5,3326,0.000621438,0,51,0.062143839
91,5,3327,0.000399213,3.4859656024653846e-06,51,0.039921268
91,5,3328,0.000220667,3.1446603773483125e-06,51,0.022066667
91,6,3326,0.001024756,0,41,0.102475602
91,6,3327,0.000611475,9.44221515297258e-06,41,0.061147481
91,6,3328,0.000633667,7.877534865394411e-06,41,0.063366667
91,7,3326,0.001688721,0,31,0.16887211
91,7,3327,0.001306433,9.52020834307435e-06,31,0.130643347
91,7,3328,0.001352333,9.061518146052511e-06,31,0.135233333
91,8,3326,0.023305997,0,21,2.330599736
91,8,3327,0.022648991,9.165357949479908e-06,21,2.264899148
91,8,3328,0.006449,6.37847944262549e-05,21,0.6449
91,9,3326,0.1395959141454742,0,11,13.95959141
91,9,3327,0.1395956583956224,0,11,13.95956584
91,9,3328,0.13507766666666662,3.8019001097407866e-05,11,13.50776667
91,10,3326,0.8361048845331804,0,1,83.61048845
91,10,3327,0.8361052118569272,0,1,83.61052119
91,10,3328,0.8361050000000001,0,1,83.6105
92,1,3326,5.816553582256219e-05,2.1949258800966873e-06,92,0.005816554
92,1,3327,5.1067250017484986e-06,1.6315918057822635e-06,92,0.000510673
92,1,3328,1.3333333333333334e-06,3.333333333333334e-07,92,0.000133333
92,2,3326,0.000115234,0,82,0.011523361
92,2,3327,1.287782826527882e-05,1.8443323374297578e-06,82,0.001287783
92,2,3328,3.3333333333333335e-07,3.333333333333334e-07,82,3.33333E-05
92,3,3326,0.000210164,6.720560536842833e-07,72,0.021016415
92,3,3327,3.818942175220616e-05,3.6752756481925746e-06,72,0.003818942
92,3,3328,5.533333333333333e-05,2.9533408577782247e-06,72,0.005533333
92,4,3326,0.00035695,5.132912895362383e-07,62,0.035694982
92,4,3327,0.000166968,5.645454353136317e-06,62,0.01669677
92,4,3328,0.000110667,7.1219535397380764e-06,62,0.011066667
92,5,3326,0.000591258,0,52,0.059125816
92,5,3327,0.000396326,3.7647276190201387e-06,52,0.039632627
92,5,3328,0.000227,2.9059326290181334e-06,52,0.0227
92,6,3326,0.000973998,0,42,0.097399836
92,6,3327,0.000645002,7.211753358029955e-06,42,0.064500157
92,6,3328,0.000644333,5.883120864897201e-06,42,0.064433333
92,7,3326,0.001606411,0,32,0.160641138
92,7,3327,0.001298662,6.114943211630514e-06,32,0.129866237
92,7,3328,0.001321,1.0666666666676259e-05,32,0.1321
92,8,3326,0.019486826,0,22,1.948682633
92,8,3327,0.019050527,9.310774788438426e-06,22,1.90505266
92,8,3328,0.008424667,5.716302223563025e-05,22,0.842466667
92,9,3326,0.1167165555028163,0,12,11.67165555
92,9,3327,0.11671642,0,12,11.67164202
92,9,3328,0.11340866666666664,2.5698032782468807e-05,12,11.34086667
92,10,3326,0.6990729181813942,0,2,69.90729182
92,10,3327,0.6990729073806609,0,2,69.90729074
92,10,3328,0.6990716666666666,0,2,69.90716667
93,1,3326,5.59706099424655e-05,2.4308866055566386e-06,93,0.005597061
93,1,3327,4.662661958118194e-06,1.3321891308909123e-06,93,0.000466266
93,1,3328,1.3333333333333334e-06,3.333333333333334e-07,93,0.000133333
93,2,3326,0.000115234,0,83,0.011523361
