Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
81,3,3326,0.000373686,8.230972050366538e-07,61,0.037368613
81,3,3327,0.000376121,2.2203152180000821e-07,61,0.03761214
81,3,3328,0.000375667,1.000000000000005e-06,61,0.037566667
81,4,3326,0.000406061,1.1186924298582407e-05,51,0.040606129
81,4,3327,0.000620578,3.510626606522744e-07,51,0.06205781
81,4,3328,0.000621667,0,51,0.062166667
81,5,3326,5.487314700241716e-07,3.360280268416359e-07,41,5.48731E-05
81,5,3327,0.001022233,5.438639352542408e-07,41,0.102223313
81,5,3328,0.001023667,6.236095644748107e-07,41,0.102366667
81,6,3326,0,0,31,0
81,6,3327,0.001678336,1.377669362426229e-06,31,0.167833627
81,6,3328,0.001656,3.2744804507302197e-06,31,0.1656
81,7,3326,0,0,21,0
81,7,3327,0.018171948,3.213211156241134e-05,21,1.817194787
81,7,3328,0.020267667,1.6495790708871907e-05,21,2.026766667
81,8,3326,0,0,11,0
81,8,3327,0,0,11,0
81,8,3328,0.019927667,6.685515022129142e-05,11,1.992766667
81,9,3326,0,0,1,0
81,9,3327,0,0,1,0
81,9,3328,0,0,1,0
82,1,3326,0.000115234,0,82,0.011523361
82,1,3327,0.000116345,2.2203152182000005e-07,82,0.011634452
82,1,3328,0.000115,0,82,0.0115
82,2,3326,0.000215377,6.135004341790476e-07,72,0.02153771
82,2,3327,0.000216481,0,72,0.021648073
82,2,3328,0.000216667,0,72,0.021666667
82,3,3326,0.000355578,6.720560537026646e-07,62,0.035557799
82,3,3327,0.000358359,2.2203152181999954e-07,62,0.035835888
82,3,3328,0.000357667,6.666666666600005e-07,62,0.035766667
82,4,3326,0.000379997,1.1077038736704161e-05,52,0.037999654
82,4,3327,0.000589938,2.7193196763632113e-07,52,0.058993775
82,4,3328,0.00059,0,52,0.059
82,5,3326,5.487314700241716e-07,3.360280268416359e-07,42,5.48731E-05
82,5,3327,0.000973386,4.1538294185722787e-07,42,0.097338619
82,5,3328,0.000974667,3.333333333399799e-07,42,0.097466667
82,6,3326,0,0,32,0
82,6,3327,0.001602179,1.3776693624157693e-06,32,0.160217946
82,6,3328,0.001589,1.4529663145139301e-06,32,0.1589
82,7,3326,0,0,22,0
82,7,3327,0.018521425,1.0370322066186736e-05,22,1.852142549
82,7,3328,0.018292333,1.929738036338559e-05,22,1.829233333
82,8,3326,0,0,12,0
82,8,3327,0,0,12,0
82,8,3328,0.1096373333333333,4.448657725150977e-05,12,10.96373333
82,9,3326,0,0,2,0
82,9,3327,0,0,2,0
82,9,3328,0,0,2,0
83,1,3326,0.000115234,0,83,0.011523361
83,1,3327,0.000115234,2.2203152180000244e-07,83,0.011523436
83,1,3328,0.000115,0,83,0.0115
83,2,3326,0.000204951,5.487314700175003e-07,73,0.02049512
83,2,3327,0.000206489,0,73,0.020648932
83,2,3328,0.000206667,0,73,0.020666667
83,3,3326,0.000338019,5.487314700224919e-07,63,0.033801859
83,3,3327,0.000340818,0,63,0.034081839
83,3,3328,0.000339333,6.666666666800077e-07,63,0.033933333
83,4,3326,0.000359968,9.715801660796174e-06,53,0.035996784
83,4,3327,0.000561296,2.719319676363257e-07,53,0.056129569
83,4,3328,0.000561667,0,53,0.056166667
83,5,3326,5.487314700241716e-07,3.360280268416359e-07,43,5.48731E-05
83,5,3327,0.000926316,2.719319676363377e-07,43,0.092631551
83,5,3328,0.000926667,0,43,0.092666667
83,6,3326,0,0,33,0
83,6,3327,0.001523802,1.3865864093079616e-06,33,0.152380233
83,6,3328,0.001514,2.273030282841266e-06,33,0.1514
83,7,3326,0,0,23,0
83,7,3327,0.015709396,6.821825918725921e-06,23,1.570939626
83,7,3328,0.015562666666666641,1.4079141387956666e-05,23,1.556266667
83,8,3326,0,0,13,0
83,8,3327,0,0,13,0
83,8,3328,0.094008333,3.0313180118379825e-05,13,9.400833333
83,9,3326,0,0,3,0
83,9,3327,0,0,3,0
83,9,3328,0.023054999999999982,7.299733632887201e-05,3,2.3055
84,1,3326,0.000113862,0,84,0.011386178
84,1,3327,0.000114346,0,84,0.011434623
84,1,3328,0.000113333,0,84,0.011333333
84,2,3326,0.00012127,5.487314700175007e-07,74,0.012126965
84,2,3327,0.000123227,0,74,0.012322749
84,2,3328,0.000121667,0,74,0.012166667
84,3,3326,0.000323203,3.3602802682683244e-07,64,0.032320284
84,3,3327,0.000324166,0,64,0.032416602
84,3,3328,0.000322667,6.666666666600005e-07,64,0.032266667
84,4,3326,0.000341585,9.394773150715587e-06,54,0.034158534
84,4,3327,0.000535096,0,54,0.053509597
84,4,3328,0.000535,0,54,0.0535
84,5,3326,2.743657350120858e-07,2.7436573501208586e-07,44,2.74366E-05
84,5,3327,0.000880799,2.719319676363185e-07,44,0.088079905
84,5,3328,0.000881667,0,44,0.088166667
84,6,3326,0,0,34,0
84,6,3327,0.001451198,6.473275614135208e-07,34,0.145119803
84,6,3328,0.001442667,2.2730302828192346e-06,34,0.144266667
84,7,3326,0,0,24,0
84,7,3327,0.013216204304525081,7.085902173906547e-06,24,1.32162043
84,7,3328,0.013185333333333299,8.586164581594578e-06,24,1.318533333
84,8,3326,0,0,14,0
84,8,3327,0.022202264,7.170569786761621e-05,14,2.220226406
84,8,3328,0.079251667,2.5685058345695915e-05,14,7.925166667
84,9,3326,0,0,4,0
84,9,3327,0,0,4,0
84,9,3328,0.38740166666666664,0.000100212,4,38.74016667
85,1,3326,0.000113862,0,85,0.011386178
85,1,3327,0.000113236,0,85,0.011323608
85,1,3328,0.000113333,0,85,0.011333333
85,2,3326,0.00012127,5.487314700175007e-07,75,0.012126965
85,2,3327,0.000122117,0,75,0.012211734
85,2,3328,0.000121667,0,75,0.012166667
85,3,3326,0.000308113,3.360280268268337e-07,65,0.030811272
85,3,3327,0.000308624,0,65,0.030862382
85,3,3328,0.000308,3.3333333334000813e-07,65,0.0308
85,4,3326,0.000326221,9.114147253122869e-06,55,0.032622086
85,4,3327,0.000508452,0,55,0.050845218
85,4,3328,0.000508333,0,55,0.050833333
85,5,3326,2.743657350120858e-07,2.7436573501208586e-07,45,2.74366E-05
85,5,3327,0.000837947,2.2203152179999524e-07,45,0.083794696
85,5,3328,0.000838333,0,45,0.083833333
85,6,3326,0,0,35,0
85,6,3327,0.001381924,2.22031521819992e-07,35,0.138192419
85,6,3328,0.001378333,1.1785113019728936e-06,35,0.137833333
85,7,3326,0,0,25,0
85,7,3327,0.011203044,3.378237148472649e-06,25,1.12030445
85,7,3328,0.011220667,7.702813338864847e-06,25,1.122066667
85,8,3326,0,0,15,0
85,8,3327,0.035457102,6.599081629048666e-05,15,3.545710184
85,8,3328,0.066447667,2.092048437935438e-05,15,6.644766667
85,9,3326,0,0,5,0
85,9,3327,0,0,5,0
85,9,3328,0.3763646666666666,5.5013634673589634e-05,5,37.63646667
86,1,3326,0.00011249,0,86,0.011248995
86,1,3327,0.000113236,0,86,0.011323608
86,1,3328,0.000113333,0,86,0.011333333
86,2,3326,0.000119898,5.48731470039999e-07,76,0.011989783
86,2,3327,0.000121007,0,76,0.012100718
86,2,3328,0.00012,0,76,0.012
86,3,3326,0.000293023,3.3602802685131524e-07,66,0.02930226
86,3,3327,0.000293082,0,66,0.029308161
86,3,3328,0.000293333,0,66,0.029333333
86,4,3326,0.000321557,9.064455939156076e-06,56,0.032155664
86,4,3327,0.000484029,0,56,0.048402872
86,4,3328,0.000483333,0,56,0.048333333
86,5,3326,1.9205601450846004e-06,1.1959325124879412e-06,46,0.000192056
86,5,3327,0.000798203,0,46,0.079820332
86,5,3328,0.000796667,0,46,0.079666667
86,6,3326,0,0,36,0
86,6,3327,0.001315537,0,36,0.131553677
86,6,3328,0.001315,0,36,0.1315
86,7,3326,0,0,26,0
86,7,3327,0.009507834,1.7412141728544605e-06,26,0.950783383
86,7,3328,0.009522333,6.666666666625068e-07,26,0.952233333
86,8,3326,0,0,16,0
86,8,3327,0.034600504,4.598170430281596e-05,16,3.460050423
86,8,3328,0.055607333,2.3644355680697622e-05,16,5.560733333
86,9,3326,0,0,6,0
86,9,3327,1.1101576090757606e-06,0,6,0.000111016
86,9,3328,0.3241603333333333,5.3710644506765895e-05,6,32.41603333
87,1,3326,0.00011249,0,87,0.011248995
87,1,3327,0.000112126,0,87,0.011212592
87,1,3328,0.000111667,0,87,0.011166667
87,2,3326,0.000119898,5.48731470039999e-07,77,0.011989783
87,2,3327,0.000119897,0,77,0.011989702
87,2,3328,0.00012,0,77,0.012
87,3,3326,0.000278207,2.743657350000002e-07,67,0.027820686
87,3,3327,0.00027865,0,67,0.027864956
87,3,3328,0.000278333,0,67,0.027833333
87,4,3326,0.000330062,5.3236851466474665e-06,57,0.033006198
87,4,3327,0.000459605,0,57,0.045960525
87,4,3328,0.00046,0,57,0.046
87,5,3326,6.584777640290058e-06,1.8095663043584258e-06,47,0.000658478
87,5,3327,0.000759348,0,47,0.07593478
87,5,3328,0.000758333,0,47,0.075833333
87,6,3326,0,0,37,0
87,6,3327,0.001251148,0,37,0.125114763
87,6,3328,0.001251667,0,37,0.125166667
87,7,3326,0,0,27,0
87,7,3327,0.007937183,1.8106122663891544e-06,27,0.793718284
87,7,3328,0.007951667,1.8257418583506773e-06,27,0.795166667
87,8,3326,0,0,17,0
87,8,3327,0.029271526,5.239779270233737e-05,17,2.927152568
87,8,3328,0.046174667,1.742762812955772e-05,17,4.617466667
87,9,3326,0,0,7,0
87,9,3327,0.006058352,4.751085476985662e-05,7,0.60583521
87,9,3328,0.2711843333333333,3.7158070754856515e-05,7,27.11843333
88,1,3326,0.000111118,0,88,0.011111812
88,1,3327,0.000111016,0,88,0.011101576
88,1,3328,0.000111667,0,88,0.011166667
88,2,3326,0.000118526,5.487314700224979e-07,78,0.0118526
88,2,3327,0.000118787,0,78,0.011878686
88,2,3328,0.000118333,0,78,0.011833333
88,3,3326,0.000264489,2.743657350000002e-07,68,0.026448857
88,3,3327,0.000265328,0,68,0.026532767
88,3,3328,0.000265,0,68,0.0265
88,4,3326,0.000328141,5.230968199610912e-06,58,0.032814142
88,4,3327,0.00043718,2.2203152181999954e-07,58,0.043718007
88,4,3328,0.000436667,0,58,0.043666667
88,5,3326,1.0151532195447176e-05,1.4775047004706754e-06,48,0.001015153
88,5,3327,0.000721158,2.7193196763630525e-07,48,0.072115838
88,5,3328,0.000721667,0,48,0.072166667
88,6,3326,0,0,38,0
88,6,3327,0.001188313,2.7193196763629196e-07,38,0.11883127
88,6,3328,0.001188333,7.453559925148649e-07,38,0.118833333
88,7,3326,0,0,28,0
88,7,3327,0.001909693,2.8821367837836944e-06,28,0.190969312
88,7,3328,0.001935,1.9002923751681884e-06,28,0.1935
88,8,3326,0,0,18,0
88,8,3327,0.024410146,4.037678479266239e-05,18,2.441014551
88,8,3328,0.037594667,2.475659283682606e-05,18,3.759466667
88,9,3326,0,0,8,0
88,9,3327,0.00392796,2.353272287049124e-05,8,0.392795965
88,9,3328,0.22663366666666662,5.2018693221239014e-05,8,22.66336667
89,1,3326,0.000109746,0,89,0.010974629
89,1,3327,0.000109684,2.2203152182000005e-07,89,0.010968357
89,1,3328,0.00011,0,89,0.011
89,2,3326,0.00011688,5.132912895362421e-07,79,0.01168798
89,2,3327,0.000118787,0,79,0.011878686
89,2,3328,0.000118333,0,79,0.011833333
89,3,3326,0.000252416,0,69,0.025241648
89,3,3327,0.000252006,0,69,0.025200578
89,3,3328,0.000251667,0,69,0.025166667
89,4,3326,0.000349268,3.3208456053213306e-06,59,0.034926758
89,4,3327,0.000416309,0,59,0.04163091
89,4,3328,0.000416667,0,59,0.041666667
89,5,3326,8.340718344367409e-05,2.617282301536027e-06,49,0.008340718
89,5,3327,0.000686077,0,49,0.06860774
89,5,3328,0.000686667,0,49,0.068666667
89,6,3326,5.487314700241716e-07,5.487314700241716e-07,39,5.48731E-05
89,6,3327,0.001131695,4.4406304362252966e-07,39,0.113169467
89,6,3328,0.001130333,6.236095644534405e-07,39,0.113033333
89,7,3326,0,0,29,0
89,7,3327,0.001837533,1.4643984620150804e-06,29,0.183753287
89,7,3328,0.001856333,1.8559214542760838e-06,29,0.185633333
89,8,3326,0,0,19,0
89,8,3327,0.020449991,2.7368030848984767e-05,19,2.044999129
89,8,3328,0.030569667,1.579732748142495e-05,19,3.056966667
89,9,3326,0,0,9,0
89,9,3327,0.006403167,5.968416283294176e-05,9,0.640316706
89,9,3328,0.18952599999999994,7.074131277642301e-05,9,18.9526
90,1,3326,0.000109746,0,90,0.010974629
90,1,3327,0.000109906,0,90,0.01099056
90,1,3328,0.00011,0,90,0.011
90,2,3326,0.00011688,5.132912895362421e-07,80,0.01168798
90,2,3327,0.000117677,0,80,0.011767671
90,2,3328,0.000116667,0,80,0.011666667
90,3,3326,0.00024007,0,70,0.024007002
90,3,3327,0.000239794,0,70,0.023979404
90,3,3328,0.00024,0,70,0.024
90,4,3326,0.000368748,2.4308866055624285e-06,60,0.036874755
90,4,3327,0.000396326,0,60,0.039632627
90,4,3328,0.000395,0,60,0.0395
90,5,3326,0.000215103,1.809566304352249e-06,50,0.021510274
90,5,3327,0.000652773,0,50,0.065277267
90,5,3328,0.000653333,0,50,0.065333333
90,6,3326,1.9205601450846004e-06,5.487314700241716e-07,40,0.000192056
90,6,3327,0.001075965,4.1538294183585405e-07,40,0.107596475
90,6,3328,0.001075667,6.666666666574752e-07,40,0.107566667
90,7,3326,0,0,30,0
90,7,3327,0.001746722,2.396500910310441e-06,30,0.174672198
90,7,3328,0.001767667,2.1473497877877843e-06,30,0.176766667
90,8,3326,0,0,20,0
90,8,3327,0.017204557,3.095449099019343e-05,20,1.720455653
90,8,3328,0.025241667,2.777388861663498e-05,20,2.524166667
90,9,3326,0,0,10,0
90,9,3327,0.007667852,6.695866051638295e-05,10,0.766785194
90,9,3328,0,0,10,0
91,1,3326,0.000108374,0,91,0.010837447
91,1,3327,0.000108795,0,91,0.010879545
91,1,3328,0.000108333,0,91,0.010833333
91,2,3326,0.000116057,5.48731470020002e-07,81,0.011605671
91,2,3327,0.000116567,0,81,0.011656655
91,2,3328,0.000116667,0,81,0.011666667
91,3,3326,0.000227724,0,71,0.022772356
91,3,3327,0.000228692,0,71,0.022869247
91,3,3328,0.000228333,0,71,0.022833333
91,4,3326,0.00036134,1.8199363967232715e-06,61,0.036133967
91,4,3327,0.000376343,0,61,0.037634343
91,4,3328,0.000376667,0,61,0.037666667
91,5,3326,0.000252965,2.3199728001077128e-06,51,0.025296521
91,5,3327,0.000621688,0,51,0.062168826
91,5,3328,0.000621667,0,51,0.062166667
91,6,3326,2.4692916151087726e-06,6.720560536832718e-07,41,0.000246929
91,6,3327,0.001024675,0,41,0.102467547
91,6,3328,0.001024,6.666666666800208e-07,41,0.1024
91,7,3326,0,0,31,0
91,7,3327,0.001667457,3.159563945796775e-06,31,0.166745673
91,7,3328,0.001683333,1.8257418583505268e-06,31,0.168333333
91,8,3326,0,0,21,0
91,8,3327,0.015590165,3.658537833405669e-05,21,1.559016534
91,8,3328,0.021564667,3.032417444145347e-05,21,2.156466667
91,9,3326,0,0,11,0
91,9,3327,0.050735185,0.000347543,11,5.073518491
91,9,3328,0,0,11,0
92,1,3326,0.000108374,0,92,0.010837447
92,1,3327,0.000107463,2.2203152182000005e-07,92,0.010746326
92,1,3328,0.000108333,0,92,0.010833333
92,2,3326,0.000114411,5.487314700175017e-07,82,0.011441051
92,2,3327,0.000116567,0,82,0.011656655
92,2,3328,0.000115,0,82,0.0115
92,3,3326,0.000216749,0,72,0.021674893
92,3,3327,0.000216481,0,72,0.021648073
92,3,3328,0.000216667,0,72,0.021666667
92,4,3326,0.000344603,1.5880065001044757e-06,62,0.034460336
92,4,3327,0.000358581,0,62,0.035858091
92,4,3328,0.000358333,0,62,0.035833333
92,5,3326,0.000243637,2.551748839814453e-06,52,0.024363677
92,5,3327,0.000590604,0,52,0.059060385
92,5,3328,0.00059,0,52,0.059
92,6,3326,2.7436573501208582e-06,7.513815103630218e-07,42,0.000274366
92,6,3327,0.000974274,2.7193196763632224e-07,42,0.097427432
92,6,3328,0.000974333,4.0824829047200727e-07,42,0.097433333
92,7,3326,0,0,32,0
92,7,3327,0.001597961,1.029517813647111e-06,32,0.159796086
92,7,3328,0.001604333,6.666666666800344e-07,32,0.160433333
92,8,3326,0,0,22,0
92,8,3327,0.015987157696778158,1.5571518765640312e-05,22,1.59871577
92,8,3328,0.018856333,9.419247433973861e-06,22,1.885633333
92,9,3326,0,0,12,0
92,9,3327,0.10719060184974456,4.6047592599210407e-05,12,10.71906018
92,9,3328,0.1154093333333333,1.4128379635016053e-05,12,11.54093333
92,10,3326,0,0,0,0
92,10,3327,0,0,0,0
92,10,3328,0,0,0,0
93,1,3326,0.000107003,0,93,0.010700264
93,1,3327,0.000107463,2.2203152182000005e-07,93,0.010746326
93,1,3328,0.000106667,0,93,0.010666667
93,2,3326,0.000114685,5.48731470020002e-07,83,0.011468488
93,2,3327,0.000115456,0,83,0.011545639
93,2,3328,0.000115,0,83,0.0115
93,3,3326,0.000205774,0,73,0.02057743
93,3,3327,0.000206489,0,73,0.020648932
93,3,3328,0.000206667,0,73,0.020666667
93,4,3326,0.000326495,1.7352412690795491e-06,63,0.032649522
93,4,3327,0.000340818,0,63,0.034081839
93,4,3328,0.00034,0,63,0.034
93,5,3326,0.000229644,3.432314248417633e-06,53,0.022964412
93,5,3327,0.00056174,0,53,0.056173975
93,5,3328,0.000561667,0,53,0.056166667
93,6,3326,2.1949258800966865e-06,6.994981183439264e-07,43,0.000219493
93,6,3327,0.00092676,2.2203152182000825e-07,43,0.092675957
93,6,3328,0.000926333,3.3333333331998724e-07,43,0.092633333
93,7,3326,0,0,33,0
93,7,3327,0.001525357,3.5106266063646874e-07,33,0.152535655
93,7,3328,0.001527333,4.082482904720246e-07,33,0.152733333
93,8,3326,0,0,23,0
93,8,3327,0.014193143,1.7494759569220813e-05,23,1.4193143
93,8,3328,0.016049,4.790035954406903e-06,23,1.6049
93,9,3326,0,0,13,0
93,9,3327,0.093505689,2.352538968270793e-05,13,9.3505689
93,9,3328,0.096884333,1.5746251758577552e-05,13,9.688433333
93,10,3326,0,0,1,0
93,10,3327,0,0,1,0
93,10,3328,0.718118,4.8492267424816974e-05,1,71.8118
94,1,3326,0.000107003,0,94,0.010700264
94,1,3327,0.000106575,0,94,0.010657513
94,1,3328,0.000106667,0,94,0.010666667
94,2,3326,0.000113313,5.48731470039999e-07,84,0.011331305
94,2,3327,0.000114346,0,84,0.011434623
94,2,3328,0.000113333,0,84,0.011333333
94,3,3326,0.000122093,0,74,0.012209275
94,3,3327,0.000123227,0,74,0.012322749
94,3,3328,0.000121667,0,74,0.012166667
94,4,3326,0.000305643,1.8608389509211668e-06,64,0.030564343
94,4,3327,0.000324166,0,64,0.032416602
94,4,3328,0.000323333,0,64,0.032333333
94,5,3326,0.000206597,3.5667545551630753e-06,54,0.02065974
94,5,3327,0.000535096,0,54,0.053509597
94,5,3328,0.000535,0,54,0.0535
94,6,3326,2.1949258800966865e-06,6.994981183439264e-07,44,0.000219493
94,6,3327,0.000881465,0,44,0.088146514
94,6,3328,0.000881667,0,44,0.088166667
94,7,3326,0,0,34,0
94,7,3327,0.00145253,4.4406304362246757e-07,34,0.145253022
94,7,3328,0.001452667,4.082482904720246e-07,34,0.145266667
94,8,3326,0,0,24,0
94,8,3327,0.012580306,2.7145566956082405e-05,24,1.258030603
94,8,3328,0.013530333,4.983305462571884e-06,24,1.353033333
94,9,3326,0,0,14,0
94,9,3327,0.079684005,1.9026818930556733e-05,14,7.968400474
94,9,3328,0.081189,7.612124831121536e-06,14,8.1189
94,10,3326,0,0,2,0
94,10,3327,0,0,2,0
94,10,3328,0.698452,5.807083796715827e-06,2,69.8452
95,1,3326,0.000105631,0,95,0.010563081
95,1,3327,0.000105465,0,95,0.010546497
95,1,3328,0.000105,0,95,0.0105
95,2,3326,0.000113313,5.48731470039999e-07,85,0.011331305
95,2,3327,0.000113236,0,85,0.011323608
95,2,3328,0.000113333,0,85,0.011333333
95,3,3326,0.000122093,0,75,0.012209275
95,3,3327,0.000122117,0,75,0.012211734
95,3,3328,0.000121667,0,75,0.012166667
95,4,3326,0.000291102,1.8095663043712045e-06,65,0.029110204
95,4,3327,0.000308624,0,65,0.030862382
95,4,3328,0.000308333,0,65,0.030833333
95,5,3326,0.000195074,2.5071083885404884e-06,55,0.019507404
95,5,3327,0.000508452,0,55,0.050845218
95,5,3328,0.000508333,0,55,0.050833333
95,6,3326,2.1949258800966865e-06,6.994981183439264e-07,45,0.000219493
95,6,3327,0.000838169,0,45,0.083816899
95,6,3328,0.000838333,0,45,0.083833333
95,7,3326,0,0,35,0
95,7,3327,0.001383034,2.2203152179999524e-07,35,0.138303435
95,7,3328,0.001383333,0,35,0.138333333
95,8,3326,0,0,25,0
95,8,3327,0.01081671,1.824715510904823e-05,25,1.081670965
95,8,3328,0.011338333333333301,1.1785113019728904e-06,25,1.133833333
95,9,3326,0,0,15,0
95,9,3327,0.067291759,1.1970155694438047e-05,15,6.729175941
95,9,3328,0.067984,7.612124831120729e-06,15,6.7984
95,10,3326,0,0,3,0
95,10,3327,0,0,3,0
95,10,3328,0.5844039999999999,3.8224483137175464e-06,3,58.4404
96,1,3326,0.000105631,0,96,0.010563081
96,1,3327,0.000105465,0,96,0.010546497
96,1,3328,0.000105,0,96,0.0105
96,2,3326,0.000111941,5.487314700199964e-07,86,0.011194122
96,2,3327,0.000113236,0,86,0.011323608
96,2,3328,0.000113333,0,86,0.011333333
96,3,3326,0.000120721,0,76,0.012072092
96,3,3327,0.000121007,0,76,0.012100718
96,3,3328,0.00012,0,76,0.012
96,4,3326,0.000276286,2.3199728001094754e-06,66,0.02762863
96,4,3327,0.000293082,0,66,0.029308161
96,4,3328,0.000293333,0,66,0.029333333
96,5,3326,0.000181904,1.5998134024526127e-06,56,0.018190448
96,5,3327,0.000484029,0,56,0.048402872
96,5,3328,0.000483333,0,56,0.048333333
96,6,3326,2.1949258800966865e-06,6.994981183439264e-07,46,0.000219493
96,6,3327,0.000798203,0,46,0.079820332
96,6,3328,0.000796667,0,46,0.079666667
96,7,3326,0,0,36,0
96,7,3327,0.001315315,2.2203152179999524e-07,36,0.131531474
96,7,3328,0.001315,0,36,0.1315
96,8,3326,0,0,26,0
96,8,3327,0.009181447,1.3044233804229767e-05,26,0.918144749
96,8,3328,0.009488667,2.6034165586304365e-06,26,0.948866667
96,9,3326,0,0,16,0
96,9,3327,0.056487261,8.800406398778156e-06,16,5.64872615
96,9,3328,0.056879333,6.2937358628307465e-06,16,5.687933333
96,10,3326,0,0,4,0
96,10,3327,0.23194589535876403,0.000149274,4,23.19458954
96,10,3328,0.488675,2.041241452318146e-06,4,48.8675
97,1,3326,0.000104259,0,97,0.010425898
97,1,3327,0.000104355,0,97,0.010435482
97,1,3328,0.000103333,0,97,0.010333333
97,2,3326,0.000111941,5.487314700199964e-07,87,0.011194122
97,2,3327,0.000112126,0,87,0.011212592
97,2,3328,0.000111667,0,87,0.011166667
97,3,3326,0.000120721,0,77,0.012072092
97,3,3327,0.000119897,0,77,0.011989702
97,3,3328,0.00012,0,77,0.012
97,4,3326,0.000263117,1.5880065001044755e-06,67,0.026311674
97,4,3327,0.00027865,0,67,0.027864956
97,4,3328,0.000278333,0,67,0.027833333
97,5,3326,0.000174771,2.1516292031279134e-06,57,0.017477097
97,5,3327,0.000459605,0,57,0.045960525
97,5,3328,0.00046,0,57,0.046
97,6,3326,2.1949258800966865e-06,6.994981183439264e-07,47,0.000219493
97,6,3327,0.000759348,0,47,0.07593478
97,6,3328,0.000758333,0,47,0.075833333
97,7,3326,0,0,37,0
97,7,3327,0.001250926,2.2203152179999524e-07,37,0.125092559
97,7,3328,0.001251667,0,37,0.125166667
97,8,3326,0,0,27,0
97,8,3327,0.007730916,8.666342823905186e-06,27,0.773091556
97,8,3328,0.007935667,2.962731472447959e-06,27,0.793566667
97,9,3326,0,0,17,0
97,9,3327,0.047316027,5.39312692608025e-06,17,4.731602746
97,9,3328,0.047577,5.120763831914495e-06,17,4.7577
97,10,3326,0,0,5,0
97,10,3327,0.37150491855328693,7.276200282705801e-05,5,37.15049186
97,10,3328,0.40859499999999993,9.128709291580314e-07,5,40.8595
98,1,3326,0.000102887,0,98,0.010288715
98,1,3327,0.000103245,0,98,0.010324466
98,1,3328,0.000103333,0,98,0.010333333
98,2,3326,0.000110569,5.487314700200012e-07,88,0.011056939
98,2,3327,0.000111016,0,88,0.011101576
98,2,3328,0.000111667,0,88,0.011166667
98,3,3326,0.000119349,0,78,0.011934909
98,3,3327,0.000118787,0,78,0.011878686
98,3,3328,0.000118333,0,78,0.011833333
98,4,3326,0.000251868,1.1144788840859378e-06,68,0.025186774
98,4,3327,0.000265328,0,68,0.026532767
98,4,3328,0.000265,0,68,0.0265
98,5,3326,0.000171479,1.8405013025595212e-06,58,0.017147858
98,5,3327,0.000437402,0,58,0.04374021
98,5,3328,0.000436667,0,58,0.043666667
98,6,3326,2.7436573501208582e-06,6.135004341837181e-07,48,0.000274366
98,6,3327,0.000721602,0,48,0.072160245
98,6,3328,0.000721667,0,48,0.072166667
98,7,3326,0,0,38,0
98,7,3327,0.001189867,2.22031521819992e-07,38,0.118986693
98,7,3328,0.00119,0,38,0.119
98,8,3326,0,0,28,0
98,8,3327,0.001917464,3.0685366815230982e-06,28,0.191746422
98,8,3328,0.001959,1.2472191289121412e-06,28,0.1959
98,9,3326,0,0,18,0
98,9,3327,0.039592661,6.240626360942176e-06,18,3.959266097
98,9,3328,0.039787,4.196559437336841e-06,18,3.9787
98,10,3326,0,0,6,0
98,10,3327,0.3316604738374707,2.618983919007158e-05,6,33.16604738
98,10,3328,0.3416273333333333,1.870828693389089e-06,6,34.16273333
99,1,3326,0.000102887,0,99,0.010288715
99,1,3327,0.000103245,0,99,0.010324466
99,1,3328,0.000103333,0,99,0.010333333
99,2,3326,0.000109198,5.487314700200012e-07,89,0.010919756
99,2,3327,0.000109906,0,89,0.01099056
99,2,3328,0.00011,0,89,0.011
99,3,3326,0.000117977,0,79,0.011797727
99,3,3327,0.000118787,0,79,0.011878686
99,3,3328,0.000118333,0,79,0.011833333
99,4,3326,0.00024007,9.700293587540095e-07,69,0.024007002
99,4,3327,0.000252006,0,69,0.025200578
99,4,3328,0.000251667,0,69,0.025166667
99,5,3326,0.000178886,2.961371107770552e-06,59,0.017888646
99,5,3327,0.000416309,0,59,0.04163091
99,5,3328,0.000416667,0,59,0.041666667
99,6,3326,4.115486025181287e-06,4.3381031727219814e-07,49,0.000411549
99,6,3327,0.000686077,0,49,0.06860774
99,6,3328,0.000686667,0,49,0.068666667
99,7,3326,0,0,39,0
99,7,3327,0.001132139,2.220315218200245e-07,39,0.113213873
99,7,3328,0.001131667,0,39,0.113166667
99,8,3326,0,0,29,0
99,8,3327,0.001817994,3.0321735406695077e-06,29,0.18179941
99,8,3328,0.001861,1.5456030825908824e-06,29,0.1861
99,9,3326,0,0,19,0
99,9,3327,0.032616653,1.1372479689529304e-05,19,3.261665259
99,9,3328,0.033255333,2.8577380332539832e-06,19,3.325533333
99,10,3326,0,0,7,0
99,10,3327,0.2781308942430557,3.450322699134617e-05,7,27.81308942
99,10,3328,0.2840733333333333,1.7232076034082866e-05,7,28.40733333
100,1,3326,0.000101515,0,100,0.010151532
100,1,3327,0.000102135,0,100,0.01021345
100,1,3328,0.000101667,0,100,0.010166667
100,2,3326,0.000109198,5.487314700200012e-07,90,0.010919756
100,2,3327,0.000109906,0,90,0.01099056
100,2,3328,0.00011,0,90,0.011
100,3,3326,0.000117977,0,80,0.011797727
100,3,3327,0.000117677,0,80,0.011767671
100,3,3328,0.000116667,0,80,0.011666667
