Timestep,ReleaseNumber,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
120,4,6.914016522304562e-05,3.1760130002140667e-06,90,0.006914017
120,5,9.108942402401248e-05,2.660074494366628e-06,80,0.009108942
120,6,0.000147609,4.541561019557042e-06,70,0.014760877
120,7,6.914016522304562e-05,7.533825299125031e-06,60,0.006914017
120,8,2.1949258800966865e-06,5.487314700241716e-07,50,0.000219493
120,9,0,0,40,0
120,10,0,0,30,0
120,11,0,0,20,0
120,12,0,0,10,0
120,13,0,0,0,0
121,1,5.1580758182272137e-05,1.0265825790856334e-06,121,0.005158076
121,2,6.036046170265888e-05,2.295508431352529e-06,111,0.006036046
121,3,5.103202671224796e-05,3.3151737897300998e-06,101,0.005103203
121,4,6.255538758275556e-05,3.5135957755539275e-06,91,0.006255539
121,5,8.230972050362574e-05,3.0055260414520854e-06,81,0.008230972
121,6,0.000134988,4.541561019551602e-06,71,0.013498794
121,7,7.572494286333569e-05,7.238265217433706e-06,61,0.007572494
121,8,4.389851760193373e-06,1.3989962366878528e-06,51,0.000438985
121,9,0,0,41,0
121,10,0,0,31,0
121,11,0,0,21,0
121,12,0,0,11,0
121,13,0,0,1,0
122,1,5.4324415532392997e-05,2.194925880096685e-06,122,0.005432442
122,2,6.639650787292477e-05,1.0265825790856342e-06,112,0.006639651
122,3,5.212948965229631e-05,2.4540017367348727e-06,102,0.005212949
122,4,6.310411905277973e-05,2.454001736734871e-06,92,0.006310412
122,5,8.779703520386745e-05,2.8775721051538277e-06,82,0.008779704
122,6,0.000144865,4.013624683669698e-06,72,0.014486511
122,7,8.395591491369825e-05,6.41100615158044e-06,62,0.008395591
122,8,2.414418468106355e-05,4.013624683677652e-06,52,0.002414418
122,9,0,0,42,0
122,10,0,0,32,0
122,11,0,0,22,0
122,12,0,0,12,0
122,13,0,0,2,0
123,1,5.706807288251384e-05,2.7979924733757047e-06,123,0.005706807
123,2,6.914016522304563e-05,1.5998134024493472e-06,113,0.006914017
123,3,5.871426729258636e-05,4.0323363220996295e-06,103,0.005871427
123,4,6.914016522304563e-05,2.3601832947051884e-06,93,0.006914017
123,5,9.493054431416733e-05,2.8247681310361206e-06,83,0.009493054
123,6,0.000159132,1.2270008683804682e-06,73,0.015913213
123,7,9.108942402397962e-05,4.861773211093043e-06,63,0.009108942
123,8,3.5118814081546984e-05,3.404789231142392e-06,53,0.003511881
123,9,0,0,43,0
123,10,0,0,33,0
123,11,0,0,23,0
123,12,0,0,13,0
123,13,0,0,3,0
124,1,5.9262998762610535e-05,2.053165158171263e-06,124,0.0059263
124,2,6.859143375302145e-05,8.676206345443959e-07,114,0.006859143
124,3,6.36528505228039e-05,2.194925880096687e-06,104,0.006365285
124,4,7.51762113933115e-05,2.8247681310444817e-06,94,0.007517621
124,5,9.547927578418733e-05,3.176013000201269e-06,84,0.009547928
124,6,9.547927578420587e-05,1.3441121073665412e-06,74,0.009547928
124,7,8.176098903360158e-05,6.573335793869537e-06,64,0.008176099
124,8,3.29238882014503e-05,3.681002605102307e-06,54,0.003292389
124,9,0,0,44,0
124,10,0,0,34,0
124,11,0,0,24,0
124,12,0,0,14,0
124,13,0,0,4,0
125,1,5.816553582256219e-05,1.819936396730327e-06,125,0.005816554
125,2,6.749397081297311e-05,1.3989962366878528e-06,115,0.006749397
125,3,6.310411905277973e-05,1.940058717522773e-06,105,0.006310412
125,4,6.96888966930698e-05,3.5349552171262173e-06,95,0.00696889
125,5,9.273561843407065e-05,2.797992473364448e-06,85,0.009273562
125,6,9.163815549403667e-05,2.5443631547383515e-06,75,0.009163816
125,7,7.353001698323899e-05,5.973364864470802e-06,65,0.007353002
125,8,2.9082767911281096e-05,3.315173789730099e-06,55,0.002908277
125,9,0,0,45,0
125,10,0,0,35,0
125,11,0,0,25,0
125,12,0,0,15,0
125,13,0,0,5,0
126,1,5.98117302326347e-05,2.3601832947051863e-06,126,0.005981173
126,2,6.529904493287643e-05,5.487314700241741e-07,116,0.006529904
126,3,6.090919317268305e-05,3.055207523563912e-06,106,0.006090919
126,4,7.243255404319065e-05,3.3151737897300972e-06,96,0.007243255
126,5,9.383308137411482e-05,3.176013000198869e-06,86,0.009383308
126,6,8.999196108396415e-05,2.6600744943666308e-06,76,0.008999196
126,7,6.859143375302145e-05,4.338103172721984e-06,66,0.006859143
126,8,2.8534036441256928e-05,3.3151737897300985e-06,56,0.002853404
126,9,0,0,46,0
126,10,0,0,36,0
126,11,0,0,26,0
126,12,0,0,16,0
126,13,0,0,6,0
127,1,6.20066561127314e-05,2.228957768154358e-06,127,0.006200666
127,2,6.255538758275556e-05,1.5998134024493466e-06,117,0.006255539
127,3,5.816553582256219e-05,2.797992473375704e-06,107,0.005816554
127,4,7.298128551321483e-05,2.544363154738353e-06,97,0.007298129
127,5,9.328434990409483e-05,2.6028619036218425e-06,87,0.009328435
127,6,8.834576667389163e-05,3.404789231142392e-06,77,0.008834577
127,7,6.420158199282808e-05,3.5349552171262173e-06,67,0.006420158
127,8,2.7436573501208586e-05,3.681002605102308e-06,57,0.002743657
127,9,0,0,47,0
127,10,0,0,37,0
127,11,0,0,27,0
127,12,0,0,17,0
127,13,0,0,7,0
128,1,5.7068072882513856e-05,2.3601832947051855e-06,128,0.005706807
128,2,5.981173023263471e-05,1.5998134024493438e-06,118,0.005981173
128,3,5.542187847244134e-05,2.660074494366628e-06,108,0.005542188
128,4,6.859143375302145e-05,1.5027630207260452e-06,98,0.006859143
128,5,8.066352609355323e-05,4.0323363220996295e-06,88,0.008066353
128,6,7.078635963311815e-05,2.6600744943666295e-06,78,0.007078636
128,7,6.036046170265888e-05,2.295508431352528e-06,68,0.006036046
128,8,2.5790379091136068e-05,3.0797477372568977e-06,58,0.002579038
128,9,0,0,48,0
128,10,0,0,38,0
128,11,0,0,28,0
128,12,0,0,18,0
128,13,0,0,8,0
129,1,5.816553582256219e-05,3.404789231142392e-06,129,0.005816554
129,2,5.761680435253803e-05,2.295508431352528e-06,119,0.00576168
129,3,5.761680435253803e-05,2.7436573501208557e-06,109,0.00576168
129,4,6.694523934294893e-05,2.3918650249758845e-06,99,0.006694524
129,5,7.846860021345654e-05,4.474769719433626e-06,89,0.00784686
129,6,6.694523934294893e-05,2.8247681310444842e-06,79,0.006694524
129,7,5.9262998762610535e-05,2.053165158171264e-06,69,0.0059263
129,8,2.633911056116024e-05,3.3151737897300985e-06,59,0.002633911
129,9,0,0,49,0
129,10,0,0,39,0
129,11,0,0,29,0
129,12,0,0,19,0
129,13,0,0,9,0
130,1,6.036046170265888e-05,2.2955084313525284e-06,130,0.006036046
130,2,6.365285052280391e-05,3.821472487203339e-06,120,0.006365285
130,3,5.6519341412489675e-05,4.3032584062528275e-06,110,0.005651934
130,4,6.749397081297311e-05,1.8608389509146733e-06,100,0.006749397
130,5,7.572494286333569e-05,3.9378891108100995e-06,90,0.007572494
130,6,6.914016522304563e-05,3.7216779018293444e-06,80,0.006914017
130,7,8.779703520385311e-05,4.0695014978029444e-06,70,0.008779704
130,8,6.20066561127314e-05,4.877231988474217e-06,60,0.006200666
130,9,5.487314700241716e-07,5.487314700241716e-07,50,5.48731E-05
130,10,0,0,40,0
130,11,0,0,30,0
130,12,0,0,20,0
130,13,0,0,10,0
130,14,0,0,0,0
131,1,5.816553582256219e-05,1.5998134024493438e-06,131,0.005816554
131,2,6.255538758275556e-05,1.8199363967303269e-06,121,0.006255539
131,3,6.310411905277973e-05,3.128250685500421e-06,111,0.006310412
131,4,6.914016522304563e-05,2.3601832947051897e-06,101,0.006914017
131,5,7.407874845326317e-05,4.069501497815041e-06,91,0.007407875
131,6,6.090919317268305e-05,5.715769899335118e-06,81,0.006090919
131,7,0.000109198,4.541561019537313e-06,71,0.010919756
131,8,9.383308137412647e-05,4.938583230212014e-06,61,0.009383308
131,9,2.1949258800966865e-06,1.0265825790856328e-06,51,0.000219493
131,10,0,0,41,0
131,11,0,0,31,0
131,12,0,0,21,0
131,13,0,0,11,0
131,14,0,0,1,0
132,1,5.59706099424655e-05,1.6461944100725126e-06,132,0.005597061
132,2,6.255538758275558e-05,2.6600744943666286e-06,122,0.006255539
132,3,6.255538758275558e-05,3.6191326087168502e-06,112,0.006255539
132,4,6.749397081297311e-05,2.9550094009413525e-06,102,0.006749397
132,5,7.407874845326317e-05,3.880117435045544e-06,92,0.007407875
132,6,6.20066561127314e-05,5.2489255754708774e-06,82,0.006200666
132,7,0.000134439,3.360280268407143e-06,72,0.013443921
132,8,0.000163522,4.12462141050539e-06,62,0.016352198
132,9,1.5913212630700975e-05,1.8199363967303281e-06,52,0.001591321
132,10,0,0,42,0
132,11,0,0,32,0
132,12,0,0,22,0
132,13,0,0,12,0
132,14,0,0,2,0
133,1,5.487314700241716e-05,3.0055260414520867e-06,133,0.005487315
133,2,5.9262998762610535e-05,1.86083895091467e-06,123,0.0059263
133,3,5.981173023263471e-05,5.014216777052341e-06,113,0.005981173
133,4,6.58477764029006e-05,3.1282506855004223e-06,103,0.006584778
133,5,7.407874845326317e-05,3.880117435045544e-06,93,0.007407875
133,6,6.36528505228039e-05,4.861773211113279e-06,83,0.006365285
133,7,0.000143768,4.953802320918273e-06,73,0.014376765
133,8,0.000169558,4.861773211100017e-06,63,0.016955802
133,9,1.5364481160676803e-05,1.3989962366878536e-06,53,0.001536448
133,10,0,0,43,0
133,11,0,0,33,0
133,12,0,0,23,0
133,13,0,0,13,0
133,14,0,0,3,0
134,1,5.871426729258636e-05,1.3989962366878509e-06,134,0.005871427
134,2,6.310411905277973e-05,1.502763020726045e-06,124,0.006310412
134,3,6.20066561127314e-05,2.228957768154359e-06,114,0.006200666
134,4,7.023762816309397e-05,1.8608389509146697e-06,104,0.007023763
134,5,8.285845197364991e-05,3.821472487203343e-06,94,0.008285845
134,6,7.682240580338402e-05,3.5772915191919634e-06,84,0.007682241
134,7,9.438181284412881e-05,4.21488639768571e-06,74,0.009438181
134,8,0.000165717,4.124621410510703e-06,64,0.01657169
134,9,1.5364481160676803e-05,1.3989962366878536e-06,54,0.001536448
134,10,0,0,44,0
134,11,0,0,34,0
134,12,0,0,24,0
134,13,0,0,14,0
134,14,0,0,4,0
135,1,6.420158199282808e-05,1.0974629400483443e-06,135,0.006420158
135,2,7.133509110314232e-05,1.5027630207260431e-06,125,0.007133509
135,3,6.859143375302145e-05,2.8775721051538277e-06,115,0.006859143
135,4,8.011479462352906e-05,2.0161681610498147e-06,105,0.008011479
135,5,9.767420166428401e-05,1.8608389508982887e-06,95,0.00976742
135,6,0.0001081,1.3989962366909432e-06,85,0.01081001
135,7,9.877166460430369e-05,2.454001736716496e-06,75,0.009877166
135,8,0.000161876,3.5772915191877752e-06,65,0.016187578
135,9,1.4815749690652634e-05,1.8608389509146722e-06,55,0.001481575
135,10,0,0,45,0
135,11,0,0,35,0
135,12,0,0,25,0
135,13,0,0,15,0
135,14,0,0,5,0
136,1,6.475031346285225e-05,1.3989962366878528e-06,136,0.006475031
136,2,7.023762816309397e-05,1.0974629400483456e-06,126,0.007023763
136,3,6.914016522304562e-05,2.660074494366628e-06,116,0.006914017
136,4,7.956606315350489e-05,1.9400587175227713e-06,106,0.007956606
136,5,9.986912754435201e-05,1.8608389508974038e-06,96,0.009986913
136,6,0.0001081,1.3989962366909432e-06,86,0.01081001
136,7,9.602800725421567e-05,2.8775721051469845e-06,76,0.009602801
136,8,0.000153096,4.013624683674479e-06,66,0.015309608
136,9,1.316955528058012e-05,2.360183294705188e-06,56,0.001316956
136,10,0,0,46,0
136,11,0,0,36,0
136,12,0,0,26,0
136,13,0,0,16,0
136,14,0,0,6,0
137,1,6.255538758275556e-05,1.0265825790856323e-06,137,0.006255539
137,2,6.96888966930698e-05,1.0974629400483435e-06,127,0.00696889
137,3,6.859143375302145e-05,2.6028619036331902e-06,117,0.006859143
137,4,7.956606315350489e-05,2.2955084313525263e-06,107,0.007956606
137,5,9.822293313429384e-05,2.797992473361494e-06,97,0.009822293
137,6,0.000104808,2.3601832947016643e-06,87,0.010480771
137,7,8.779703520386745e-05,3.360280268416358e-06,77,0.008779704
137,8,0.000130049,3.937889110819179e-06,67,0.013004936
137,9,1.1523360870507604e-05,1.8199363967303288e-06,57,0.001152336
137,10,0,0,47,0
137,11,0,0,37,0
137,12,0,0,27,0
137,13,0,0,17,0
137,14,0,0,7,0
138,1,6.310411905277973e-05,2.6028619036331877e-06,138,0.006310412
138,2,6.58477764029006e-05,1.502763020726046e-06,128,0.006584778
138,3,6.859143375302145e-05,3.128250685500424e-06,118,0.006859143
138,4,7.901733168348071e-05,1.5998134024493434e-06,108,0.007901733
138,5,9.054069255398832e-05,2.2955084313525263e-06,98,0.009054069
138,6,9.71254701942455e-05,2.955009400924844e-06,88,0.009712547
138,7,8.340718344367409e-05,4.558105923236899e-06,78,0.008340718
138,8,0.000122367,4.87723198848383e-06,68,0.012236712
138,9,9.877166460435089e-06,1.3989962366878528e-06,58,0.000987717
138,10,0,0,48,0
138,11,0,0,38,0
138,12,5.487314700241716e-07,5.487314700241717e-07,28,5.48731E-05
138,13,0,0,18,0
138,14,0,0,8,0
139,1,5.981173023263471e-05,5.514683023137751e-06,139,0.005981173
139,2,6.090919317268305e-05,2.194925880096684e-06,129,0.006090919
139,3,6.145792464270721e-05,3.1996268048986914e-06,119,0.006145792
139,4,7.298128551321483e-05,1.398996236687851e-06,109,0.007298129
139,5,7.846860021345654e-05,3.7418497455218983e-06,99,0.00784686
139,6,7.682240580338402e-05,4.908003473469744e-06,89,0.007682241
139,7,8.285845197364991e-05,4.196988710063555e-06,79,0.008285845
139,8,0.000113039,3.4047892311447126e-06,69,0.011303868
139,9,9.328434990410919e-06,1.3989962366878528e-06,59,0.000932843
139,10,0,0,49,0
139,11,0,0,39,0
139,12,1.0974629400483432e-06,6.720560536832718e-07,29,0.000109746
139,13,0,0,19,0
139,14,0,0,9,0
140,1,5.9262998762610535e-05,4.639945600212844e-06,140,0.0059263
140,2,6.145792464270721e-05,2.2289577681543555e-06,130,0.006145792
140,3,6.255538758275556e-05,3.2923888201450283e-06,120,0.006255539
140,4,6.694523934294893e-05,1.860838950914672e-06,110,0.006694524
140,5,7.3530016983239e-05,3.1760130002140676e-06,100,0.007353002
140,6,6.36528505228039e-05,4.861773211113281e-06,90,0.006365285
140,7,7.901733168348072e-05,4.1969887100635585e-06,80,0.007901733
140,8,0.000108649,4.124621410487218e-06,70,0.010864883
140,9,9.328434990410917e-06,1.646194410072515e-06,60,0.000932843
140,10,0,0,50,0
140,11,0,0,40,0
140,12,8.779703520386746e-06,2.016168161049815e-06,30,0.00087797
140,13,0,0,20,0
140,14,0,0,10,0
140,15,0,0,0,0
141,1,5.981173023263471e-05,4.457915536308716e-06,141,0.005981173
141,2,6.036046170265888e-05,3.3602802684163576e-06,131,0.006036046
141,3,6.090919317268305e-05,4.196988710063556e-06,121,0.006090919
141,4,6.694523934294893e-05,2.8247681310444842e-06,111,0.006694524
141,5,7.023762816309397e-05,4.877231988474218e-06,101,0.007023763
141,6,6.145792464270721e-05,5.2489255754708774e-06,91,0.006145792
141,7,7.901733168348072e-05,4.196988710063558e-06,81,0.007901733
141,8,0.000105905,5.794250962851525e-06,71,0.010590517
141,9,9.328434990410917e-06,1.646194410072515e-06,61,0.000932843
141,10,0,0,51,0
141,11,0,0,41,0
141,12,3.072896232135361e-05,4.8617732111132814e-06,31,0.003072896
141,13,0,0,21,0
141,14,0,0,11,0
141,15,0,0,1,0
142,1,5.816553582256219e-05,3.82147248720334e-06,142,0.005816554
142,2,5.7068072882513856e-05,3.7216779018293427e-06,132,0.005706807
142,3,6.255538758275558e-05,3.176013000214067e-06,122,0.006255539
142,4,6.749397081297311e-05,2.2289577681543598e-06,112,0.006749397
142,5,6.58477764029006e-05,5.555482713948092e-06,102,0.006584778
142,6,5.487314700241716e-05,4.8307072494722595e-06,92,0.005487315
142,7,7.791986874343237e-05,4.3898517601933704e-06,82,0.007791987
142,8,0.000102064,5.446004340812354e-06,72,0.010206405
142,9,9.328434990410917e-06,1.646194410072515e-06,62,0.000932843
142,10,0,0,52,0
142,11,0,0,42,0
142,12,3.7313739961643676e-05,5.390431413885788e-06,32,0.003731374
142,13,0,0,22,0
142,14,0,0,12,0
142,15,0,0,2,0
143,1,5.816553582256219e-05,4.196988710063558e-06,143,0.005816554
143,2,5.816553582256219e-05,1.5998134024493425e-06,133,0.005816554
143,3,5.761680435253803e-05,3.128250685500422e-06,123,0.00576168
143,4,6.529904493287642e-05,1.5998134024493457e-06,113,0.006529904
143,5,6.639650787292477e-05,5.088726309476703e-06,103,0.006639651
143,6,5.542187847244134e-05,5.446004340816899e-06,93,0.005542188
143,7,8.340718344367409e-05,4.389851760193374e-06,83,0.008340718
143,8,0.000111941,4.861773211102779e-06,73,0.011194122
143,9,9.328434990410917e-06,1.646194410072515e-06,63,0.000932843
143,10,0,0,53,0
143,11,0,0,43,0
143,12,2.8534036441256928e-05,5.176722334773719e-06,33,0.002853404
143,13,0,0,23,0
143,14,0,0,13,0
143,15,0,0,3,0
144,1,6.20066561127314e-05,3.841120290169201e-06,144,0.006200666
144,2,5.816553582256219e-05,1.0265825790856309e-06,134,0.005816554
144,3,5.8714267292586374e-05,3.5349552171262178e-06,124,0.005871427
144,4,6.255538758275556e-05,2.194925880096687e-06,114,0.006255539
144,5,7.298128551321482e-05,4.303258406252831e-06,104,0.007298129
144,6,6.475031346285225e-05,3.3151737897300998e-06,94,0.006475031
144,7,7.627367433335986e-05,2.0161681610498164e-06,84,0.007627367
144,8,6.749397081297311e-05,2.544363154738353e-06,74,0.006749397
144,9,8.230972050362575e-06,8.676206345443961e-07,64,0.000823097
144,10,0,0,54,0
144,11,0,0,44,0
144,12,2.4692916151087726e-05,4.908003473469744e-06,34,0.002469292
144,13,0,0,24,0
144,14,0,0,14,0
144,15,0,0,4,0
145,1,6.310411905277973e-05,4.069501497815041e-06,145,0.006310412
145,2,6.20066561127314e-05,2.053165158171264e-06,135,0.006200666
145,3,6.036046170265888e-05,4.160962389424602e-06,125,0.006036046
145,4,6.58477764029006e-05,1.940058717522774e-06,115,0.006584778
145,5,8.176098903360158e-05,2.6600744943666265e-06,105,0.008176099
145,6,6.96888966930698e-05,4.474769719433624e-06,95,0.00696889
145,7,7.462747992328735e-05,2.9294244224001266e-06,85,0.007462748
145,8,6.749397081297311e-05,2.8247681310444842e-06,75,0.006749397
145,9,8.230972050362575e-06,8.676206345443962e-07,65,0.000823097
145,10,0,0,55,0
145,11,0,0,45,0
145,12,1.8108138510797663e-05,4.303258406252828e-06,35,0.001810814
145,13,0,0,25,0
145,14,0,0,15,0
145,15,0,0,5,0
146,1,6.36528505228039e-05,2.514603497590159e-06,146,0.006365285
146,2,6.420158199282808e-05,1.3989962366878534e-06,136,0.006420158
146,3,6.420158199282808e-05,4.799440207348037e-06,126,0.006420158
146,4,7.51762113933115e-05,2.8247681310444825e-06,116,0.007517621
146,5,8.779703520386745e-05,2.6028619036331843e-06,106,0.008779704
146,6,9.218688696404231e-05,3.3151737897132383e-06,96,0.009218689
146,7,9.218688696404648e-05,3.639872793451463e-06,86,0.009218689
146,8,7.407874845326317e-05,2.125227844943532e-06,76,0.007407875
146,9,8.779703520386746e-06,1.3441121073665437e-06,66,0.00087797
146,10,5.487314700241716e-07,5.487314700241717e-07,56,5.48731E-05
146,11,0,0,46,0
146,12,1.5913212630700978e-05,3.4047892311423934e-06,36,0.001591321
146,13,0,0,26,0
146,14,0,0,16,0
146,15,0,0,6,0
147,1,6.310411905277973e-05,1.9400587175227717e-06,147,0.006310412
147,2,6.529904493287642e-05,1.5998134024493457e-06,137,0.006529904
147,3,6.914016522304562e-05,3.055207523563916e-06,127,0.006914017
147,4,7.737113727340819e-05,3.055207523563912e-06,117,0.007737114
147,5,9.218688696406083e-05,1.39899623668785e-06,107,0.009218689
147,6,0.000100967,1.3441121073508071e-06,97,0.010096659
147,7,0.000102064,2.6600744943603136e-06,87,0.010206405
147,8,8.285845197364991e-05,2.016168161049815e-06,77,0.008285845
147,9,8.230972050362576e-06,1.502763020726044e-06,67,0.000823097
147,10,5.487314700241716e-07,5.487314700241717e-07,57,5.48731E-05
147,11,0,0,47,0
147,12,2.140052733094269e-05,3.513595775553931e-06,37,0.002140053
147,13,0,0,27,0
147,14,0,0,17,0
147,15,0,0,7,0
148,1,6.58477764029006e-05,1.5027630207260431e-06,148,0.006584778
148,2,6.529904493287642e-05,1.5998134024493457e-06,138,0.006529904
148,3,6.749397081297311e-05,1.8608389509146733e-06,128,0.006749397
148,4,7.901733168348072e-05,1.3441121073665452e-06,118,0.007901733
148,5,9.2735618434085e-05,1.5998134024493447e-06,108,0.009273562
148,6,9.877166460432217e-05,1.5027630207129465e-06,98,0.009877166
148,7,0.000101515,2.295508431345389e-06,88,0.010151532
148,8,8.066352609355323e-05,2.82476813104448e-06,78,0.008066353
148,9,8.230972050362576e-06,1.502763020726044e-06,68,0.000823097
148,10,5.487314700241716e-07,5.487314700241717e-07,58,5.48731E-05
148,11,0,0,48,0
148,12,5.212948965229631e-05,7.412953951062096e-06,38,0.005212949
148,13,0,0,28,0
148,14,0,0,18,0
148,15,0,0,8,0
149,1,6.639650787292477e-05,1.5998134024493453e-06,149,0.006639651
149,2,6.420158199282808e-05,1.8608389509146733e-06,139,0.006420158
149,3,6.914016522304562e-05,1.8199363967303298e-06,129,0.006914017
149,4,7.737113727340819e-05,1.8199363967303277e-06,119,0.007737114
149,5,9.2735618434085e-05,1.5998134024493447e-06,109,0.009273562
149,6,9.877166460432217e-05,1.5027630207129465e-06,99,0.009877166
149,7,9.657673872423568e-05,3.176013000202867e-06,89,0.009657674
149,8,7.791986874343237e-05,2.824768131044483e-06,79,0.007791987
149,9,7.682240580338403e-06,1.5998134024493457e-06,69,0.000768224
149,10,5.487314700241716e-07,5.487314700241717e-07,59,5.48731E-05
149,11,0,0,49,0
149,12,5.761680435253802e-05,6.776333779760296e-06,39,0.00576168
149,13,0,0,29,0
149,14,0,0,19,0
149,15,0,0,9,0
150,1,6.475031346285225e-05,1.3989962366878528e-06,150,0.006475031
150,2,6.36528505228039e-05,1.5998134024493461e-06,140,0.006365285
150,3,6.859143375302145e-05,1.5027630207260435e-06,130,0.006859143
150,4,7.682240580338402e-05,2.1252278449435327e-06,120,0.007682241
150,5,8.88944981439158e-05,1.39899623668785e-06,110,0.00888945
150,6,9.602800725421568e-05,2.2955084313439497e-06,100,0.009602801
150,7,9.273561843407064e-05,3.055207523553602e-06,90,0.009273562
150,8,7.462747992328734e-05,3.176013000214067e-06,80,0.007462748
150,9,5.487314700241716e-06,1.5027630207260431e-06,70,0.000548731
150,10,5.487314700241716e-07,5.487314700241717e-07,60,5.48731E-05
150,11,2.7436573501208582e-06,8.676206345443964e-07,50,0.000274366
150,12,0.000525685,9.567460099897912e-06,40,0.052568475
150,13,0,0,30,0
150,14,0,0,20,0
150,15,0,0,10,0
150,16,0,0,0,0
151,1,6.36528505228039e-05,1.8199363967303303e-06,151,0.006365285
151,2,5.871426729258636e-05,1.097462940048342e-06,141,0.005871427
151,3,6.145792464270721e-05,2.544363154738354e-06,131,0.006145792
151,4,6.96888966930698e-05,2.5443631547383532e-06,121,0.00696889
151,5,8.066352609355323e-05,2.2289577681543576e-06,111,0.008066353
151,6,7.407874845326317e-05,3.12825068550042e-06,101,0.007407875
151,7,7.901733168348071e-05,5.01421677705234e-06,91,0.007901733
151,8,7.188382257316647e-05,3.2923888201450333e-06,81,0.007188382
151,9,5.487314700241716e-06,1.5027630207260431e-06,71,0.000548731
151,10,5.487314700241716e-07,5.487314700241717e-07,61,5.48731E-05
151,11,3.29238882014503e-06,1.0265825790856328e-06,51,0.000329239
151,12,0.000745177,1.222698823528642e-05,41,0.074517734
151,13,0,0,31,0
151,14,0,0,21,0
151,15,0,0,11,0
151,16,0,0,1,0
152,1,6.090919317268305e-05,2.016168161049813e-06,152,0.006090919
152,2,5.3226952592344654e-05,1.8608389509146718e-06,142,0.005322695
152,3,5.8714267292586374e-05,3.19962680489869e-06,132,0.005871427
152,4,6.694523934294893e-05,2.0531651581712685e-06,122,0.006694524
152,5,7.627367433335987e-05,2.6600744943666286e-06,112,0.007627367
152,6,6.639650787292477e-05,4.285729785916067e-06,102,0.006639651
152,7,7.627367433335986e-05,4.013624683677653e-06,92,0.007627367
152,8,7.023762816309397e-05,3.315173789730099e-06,82,0.007023763
152,9,5.487314700241716e-06,1.5027630207260431e-06,72,0.000548731
152,10,5.487314700241716e-07,5.487314700241717e-07,62,5.48731E-05
152,11,6.584777640290058e-06,2.2289577681543576e-06,52,0.000658478
152,12,0.000782491,7.483699491056575e-06,42,0.078249108
152,13,5.487314700241716e-07,5.487314700241716e-07,32,5.48731E-05
152,14,0,0,22,0
152,15,0,0,12,0
152,16,0,0,2,0
153,1,6.145792464270721e-05,2.544363154738351e-06,153,0.006145792
153,2,5.212948965229631e-05,1.940058717522772e-06,143,0.005212949
153,3,5.816553582256219e-05,2.7979924733757034e-06,133,0.005816554
153,4,6.310411905277973e-05,2.2955084313525322e-06,123,0.006310412
153,5,7.572494286333569e-05,2.544363154738352e-06,113,0.007572494
153,6,6.310411905277973e-05,4.508289062178128e-06,103,0.006310412
153,7,6.749397081297311e-05,3.1996268048986906e-06,93,0.006749397
153,8,6.914016522304562e-05,3.176013000214067e-06,83,0.006914017
153,9,5.4873147002417164e-06,8.676206345443964e-07,73,0.000548731
153,10,1.0974629400483432e-06,6.720560536832718e-07,63,0.000109746
153,11,1.0974629400483435e-05,2.2955084313525293e-06,53,0.001097463
153,12,0.000776455,7.760234870099262e-06,43,0.077645503
153,13,6.58477764029006e-06,1.3989962366878526e-06,33,0.000658478
153,14,0,0,23,0
153,15,0,0,13,0
153,16,0,0,3,0
154,1,6.036046170265888e-05,3.6810026051023085e-06,154,0.006036046
154,2,5.4324415532392997e-05,2.6600744943666282e-06,144,0.005432442
154,3,6.145792464270721e-05,3.5349552171262165e-06,134,0.006145792
154,4,6.529904493287642e-05,3.1760130002140676e-06,124,0.006529904
154,5,7.846860021345654e-05,2.54436315473835e-06,114,0.00784686
154,6,7.243255404319065e-05,4.953802320933227e-06,104,0.007243255
154,7,7.023762816309397e-05,3.315173789730098e-06,94,0.007023763
154,8,7.133509110314232e-05,2.8775721051538272e-06,84,0.007133509
154,9,4.389851760193373e-06,1.0974629400483432e-06,74,0.000438985
154,10,1.0974629400483432e-06,6.720560536832718e-07,64,0.000109746
154,11,1.2620823810555948e-05,2.228957768154359e-06,54,0.001262082
154,12,0.00073969,6.411006151580053e-06,44,0.073969002
154,13,8.779703520386746e-06,1.3441121073665437e-06,34,0.00087797
154,14,0,0,24,0
154,15,0,0,14,0
154,16,0,0,4,0
155,1,6.0909193172683045e-05,2.7979924733757034e-06,155,0.006090919
155,2,5.816553582256219e-05,1.344112107366541e-06,145,0.005816554
155,3,6.255538758275556e-05,2.9294244224001266e-06,135,0.006255539
155,4,6.529904493287642e-05,3.61913260871685e-06,125,0.006529904
155,5,8.285845197364991e-05,2.3601832947051876e-06,115,0.008285845
155,6,7.627367433335986e-05,4.861773211113279e-06,105,0.007627367
155,7,8.176098903360158e-05,2.360183294705184e-06,95,0.008176099
155,8,8.669957226381913e-05,3.315173789730102e-06,85,0.008669957
155,9,6.58477764029006e-06,6.720560536832718e-07,75,0.000658478
155,10,1.0974629400483432e-06,6.720560536832718e-07,65,0.000109746
155,11,7.682240580338402e-06,2.929424422400127e-06,55,0.000768224
155,12,0.000665611,8.873515546275939e-06,45,0.066561127
155,13,4.389851760193373e-06,1.3989962366878528e-06,35,0.000438985
155,14,0,0,25,0
155,15,0,0,15,0
155,16,0,0,5,0
156,1,6.255538758275556e-05,5.48731470024171e-07,156,0.006255539
