Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Inside,Std_Error_Relative_Abundance_Inside,Aligned_Timestep,%
0,1,3326,1,0,0,100
0,1,3327,1,0,0,100
0,1,3328,1,0,0,100
10,2,3326,1,0,0,100
10,2,3327,1,0,0,100
10,2,3328,1,0,0,100
20,3,3326,1,0,0,100
20,3,3327,1,0,0,100
20,3,3328,1,0,0,100
30,4,3326,1,0,0,100
30,4,3327,1,0,0,100
30,4,3328,1,0,0,100
40,5,3326,1,0,0,100
40,5,3327,1,0,0,100
40,5,3328,1,0,0,100
50,6,3326,1,0,0,100
50,6,3327,1,0,0,100
50,6,3328,1,0,0,100
60,7,3326,1,0,0,100
60,7,3327,1,0,0,100
60,7,3328,1,0,0,100
70,8,3326,1,0,0,100
70,8,3327,1,0,0,100
70,8,3328,1,0,0,100
80,9,3326,1,0,0,100
80,9,3327,1,0,0,100
80,9,3328,1,0,0,100
92,10,3326,1,0,0,100
92,10,3327,1,0,0,100
92,10,3328,1,0,0,100
100,11,3326,1,0,0,100
100,11,3327,1,0,0,100
100,11,3328,1,0,0,100
110,12,3326,1,0,0,100
110,12,3327,1,0,0,100
110,12,3328,1,0,0,100
120,13,3326,1,0,0,100
120,13,3327,1,0,0,100
120,13,3328,1,0,0,100
130,14,3326,1,0,0,100
130,14,3327,1,0,0,100
130,14,3328,1,0,0,100
140,15,3326,1,0,0,100
140,15,3327,1,0,0,100
140,15,3328,1,0,0,100
150,16,3326,1,0,0,100
150,16,3327,1,0,0,100
150,16,3328,1,0,0,100
161,17,3326,1,0,0,100
161,17,3327,1,0,0,100
161,17,3328,1,0,0,100
1,1,3326,0.8361048845331804,0,1,83.61048845
1,1,3327,0.8361052118569272,0,1,83.61052119
1,1,3328,0.8361050000000001,0,1,83.6105
11,2,3326,0.8361048845331804,0,1,83.61048845
11,2,3327,0.8361052118569272,0,1,83.61052119
11,2,3328,0.8361050000000001,0,1,83.6105
21,3,3326,0.8361048845331804,0,1,83.61048845
21,3,3327,0.8361052118569272,0,1,83.61052119
21,3,3328,0.8361050000000001,0,1,83.6105
31,4,3326,0.8361048845331804,0,1,83.61048845
31,4,3327,0.8361052118569272,0,1,83.61052119
31,4,3328,0.8361050000000001,0,1,83.6105
41,5,3326,0.8361048845331804,0,1,83.61048845
41,5,3327,0.8361052118569272,0,1,83.61052119
41,5,3328,0.8361050000000001,0,1,83.6105
51,6,3326,0.8361048845331804,0,1,83.61048845
51,6,3327,0.8361052118569272,0,1,83.61052119
51,6,3328,0.8361050000000001,0,1,83.6105
61,7,3326,0.8361048845331804,0,1,83.61048845
61,7,3327,0.8361052118569272,0,1,83.61052119
61,7,3328,0.8361050000000001,0,1,83.6105
71,8,3326,0.8361048845331804,0,1,83.61048845
71,8,3327,0.8361052118569272,0,1,83.61052119
71,8,3328,0.8361050000000001,0,1,83.6105
81,9,3326,0.8361048845331804,0,1,83.61048845
81,9,3327,0.8361052118569272,0,1,83.61052119
81,9,3328,0.8361050000000001,0,1,83.6105
93,10,3326,0.8361048845331804,0,1,83.61048845
93,10,3327,0.8361052118569272,0,1,83.61052119
93,10,3328,0.11798699999999998,4.8492267424812766e-05,1,11.7987
101,11,3326,0.8361048845331804,0,1,83.61048845
101,11,3327,0.8361052118569272,0,1,83.61052119
101,11,3328,0.8361050000000001,0,1,83.6105
111,12,3326,0.8361048845331804,0,1,83.61048845
111,12,3327,0.8361052118569272,0,1,83.61052119
111,12,3328,0.8361050000000001,0,1,83.6105
121,13,3326,0.8361048845331804,0,1,83.61048845
121,13,3327,0.8361052118569272,0,1,83.61052119
121,13,3328,0.8361050000000001,0,1,83.6105
131,14,3326,0.8361048845331804,0,1,83.61048845
131,14,3327,0.8361052118569272,0,1,83.61052119
131,14,3328,0.8361050000000001,0,1,83.6105
141,15,3326,0.8361048845331804,0,1,83.61048845
141,15,3327,0.8361052118569272,0,1,83.61052119
141,15,3328,0.8361050000000001,0,1,83.6105
151,16,3326,0.8361048845331804,0,1,83.61048845
151,16,3327,0.8361052118569272,0,1,83.61052119
151,16,3328,0.8361050000000001,0,1,83.6105
162,17,3326,0.8361048845331804,0,1,83.61048845
162,17,3327,0.8361052118569272,0,1,83.61052119
162,17,3328,0.8361050000000001,0,1,83.6105
2,1,3326,0.6990729181813942,0,2,69.90729182
2,1,3327,0.6990729073806609,0,2,69.90729074
2,1,3328,0.6990716666666666,0,2,69.90716667
12,2,3326,0.6990729181813942,0,2,69.90729182
12,2,3327,0.6990729073806609,0,2,69.90729074
12,2,3328,0.6990716666666666,0,2,69.90716667
22,3,3326,0.6990729181813942,0,2,69.90729182
22,3,3327,0.6990729073806609,0,2,69.90729074
22,3,3328,0.6990716666666666,0,2,69.90716667
32,4,3326,0.6990729181813942,0,2,69.90729182
32,4,3327,0.6990729073806609,0,2,69.90729074
32,4,3328,0.6990716666666666,0,2,69.90716667
42,5,3326,0.6990729181813942,0,2,69.90729182
42,5,3327,0.6990729073806609,0,2,69.90729074
42,5,3328,0.6990716666666666,0,2,69.90716667
52,6,3326,0.6990729181813942,0,2,69.90729182
52,6,3327,0.6990729073806609,0,2,69.90729074
52,6,3328,0.6990716666666666,0,2,69.90716667
62,7,3326,0.6990729181813942,0,2,69.90729182
62,7,3327,0.6990729073806609,0,2,69.90729074
62,7,3328,0.6990716666666666,0,2,69.90716667
72,8,3326,0.6990729181813942,0,2,69.90729182
72,8,3327,0.6990729073806609,0,2,69.90729074
72,8,3328,0.6990716666666666,0,2,69.90716667
82,9,3326,0.6990729181813942,0,2,69.90729182
82,9,3327,0.6990729073806609,0,2,69.90729074
82,9,3328,0.6990716666666666,0,2,69.90716667
94,10,3326,0.6990729181813942,0,2,69.90729182
94,10,3327,0.6990729073806609,0,2,69.90729074
94,10,3328,0.000619667,5.807083796720555e-06,2,0.061966667
102,11,3326,0.6990729181813942,0,2,69.90729182
102,11,3327,0.6990729073806609,0,2,69.90729074
102,11,3328,0.6990716666666666,0,2,69.90716667
112,12,3326,0.6990729181813942,0,2,69.90729182
112,12,3327,0.6990729073806609,0,2,69.90729074
112,12,3328,0.6990716666666666,0,2,69.90716667
122,13,3326,0.6990729181813942,0,2,69.90729182
122,13,3327,0.6990729073806609,0,2,69.90729074
122,13,3328,0.6990716666666666,0,2,69.90716667
132,14,3326,0.6990729181813942,0,2,69.90729182
132,14,3327,0.6990729073806609,0,2,69.90729074
132,14,3328,0.6990716666666666,0,2,69.90716667
142,15,3326,0.6990729181813942,0,2,69.90729182
142,15,3327,0.6990729073806609,0,2,69.90729074
142,15,3328,0.6990716666666666,0,2,69.90716667
152,16,3326,0.6990729181813942,0,2,69.90729182
152,16,3327,0.6990729073806609,0,2,69.90729074
152,16,3328,0.6990716666666666,0,2,69.90716667
163,17,3326,0.6990729181813942,0,2,69.90729182
163,17,3327,0.6990729073806609,0,2,69.90729074
163,17,3328,0.6990716666666666,0,2,69.90716667
3,1,3326,0.5844977872403472,0,3,58.44977872
3,1,3327,0.584499091,0,3,58.44990913
3,1,3328,0.5844983333333333,0,3,58.44983333
13,2,3326,0.5844977872403472,0,3,58.44977872
13,2,3327,0.584499091,0,3,58.44990913
13,2,3328,0.5844983333333333,0,3,58.44983333
23,3,3326,0.5844977872403472,0,3,58.44977872
23,3,3327,0.584499091,0,3,58.44990913
23,3,3328,0.5844983333333333,0,3,58.44983333
33,4,3326,0.5844977872403472,0,3,58.44977872
33,4,3327,0.584499091,0,3,58.44990913
33,4,3328,0.5844983333333333,0,3,58.44983333
43,5,3326,0.5844977872403472,0,3,58.44977872
43,5,3327,0.584499091,0,3,58.44990913
43,5,3328,0.5844983333333333,0,3,58.44983333
53,6,3326,0.5844977872403472,0,3,58.44977872
53,6,3327,0.584499091,0,3,58.44990913
53,6,3328,0.5844983333333333,0,3,58.44983333
63,7,3326,0.5844977872403472,0,3,58.44977872
63,7,3327,0.584499091,0,3,58.44990913
63,7,3328,0.5844983333333333,0,3,58.44983333
73,8,3326,0.5844977872403472,0,3,58.44977872
73,8,3327,0.584499091,0,3,58.44990913
73,8,3328,0.584497,3.3333333333135373e-07,3,58.4497
83,9,3326,0.5844977872403472,0,3,58.44977872
83,9,3327,0.584499091,0,3,58.44990913
83,9,3328,0.5614433333333333,7.29973363288683e-05,3,56.14433333
95,10,3326,0.5844977872403472,0,3,58.44977872
95,10,3327,0.584499091,0,3,58.44990913
95,10,3328,9.433333333332e-05,3.8224483137201765e-06,3,0.009433333
103,11,3326,0.5844977872403472,0,3,58.44977872
103,11,3327,0.584499091,0,3,58.44990913
103,11,3328,0.5844983333333333,0,3,58.44983333
113,12,3326,0.5844977872403472,0,3,58.44977872
113,12,3327,0.584499091,0,3,58.44990913
113,12,3328,0.5844983333333333,0,3,58.44983333
123,13,3326,0.5844977872403472,0,3,58.44977872
123,13,3327,0.584499091,0,3,58.44990913
123,13,3328,0.5844983333333333,0,3,58.44983333
133,14,3326,0.5844977872403472,0,3,58.44977872
133,14,3327,0.584499091,0,3,58.44990913
133,14,3328,0.5844983333333333,0,3,58.44983333
143,15,3326,0.5844977872403472,0,3,58.44977872
143,15,3327,0.584499091,0,3,58.44990913
143,15,3328,0.5844983333333333,0,3,58.44983333
153,16,3326,0.5844977872403472,0,3,58.44977872
153,16,3327,0.584499091,0,3,58.44990913
153,16,3328,0.5844983333333333,0,3,58.44983333
164,17,3326,0.5844977872403472,0,3,58.44977872
164,17,3327,0.584499091,0,3,58.44990913
164,17,3328,0.5844983333333333,0,3,58.44983333
4,1,3326,0.48870299086087743,0,4,48.87029909
4,1,3327,0.4887024810912405,0,4,48.87024811
4,1,3328,0.4887016666666666,0,4,48.87016667
14,2,3326,0.48870299086087743,0,4,48.87029909
14,2,3327,0.4887024810912405,0,4,48.87024811
14,2,3328,0.4887016666666666,0,4,48.87016667
24,3,3326,0.48870299086087743,0,4,48.87029909
24,3,3327,0.4887024810912405,0,4,48.87024811
24,3,3328,0.4887016666666666,0,4,48.87016667
34,4,3326,0.48870299086087743,0,4,48.87029909
34,4,3327,0.4887024810912405,0,4,48.87024811
34,4,3328,0.2479223333333333,0.000129847,4,24.79223333
44,5,3326,0.48870299086087743,0,4,48.87029909
44,5,3327,0.4887024810912405,0,4,48.87024811
44,5,3328,0.049745333,0.000116362,4,4.974533333
54,6,3326,0.48870299086087743,0,4,48.87029909
54,6,3327,0.4887024810912405,0,4,48.87024811
54,6,3328,0.4887016666666666,0,4,48.87016667
64,7,3326,0.48870299086087743,0,4,48.87029909
64,7,3327,0.4887024810912405,0,4,48.87024811
64,7,3328,0.488676,2.560381915958116e-06,4,48.8676
74,8,3326,0.48870299086087743,0,4,48.87029909
74,8,3327,0.4887024810912405,0,4,48.87024811
74,8,3328,0.48514799999999997,2.236937390471966e-05,4,48.5148
84,9,3326,0.48870299086087743,0,4,48.87029909
84,9,3327,0.4887024810912405,0,4,48.87024811
84,9,3328,0.10129999999999999,0.000100212,4,10.13
96,10,3326,0.48870299086087743,0,4,48.87029909
96,10,3327,0.2567565857324764,0.000149274,4,25.67565857
96,10,3328,2.6666666666666667e-05,2.0412414523193145e-06,4,0.002666667
104,11,3326,0.48870299086087743,0,4,48.87029909
104,11,3327,0.4887024810912405,0,4,48.87024811
104,11,3328,0.4887016666666666,0,4,48.87016667
114,12,3326,0.48870299086087743,0,4,48.87029909
114,12,3327,0.4887024810912405,0,4,48.87024811
114,12,3328,0.4887016666666666,0,4,48.87016667
124,13,3326,0.48870299086087743,0,4,48.87029909
124,13,3327,0.4887024810912405,0,4,48.87024811
124,13,3328,0.4887016666666666,0,4,48.87016667
134,14,3326,0.48870299086087743,0,4,48.87029909
134,14,3327,0.4887024810912405,0,4,48.87024811
134,14,3328,0.47335466666666665,5.932350105798852e-05,4,47.33546667
144,15,3326,0.48870299086087743,0,4,48.87029909
144,15,3327,0.4887024810912405,0,4,48.87024811
144,15,3328,0.4887016666666666,0,4,48.87016667
154,16,3326,0.48870299086087743,0,4,48.87029909
154,16,3327,0.4887024810912405,0,4,48.87024811
154,16,3328,0.4887016666666666,0,4,48.87016667
165,17,3326,0.48870299086087743,0,4,48.87029909
165,17,3327,0.4887024810912405,0,4,48.87024811
165,17,3328,0.4887016666666666,0,4,48.87016667
5,1,3326,0.4086074018387992,0,5,40.86074018
5,1,3327,0.4086068299116425,0,5,40.86068299
5,1,3328,0.4086066666666667,0,5,40.86066667
15,2,3326,0.4086074018387992,0,5,40.86074018
15,2,3327,0.4086068299116425,0,5,40.86068299
15,2,3328,0.4086066666666667,0,5,40.86066667
25,3,3326,0.4086074018387992,0,5,40.86074018
25,3,3327,0.4086068299116425,0,5,40.86068299
25,3,3328,0.408605,0,5,40.8605
35,4,3326,0.4086074018387992,0,5,40.86074018
35,4,3327,0.4086068299116425,0,5,40.86068299
35,4,3328,0.085049667,0.000136246,5,8.504966667
45,5,3326,0.4086074018387992,0,5,40.86074018
45,5,3327,0.4086068299116425,0,5,40.86068299
45,5,3328,0.003494667,2.159861106645525e-05,5,0.349466667
55,6,3326,0.4086074018387992,0,5,40.86074018
55,6,3327,0.4086068299116425,0,5,40.86068299
55,6,3328,0.4086066666666667,0,5,40.86066667
65,7,3326,0.4086074018387992,0,5,40.86074018
65,7,3327,0.4086068299116425,0,5,40.86068299
65,7,3328,0.40858266666666665,3.2317865716121975e-06,5,40.85826667
75,8,3326,0.4086074018387992,0,5,40.86074018
75,8,3327,0.4086068299116425,0,5,40.86068299
75,8,3328,0.407614,1.2808417371246532e-05,5,40.7614
85,9,3326,0.4086074018387992,0,5,40.86074018
85,9,3327,0.4086068299116425,0,5,40.86068299
85,9,3328,0.032242,5.501363467358898e-05,5,3.2242
97,10,3326,0.4086074018387992,0,5,40.86074018
97,10,3327,0.037101911,7.276200282705171e-05,5,3.710191136
97,10,3328,1.1666666666666666e-05,9.128709291752767e-07,5,0.001166667
105,11,3326,0.4086074018387992,0,5,40.86074018
105,11,3327,0.4086068299116425,0,5,40.86068299
105,11,3328,0.4086066666666667,0,5,40.86066667
115,12,3326,0.4086074018387992,0,5,40.86074018
115,12,3327,0.4086068299116425,0,5,40.86068299
115,12,3328,0.4086066666666667,0,5,40.86066667
125,13,3326,0.4086074018387992,0,5,40.86074018
125,13,3327,0.4086068299116425,0,5,40.86068299
125,13,3328,0.4086066666666667,0,5,40.86066667
135,14,3326,0.4086074018387992,0,5,40.86074018
135,14,3327,0.4086068299116425,0,5,40.86068299
135,14,3328,0.3275636666666667,0.000101518,5,32.75636667
145,15,3326,0.4086074018387992,0,5,40.86074018
145,15,3327,0.4086068299116425,0,5,40.86068299
145,15,3328,0.408063,5.995368582872036e-06,5,40.8063
155,16,3326,0.4086074018387992,0,5,40.86074018
155,16,3327,0.4086068299116425,0,5,40.86068299
155,16,3328,0.4086066666666667,0,5,40.86066667
166,17,3326,0.4086074018387992,0,5,40.86074018
166,17,3327,0.4086068299116425,0,5,40.86068299
166,17,3328,0.4086066666666667,0,5,40.86066667
6,1,3326,0.3416388414083742,0,6,34.16388414
6,1,3327,0.3416387924593654,0,6,34.16387925
6,1,3328,0.3416383333333333,0,6,34.16383333
16,2,3326,0.3416388414083742,0,6,34.16388414
16,2,3327,0.3416387924593654,0,6,34.16387925
16,2,3328,0.3416383333333333,0,6,34.16383333
26,3,3326,0.3416388414083742,0,6,34.16388414
26,3,3327,0.3416387924593654,0,6,34.16387925
26,3,3328,0.3416366666666666,0,6,34.16366667
36,4,3326,0.3416388414083742,0,6,34.16388414
36,4,3327,0.3416387924593654,0,6,34.16387925
36,4,3328,0.038413,0.000120646,6,3.8413
46,5,3326,0.3416388414083742,0,6,34.16388414
46,5,3327,0.3416387924593654,0,6,34.16387925
46,5,3328,0.000798333,1.0992421631887284e-05,6,0.079833333
56,6,3326,0.3416388414083742,0,6,34.16388414
56,6,3327,0.3416387924593654,0,6,34.16387925
56,6,3328,0.3416383333333333,0,6,34.16383333
66,7,3326,0.3416388414083742,0,6,34.16388414
66,7,3327,0.3416387924593654,0,6,34.16387925
66,7,3328,0.22433333333333333,9.930172875300245e-05,6,22.43333333
76,8,3326,0.3416388414083742,0,6,34.16388414
76,8,3327,0.3416387924593654,0,6,34.16387925
76,8,3328,0.34159033333333333,3.993049516904464e-06,6,34.15903333
86,9,3326,0.3416388414083742,0,6,34.16388414
86,9,3327,0.3416376823017564,0,6,34.16376823
86,9,3328,0.017478,5.371064450678505e-05,6,1.7478
98,10,3326,0.3416388414083742,0,6,34.16388414
98,10,3327,0.009978319,2.6189839190060798e-05,6,0.997831862
98,10,3328,1.1e-05,1.8708286933869706e-06,6,0.0011
106,11,3326,0.3416388414083742,0,6,34.16388414
106,11,3327,0.3416387924593654,0,6,34.16387925
106,11,3328,0.3416383333333333,0,6,34.16383333
116,12,3326,0.3416388414083742,0,6,34.16388414
116,12,3327,0.3416387924593654,0,6,34.16387925
116,12,3328,0.3416383333333333,0,6,34.16383333
126,13,3326,0.3416388414083742,0,6,34.16388414
126,13,3327,0.3416387924593654,0,6,34.16387925
126,13,3328,0.3416383333333333,0,6,34.16383333
136,14,3326,0.3416388414083742,0,6,34.16388414
136,14,3327,0.3416387924593654,0,6,34.16387925
136,14,3328,0.283115,9.450014697225829e-05,6,28.3115
146,15,3326,0.3416388414083742,0,6,34.16388414
146,15,3327,0.3416387924593654,0,6,34.16387925
146,15,3328,0.059937,0.000178181,6,5.9937
156,16,3326,0.3416388414083742,0,6,34.16388414
156,16,3327,0.3416387924593654,0,6,34.16387925
156,16,3328,0.3416383333333333,0,6,34.16383333
167,17,3326,0.3416388414083742,0,6,34.16388414
167,17,3327,0.3416387924593654,0,6,34.16387925
167,17,3328,0.3416383333333333,0,6,34.16383333
7,1,3326,0.2856462822071077,0,7,28.56462822
7,1,3327,0.2856457731304113,0,7,28.56457731
7,1,3328,0.285645,0,7,28.5645
17,2,3326,0.2856462822071077,0,7,28.56462822
17,2,3327,0.2856457731304113,0,7,28.56457731
17,2,3328,0.2850603333333333,1.0767750203475503e-05,7,28.50603333
27,3,3326,0.2856462822071077,0,7,28.56462822
27,3,3327,0.2856457731304113,0,7,28.56457731
27,3,3328,0.28564266666666666,4.0824829045114606e-07,7,28.56426667
37,4,3326,0.2856462822071077,0,7,28.56462822
37,4,3327,0.2856457731304113,0,7,28.56457731
37,4,3328,0.023211667,9.311730952585426e-05,7,2.321166667
47,5,3326,0.2856462822071077,0,7,28.56462822
47,5,3327,0.15878384454240968,8.863577885843107e-05,7,15.87838445
47,5,3328,0.00033,6.368324391513399e-06,7,0.033
57,6,3326,0.2856462822071077,0,7,28.56462822
57,6,3327,0.2856457731304113,0,7,28.56457731
57,6,3328,0.058033666666666636,0.000129585,7,5.803366667
67,7,3326,0.2856462822071077,0,7,28.56462822
67,7,3327,0.2856457731304113,0,7,28.56457731
67,7,3328,0.019063667,3.7717517297814507e-05,7,1.906366667
77,8,3326,0.2856462822071077,0,7,28.56462822
77,8,3327,0.2856457731304113,0,7,28.56457731
77,8,3328,0.2856053333333333,2.438123139731453e-06,7,28.56053333
87,9,3326,0.2856462822071077,0,7,28.56462822
87,9,3327,0.2795874210261631,4.7510854769843296e-05,7,27.9587421
87,9,3328,0.014460667,3.715807075484438e-05,7,1.446066667
99,10,3326,0.2856462822071077,0,7,28.56462822
99,10,3327,0.007514879,3.450322699134354e-05,7,0.751487889
99,10,3328,0.001571667,1.723207603409185e-05,7,0.157166667
107,11,3326,0.2856462822071077,0,7,28.56462822
107,11,3327,0.2856457731304113,0,7,28.56457731
107,11,3328,0.285645,0,7,28.5645
117,12,3326,0.2856462822071077,0,7,28.56462822
117,12,3327,0.2856457731304113,0,7,28.56457731
117,12,3328,0.24199266666666666,5.411305038734398e-05,7,24.19926667
127,13,3326,0.2856462822071077,0,7,28.56462822
127,13,3327,0.2856457731304113,0,7,28.56457731
127,13,3328,0.285645,0,7,28.5645
137,14,3326,0.2856462822071077,0,7,28.56462822
137,14,3327,0.2856457731304113,0,7,28.56457731
137,14,3328,0.24189566666666665,9.188851941346712e-05,7,24.18956667
147,15,3326,0.2856462822071077,0,7,28.56462822
147,15,3327,0.2856457731304113,0,7,28.56457731
147,15,3328,0.006956667,4.769696007084653e-05,7,0.695666667
157,16,3326,0.2856462822071077,0,7,28.56462822
157,16,3327,0.2856457731304113,0,7,28.56457731
157,16,3328,0.285645,0,7,28.5645
8,1,3326,0.23882988501332042,0,8,23.8829885
8,1,3327,0.2388304267556865,0,8,23.88304268
8,1,3328,0.20827899999999996,9.383436944366287e-05,8,20.8279
18,2,3326,0.23882988501332042,0,8,23.8829885
18,2,3327,0.2388304267556865,0,8,23.88304268
18,2,3328,0.024247667,7.747687827130555e-05,8,2.424766667
28,3,3326,0.23882988501332042,0,8,23.8829885
28,3,3327,0.2388304267556865,0,8,23.88304268
28,3,3328,0.23882799999999996,6.236095644741051e-07,8,23.8828
38,4,3326,0.23882988501332042,0,8,23.8829885
38,4,3327,0.2388304267556865,0,8,23.88304268
38,4,3328,0.01742,0.000114184,8,1.742
48,5,3326,0.23882988501332042,0,8,23.8829885
48,5,3327,0.036886096719151176,0.000104733,8,3.688609672
48,5,3328,0.000197,6.7782331358800446e-06,8,0.0197
58,6,3326,0.23882988501332042,0,8,23.8829885
58,6,3327,0.2314423278672873,4.7972426767822295e-05,8,23.14423279
58,6,3328,0.003975,1.6766368453277276e-05,8,0.3975
68,7,3326,0.23882988501332042,0,8,23.8829885
68,7,3327,0.11493594945674435,0.000113697,8,11.49359495
68,7,3328,0.004970333,3.640207564290533e-05,8,0.497033333
78,8,3326,0.23882988501332042,0,8,23.8829885
78,8,3327,0.2388304267556865,0,8,23.88304268
78,8,3328,0.23879899999999998,2.8674417556726524e-06,8,23.8799
88,9,3326,0.23882988501332042,0,8,23.8829885
88,9,3327,0.23490246710325463,2.3532722870508756e-05,8,23.49024671
88,9,3328,0.012196333333333299,5.201869322122181e-05,8,1.219633333
100,10,3326,0.23882988501332042,0,8,23.8829885
100,10,3327,0.012281008,3.472433873791184e-05,8,1.228100753
100,10,3328,0.011254667,6.358808413880953e-05,8,1.125466667
108,11,3326,0.23882988501332042,0,8,23.8829885
108,11,3327,0.2388304267556865,0,8,23.88304268
108,11,3328,0.23883000000000001,0,8,23.883
118,12,3326,0.23882988501332042,0,8,23.8829885
118,12,3327,0.2388304267556865,0,8,23.88304268
118,12,3328,0.014675666666666639,7.482312476768902e-05,8,1.467566667
128,13,3326,0.23882988501332042,0,8,23.8829885
128,13,3327,0.2388304267556865,0,8,23.88304268
128,13,3328,0.23883000000000001,0,8,23.883
138,14,3326,0.23882988501332042,0,8,23.8829885
138,14,3327,0.2388304267556865,0,8,23.88304268
138,14,3328,0.20215899999999998,8.938773219333206e-05,8,20.2159
148,15,3326,0.23882988501332042,0,8,23.8829885
148,15,3327,0.2388304267556865,0,8,23.88304268
148,15,3328,0.003217,3.42271821802464e-05,8,0.3217
158,16,3326,0.23882988501332042,0,8,23.8829885
158,16,3327,0.2388304267556865,0,8,23.88304268
158,16,3328,0.23883000000000001,0,8,23.883
9,1,3326,0.1996874974278212,0,9,19.96874974
9,1,3327,0.1996873796172842,0,9,19.96873796
9,1,3328,0.068775,0.00014124,9,6.8775
19,2,3326,0.1996874974278212,0,9,19.96874974
19,2,3327,0.1996873796172842,0,9,19.96873796
19,2,3328,0.011997667,6.715363810778665e-05,9,1.199766667
29,3,3326,0.1996874974278212,0,9,19.96874974
29,3,3327,0.1996873796172842,0,9,19.96873796
29,3,3328,0.19958899999999996,4.136557881996448e-06,9,19.9589
39,4,3326,0.1996874974278212,0,9,19.96874974
39,4,3327,0.19968671352271877,4.440630436181499e-07,9,19.96867135
39,4,3328,0.014656999999999958,8.685780205472384e-05,9,1.4657
49,5,3326,0.1996874974278212,0,9,19.96874974
49,5,3327,0.016279351179486902,6.150914367126756e-05,9,1.627935118
49,5,3328,0.00017,7.359800721937606e-06,9,0.017
59,6,3326,0.1996874974278212,0,9,19.96874974
59,6,3327,0.042982194,0.000125293,9,4.298219418
59,6,3328,0.001036,1.143338192409248e-05,9,0.1036
69,7,3326,0.1996874974278212,0,9,19.96874974
69,7,3327,0.025771643,5.329750946967374e-05,9,2.57716428
69,7,3328,0.002588667,3.325156637913156e-05,9,0.258866667
79,8,3326,0.1996874974278212,0,9,19.96874974
79,8,3327,0.1996873796172842,0,9,19.96873796
79,8,3328,0.19966066666666665,2.6666666666623656e-06,9,19.96606667
89,9,3326,0.1996874974278212,0,9,19.96874974
89,9,3327,0.19328421255965705,5.968416283294436e-05,9,19.32842126
89,9,3328,0.010160667,7.074131277642132e-05,9,1.016066667
101,10,3326,0.1996874974278212,0,9,19.96874974
101,10,3327,0.010437702,2.5117545909314207e-05,9,1.043770184
101,10,3328,0.014994667,6.426594052148343e-05,9,1.499466667
109,11,3326,0.1996874974278212,0,9,19.96874974
109,11,3327,0.1996873796172842,0,9,19.96873796
109,11,3328,0.19968266666666662,1.2472191289300515e-06,9,19.96826667
119,12,3326,0.1996874974278212,0,9,19.96874974
119,12,3327,0.18486966194590643,5.363520577232235e-05,9,18.48696619
119,12,3328,0.002005,3.121609271585419e-05,9,0.2005
129,13,3326,0.1996874974278212,0,9,19.96874974
129,13,3327,0.1996873796172842,0,9,19.96873796
129,13,3328,0.1996866666666666,0,9,19.96866667
139,14,3326,0.1996874974278212,0,9,19.96874974
139,14,3327,0.1996873796172842,0,9,19.96873796
139,14,3328,0.16919399999999996,5.9096437192843015e-05,9,16.9194
149,15,3326,0.1996874974278212,0,9,19.96874974
149,15,3327,0.1996873796172842,0,9,19.96873796
149,15,3328,0.007269333,7.008249107698326e-05,9,0.726933333
159,16,3326,0.1996874974278212,0,9,19.96874974
159,16,3327,0.1996873796172842,0,9,19.96873796
159,16,3328,0.1996866666666666,0,9,19.96866667
10,1,3326,0.1669597807269045,0,10,16.69597807
10,1,3327,0.1669599333017308,0,10,16.69599333
10,1,3328,0.042887667,0.000185506,10,4.288766667
20,2,3326,0.1669597807269045,0,10,16.69597807
20,2,3327,0.166947722,7.02125321304403e-07,10,16.69477216
20,2,3328,0.006707,5.168924237960973e-05,10,0.6707
30,3,3326,0.1669597807269045,0,10,16.69597807
30,3,3327,0.1669599333017308,0,10,16.69599333
30,3,3328,0.14966,9.132816287067177e-05,10,14.966
40,4,3326,0.1669597807269045,0,10,16.69597807
40,4,3327,0.16695926720716533,2.7193196764063925e-07,10,16.69592672
40,4,3328,0.012152333,8.794347932369438e-05,10,1.215233333
50,5,3326,0.1669597807269045,0,10,16.69597807
50,5,3327,0.011700395,5.880545828476723e-05,10,1.170039511
50,5,3328,0.002133667,2.901340686264112e-05,10,0.213366667
60,6,3326,0.1669597807269045,0,10,16.69597807
60,6,3327,0.014471348497346121,3.912829198775486e-05,10,1.44713485
60,6,3328,0.000628,1.182511451671668e-05,10,0.0628
70,7,3326,0.1669597807269045,0,10,16.69597807
70,7,3327,0.010245422542638341,3.54614995213125e-05,10,1.024542254
70,7,3328,0.00141,3.1055505863602885e-05,10,0.141
80,8,3326,0.1669597807269045,0,10,16.69597807
80,8,3327,0.1669599333017308,0,10,16.69599333
80,8,3328,0.16269266666666662,5.129327441292477e-05,10,16.26926667
90,9,3326,0.1669597807269045,0,10,16.69597807
90,9,3327,0.15929123518159843,6.695866051638549e-05,10,15.92912352
90,9,3328,0,0,10,0
102,10,3326,0.1669597807269045,0,10,16.69597807
102,10,3327,0.008748264,2.5803463782096796e-05,10,0.874826399
102,10,3328,0.013482999999999959,6.048737241955917e-05,10,1.3483
110,11,3326,0.1669597807269045,0,10,16.69597807
110,11,3327,0.1669599333017308,0,10,16.69599333
110,11,3328,0.048120667,4.553265006807306e-05,10,4.812066667
120,12,3326,0.1669597807269045,0,10,16.69597807
120,12,3327,0.047324687,5.0714157636398864e-05,10,4.732468669
