Timestep,ReleaseNumber,Mean_Relative_Abundance_Inside,Std_Error_Relative_Abundance_Inside,Aligned_Timestep,%
106,3,7.3530016983239e-05,3.1760130002140663e-06,86,0.007353002
106,4,7.243255404319065e-05,4.124621410506812e-06,76,0.007243255
106,5,0.000193702,4.799440207358428e-06,66,0.019370221
106,6,0.000481237,6.720560536781597e-07,56,0.04812375
106,7,0.000795661,0,46,0.079566063
106,8,0.001314212,0,36,0.131421187
106,9,0.009523235,0,26,0.952323466
106,10,0.057037893,0,16,5.703789265
106,11,0.3416374695796991,0,6,34.16374696
107,1,6.310411905277973e-05,2.7436573501208565e-06,107,0.006310412
107,2,5.6519341412489675e-05,2.228957768154357e-06,97,0.005651934
107,3,7.188382257316647e-05,2.9294244224001288e-06,87,0.007188382
107,4,7.353001698323899e-05,4.285729785916069e-06,77,0.007353002
107,5,0.000163522,1.8608389509005246e-06,67,0.016352198
107,6,0.000394538,6.3992536098079e-06,57,0.039453793
107,7,0.000757249,0,47,0.075724943
107,8,0.001251108,0,37,0.125110775
107,9,0.007962094,0,27,0.796209363
107,10,0.047690252,0,17,4.769025206
107,11,0.2856449103784326,0,7,28.56449104
108,1,6.529904493287642e-05,3.404789231142391e-06,108,0.006529904
108,2,5.487314700241717e-05,1.9400587175227713e-06,98,0.005487315
108,3,7.353001698323899e-05,3.2923888201450316e-06,88,0.007353002
108,4,7.298128551321483e-05,3.079747737256898e-06,78,0.007298129
108,5,0.000113587,3.5349552171265117e-06,68,0.011358741
108,6,0.00028534,1.2300645457168617e-05,58,0.028534036
108,7,0.000721582,0,48,0.072158188
108,8,0.001190747,0,38,0.119074729
108,9,0.001961715,0,28,0.196171501
108,10,0.039873572,0,18,3.987357227
108,11,0.23882988501332042,0,8,23.8829885
109,1,6.20066561127314e-05,4.558105923236896e-06,109,0.006200666
109,2,5.0483295242223794e-05,1.3989962366878545e-06,99,0.00504833
109,3,7.353001698323899e-05,3.1760130002140676e-06,89,0.007353002
109,4,6.804270228299728e-05,4.372670278374007e-06,79,0.00680427
109,5,8.505337785374661e-05,3.36028026841636e-06,69,0.008505338
109,6,0.000227724,7.463554906741697e-06,59,0.022772356
109,7,0.000685914,0,49,0.068591434
109,8,0.001130387,0,39,0.113038683
109,9,0.001865687,0,29,0.1865687
109,10,0.03333818,0,19,3.333818046
109,11,0.1996861255991461,0,9,19.96861256
110,1,5.59706099424655e-05,4.214886397697855e-06,110,0.005597061
110,2,4.609344348203042e-05,2.360183294705189e-06,100,0.004609344
110,3,6.804270228299728e-05,1.5998134024493478e-06,90,0.00680427
110,4,6.694523934294893e-05,4.303258406252829e-06,80,0.006694524
110,5,6.420158199282808e-05,2.955009400941351e-06,70,0.006420158
110,6,0.000176692,5.5283163765094795e-06,60,0.017669153
110,7,0.000650247,1.2270008683581082e-06,50,0.065024679
110,8,0.001075514,0,40,0.107551368
110,9,0.001775146,0,30,0.177514631
110,10,0.027875559,0,20,2.787555868
110,11,0.1669597807269045,0,10,16.69597807
110,12,1,0,0,100
111,1,4.993456377219962e-05,3.5135957755539305e-06,111,0.004993456
111,2,3.4570082611522816e-05,3.079747737256897e-06,101,0.003457008
111,3,5.59706099424655e-05,1.0974629400483394e-06,91,0.005597061
111,4,5.981173023263471e-05,4.6236935516789014e-06,81,0.005981173
111,5,6.036046170265888e-05,2.4540017367348693e-06,71,0.006036046
111,6,0.000149804,5.662844964305649e-06,61,0.014980369
111,7,0.000616225,1.3989962366909438e-06,51,0.061622544
111,8,0.001023384,0,41,0.102338419
111,9,0.001687349,0,31,0.168734927
111,10,0.023304626,0,21,2.330462553
111,11,0.1395945423167991,0,11,13.95945423
111,12,0.8361048845331804,0,1,83.61048845
112,1,4.883710083215128e-05,5.014216777052341e-06,112,0.00488371
112,2,3.182642526140195e-05,3.937889110810099e-06,102,0.003182643
112,3,5.1580758182272137e-05,1.5998134024493476e-06,92,0.005158076
112,4,6.090919317268305e-05,4.457915536308717e-06,82,0.006090919
112,5,6.255538758275558e-05,5.446004340816898e-06,72,0.006255539
112,6,0.000150352,4.196988710068261e-06,62,0.015035242
112,7,0.000586045,1.398996236677211e-06,52,0.058604521
112,8,0.000973998,0,42,0.097399836
112,9,0.00160504,0,32,0.160503955
112,10,0.019485455,0,22,1.94854545
112,11,0.11671518367414131,0,12,11.67151837
112,12,0.6990729181813942,0,2,69.90729182
113,1,5.103202671224796e-05,2.0531651581712664e-06,113,0.005103203
113,2,3.7862471431667844e-05,4.457915536308718e-06,103,0.003786247
113,3,5.542187847244134e-05,3.055207523563913e-06,93,0.005542188
113,4,6.804270228299728e-05,4.6236935516789014e-06,83,0.00680427
113,5,7.791986874343237e-05,3.1996268048986906e-06,73,0.007791987
113,6,0.000171204,4.2148863976892466e-06,63,0.017120422
113,7,0.000560255,5.487314700199847e-07,53,0.056025483
113,8,0.000927356,0,43,0.092735618
113,9,0.001528217,0,33,0.152821714
113,10,0.016291837,0,23,1.629183735
113,11,0.097586405,0,13,9.758640463
113,12,0.5844977872403472,0,3,58.44977872
114,1,5.761680435253802e-05,1.2270008683674326e-06,114,0.00576168
114,2,4.9385832302175445e-05,2.2955084313525284e-06,104,0.004938583
114,3,6.58477764029006e-05,3.128250685500421e-06,94,0.006584778
114,4,6.20066561127314e-05,6.1717045954625354e-06,84,0.006200666
114,5,3.9508665841740354e-05,2.824768131044483e-06,74,0.003950867
114,6,0.000165168,1.599813402437184e-06,64,0.016516817
114,7,0.00053227,1.2270008683581082e-06,54,0.053226953
114,8,0.000880714,0,44,0.088071401
114,9,0.001454138,0,34,0.14541384
114,10,0.013622259,0,24,1.362225874
114,11,0.081593626,0,14,8.159362594
114,12,0.48870299086087743,0,4,48.87029909
115,1,6.145792464270721e-05,1.3989962366878536e-06,115,0.006145792
115,2,5.6519341412489675e-05,4.303258406252829e-06,105,0.005651934
115,3,7.023762816309397e-05,2.2289577681543564e-06,95,0.007023763
115,4,6.255538758275558e-05,5.582516852744014e-06,85,0.006255539
115,5,4.0606128781788704e-05,3.404789231142393e-06,75,0.004060613
115,6,0.00017724,4.124621410505384e-06,65,0.017724026
115,7,0.000504284,1.0265825790778108e-06,55,0.050428422
115,8,0.000836815,0,45,0.083681549
115,9,0.001382803,0,35,0.13828033
115,10,0.011388922,0,25,1.138892166
115,11,0.06822104,0,15,6.822104001
115,12,0.4086074018387992,0,5,40.86074018
116,1,6.036046170265888e-05,1.5027630207260442e-06,116,0.006036046
116,2,5.267822112232048e-05,6.098083218116059e-06,106,0.005267822
116,3,7.078635963311814e-05,2.016168161049816e-06,96,0.007078636
116,4,6.475031346285225e-05,6.110415047127824e-06,86,0.006475031
116,5,4.4995980541982074e-05,1.3989962366878532e-06,76,0.004499598
116,6,0.000170107,5.1329128954265526e-06,66,0.017010676
116,7,0.000480689,1.0265825790778346e-06,56,0.048068877
116,8,0.000795661,0,46,0.079566063
116,9,0.001314212,0,36,0.131421187
116,10,0.009523235,0,26,0.952323466
116,11,0.057037893,0,16,5.703789265
116,12,0.3416374695796991,0,6,34.16374696
117,1,5.7068072882513856e-05,1.5998134024493423e-06,117,0.005706807
117,2,5.2129489652296305e-05,5.689368973440772e-06,107,0.005212949
117,3,6.529904493287642e-05,2.6600744943666274e-06,97,0.006529904
117,4,6.036046170265888e-05,5.68936897344077e-06,87,0.006036046
117,5,4.44472490719579e-05,1.3441121073665424e-06,77,0.004444725
117,6,0.000141024,3.315173789723932e-06,67,0.014102399
117,7,0.000456545,1.0974629400400042e-06,57,0.045654458
117,8,0.000757249,0,47,0.075724943
117,9,0.001251108,0,37,0.125110775
117,10,0.007962094,0,27,0.796209363
117,11,0.047690252,0,17,4.769025206
117,12,0.2856449103784326,0,7,28.56449104
118,1,4.609344348203042e-05,2.016168161049816e-06,118,0.004609344
118,2,4.4995980541982074e-05,5.7289247381374125e-06,108,0.004499598
118,3,5.761680435253803e-05,1.7352412690887894e-06,98,0.00576168
118,4,5.2129489652296305e-05,4.908003473469743e-06,88,0.005212949
118,5,3.402135114149864e-05,3.315173789730099e-06,78,0.003402135
118,6,0.00010371,5.376448429452654e-06,68,0.010371025
118,7,0.000430754,1.2270008683580955e-06,58,0.04307542
118,8,0.000721582,0,48,0.072158188
118,9,0.001190747,0,38,0.119074729
118,10,0.001961715,0,28,0.196171501
118,11,0.039873572,0,18,3.987357227
118,12,0.23882988501332042,0,8,23.8829885
119,1,3.67650084916195e-05,4.214886397697857e-06,119,0.003676501
119,2,3.2923888201450305e-05,2.6028619036331885e-06,109,0.003292389
119,3,5.103202671224796e-05,2.824768131044484e-06,99,0.005103203
119,4,4.2252323191861214e-05,4.953802320933224e-06,89,0.004225232
119,5,2.4692916151087722e-05,3.5772915191919634e-06,79,0.002469292
119,6,6.859143375302146e-05,6.011052082904174e-06,69,0.006859143
119,7,0.000369296,5.32014898874232e-06,59,0.036929628
119,8,0.000685366,5.487314700400118e-07,49,0.068536561
119,9,0.001130387,0,39,0.113038683
119,10,0.001865687,0,29,0.1865687
119,11,0.03333818,0,19,3.333818046
119,12,0.1996861255991461,0,9,19.96861256
120,1,3.67650084916195e-05,2.5443631547383507e-06,120,0.003676501
120,2,3.0728962321353613e-05,1.599813402449345e-06,110,0.003072896
120,3,5.267822112232048e-05,3.1760130002140663e-06,100,0.005267822
120,4,4.0606128781788704e-05,3.1760130002140684e-06,90,0.004060613
120,5,2.688784203118441e-05,2.6600744943666303e-06,80,0.002688784
120,6,9.108942402399397e-05,4.541561019542496e-06,70,0.009108942
120,7,0.000325946,7.533825299131847e-06,60,0.032594649
120,8,0.000650796,5.487314700199976e-07,50,0.065079552
120,9,0.001075514,0,40,0.107551368
120,10,0.001775146,0,30,0.177514631
120,11,0.027875559,0,20,2.787555868
120,12,0.1669597807269045,0,10,16.69597807
120,13,1,0,0,100
121,1,3.6216277021595326e-05,1.0265825790856313e-06,121,0.003621628
121,2,3.2923888201450305e-05,2.2955084313525276e-06,111,0.003292389
121,3,5.0483295242223794e-05,3.315173789730099e-06,101,0.00504833
121,4,4.44472490719579e-05,3.5135957755539305e-06,91,0.004444725
121,5,3.29238882014503e-05,3.005526041452088e-06,81,0.003292389
121,6,9.27356184340823e-05,4.54156101955381e-06,71,0.009273562
121,7,0.000300156,7.238265217434774e-06,61,0.030015611
121,8,0.000615677,1.3989962366928947e-06,51,0.061567671
121,9,0.001023384,0,41,0.102338419
121,10,0.001687349,0,31,0.168734927
121,11,0.023304626,0,21,2.330462553
121,12,0.1395945423167991,0,11,13.95945423
121,13,0.8361048845331804,0,1,83.61048845
122,1,3.3472619671474467e-05,2.194925880096685e-06,122,0.003347262
122,2,2.688784203118441e-05,1.0265825790856338e-06,112,0.002688784
122,3,4.664217495205459e-05,2.454001736734873e-06,102,0.004664217
122,4,4.389851760193373e-05,2.454001736734873e-06,92,0.004389852
122,5,2.743657350120858e-05,2.8775721051538277e-06,82,0.002743657
122,6,7.188382257316647e-05,4.013624683677651e-06,72,0.007188382
122,7,0.00027272,6.411006151588621e-06,62,0.027271954
122,8,0.000565742,4.013624683686111e-06,52,0.056574215
122,9,0.000973998,0,42,0.097399836
122,10,0.00160504,0,32,0.160503955
122,11,0.019485455,0,22,1.94854545
122,12,0.11671518367414131,0,12,11.67151837
122,13,0.6990729181813942,0,2,69.90729182
123,1,2.798530497123275e-05,2.797992473375705e-06,123,0.00279853
123,2,2.414418468106355e-05,1.5998134024493464e-06,113,0.002414418
123,3,4.005739731176453e-05,4.032336322099631e-06,103,0.00400574
123,4,3.7862471431667844e-05,2.3601832947051863e-06,93,0.003786247
123,5,2.0303064390894352e-05,2.8247681310444825e-06,83,0.002030306
123,6,4.664217495205459e-05,1.2270008683674372e-06,73,0.004664217
123,7,0.000249124,4.861773211114138e-06,63,0.024912409
123,8,0.000527331,3.404789231154376e-06,53,0.052733094
123,9,0.000927356,0,43,0.092735618
123,10,0.001528217,0,33,0.152821714
123,11,0.016291837,0,23,1.629183735
123,12,0.097586405,0,13,9.758640463
123,13,0.5844977872403472,0,3,58.44977872
124,1,2.5790379091136068e-05,2.0531651581712664e-06,124,0.002579038
124,2,2.1949258800966862e-05,8.676206345443955e-07,114,0.002194926
124,3,3.5118814081546984e-05,2.1949258800966865e-06,104,0.003511881
124,4,3.1826425261401956e-05,2.8247681310444834e-06,94,0.003182643
124,5,1.701067557074932e-05,3.176013000214068e-06,84,0.001701068
124,6,2.5241647621111894e-05,1.3441121073665437e-06,74,0.002524165
124,7,0.000241991,6.573335793855458e-06,64,0.024199058
124,8,0.000502089,3.6810026051115903e-06,54,0.05020893
124,9,0.000880714,0,44,0.088071401
124,10,0.001454138,0,34,0.14541384
124,11,0.013622259,0,24,1.362225874
124,12,0.081593626,0,14,8.159362594
124,13,0.48870299086087743,0,4,48.87029909
125,1,2.688784203118441e-05,1.8199363967303296e-06,125,0.002688784
125,2,2.304672174101521e-05,1.3989962366878532e-06,115,0.002304672
125,3,3.566754555157116e-05,1.940058717522772e-06,105,0.003566755
125,4,3.457008261152281e-05,3.534955217126218e-06,95,0.003457008
125,5,1.9754332920870177e-05,2.797992473375706e-06,85,0.001975433
125,6,2.9082767911281093e-05,2.5443631547383524e-06,75,0.002908277
125,7,0.00023376,5.973364864473163e-06,65,0.023375961
125,8,0.000478494,3.3151737897338746e-06,55,0.047849384
125,9,0.000836815,0,45,0.083681549
125,10,0.001382803,0,35,0.13828033
125,11,0.011388922,0,25,1.138892166
125,12,0.06822104,0,15,6.822104001
125,13,0.4086074018387992,0,5,40.86074018
126,1,2.5241647621111894e-05,2.360183294705188e-06,126,0.002524165
126,2,2.5241647621111894e-05,5.487314700241732e-07,116,0.002524165
126,3,3.5118814081546984e-05,3.055207523563914e-06,106,0.003511881
126,4,3.1826425261401956e-05,3.3151737897300985e-06,96,0.003182643
126,5,1.8656869980821838e-05,3.1760130002140676e-06,86,0.001865687
126,6,3.072896232135361e-05,2.66007449436663e-06,76,0.003072896
126,7,0.00022498,4.338103172711138e-06,66,0.02249799
126,8,0.00045435,3.3151737897338547e-06,56,0.045434966
126,9,0.000795661,0,46,0.079566063
126,10,0.001314212,0,36,0.131421187
126,11,0.009523235,0,26,0.952323466
126,12,0.057037893,0,16,5.703789265
126,13,0.3416374695796991,0,6,34.16374696
127,1,2.304672174101521e-05,2.228957768154359e-06,127,0.002304672
127,2,2.798530497123275e-05,1.5998134024493464e-06,117,0.00279853
127,3,3.7862471431667844e-05,2.7979924733757047e-06,107,0.003786247
127,4,3.127769379137779e-05,2.5443631547383532e-06,97,0.003127769
127,5,1.9205601450846006e-05,2.6028619036331885e-06,87,0.00192056
127,6,3.2375156731426124e-05,3.4047892311423926e-06,77,0.003237516
127,7,0.000212908,3.534955217117195e-06,67,0.021290781
127,8,0.000430754,3.681002605092957e-06,57,0.04307542
127,9,0.000757249,0,47,0.075724943
127,10,0.001251108,0,37,0.125110775
127,11,0.007962094,0,27,0.796209363
127,12,0.047690252,0,17,4.769025206
127,13,0.2856449103784326,0,7,28.56449104
128,1,2.5241647621111897e-05,2.360183294705188e-06,128,0.002524165
128,2,3.0728962321353613e-05,1.599813402449345e-06,118,0.003072896
128,3,4.0606128781788704e-05,2.660074494366629e-06,108,0.004060613
128,4,3.29238882014503e-05,1.5027630207260431e-06,98,0.003292389
128,5,2.9082767911281096e-05,4.03233632209963e-06,88,0.002908277
128,6,4.719090642207876e-05,2.660074494366631e-06,78,0.004719091
128,7,0.000203031,2.295508431353007e-06,68,0.020303064
128,8,0.000410451,3.079747737267334e-06,58,0.041045114
128,9,0.000721582,0,48,0.072158188
128,10,0.001190747,0,38,0.119074729
128,11,0.001961715,0,28,0.196171501
128,12,0.039873572,0,18,3.987357227
128,13,0.23882988501332042,0,8,23.8829885
129,1,2.4144184681063554e-05,3.404789231142393e-06,129,0.002414418
129,2,3.018023085132944e-05,2.2955084313525293e-06,119,0.003018023
129,3,3.841120290169201e-05,2.743657350120857e-06,109,0.00384112
129,4,3.457008261152281e-05,2.3918650249758816e-06,99,0.003457008
129,5,3.127769379137779e-05,4.474769719433623e-06,89,0.003127769
129,6,5.103202671224796e-05,2.8247681310444825e-06,79,0.005103203
129,7,0.000193153,2.0531651581770355e-06,69,0.019315348
129,8,0.000387953,3.315173789733862e-06,59,0.038795315
129,9,0.000685914,0,49,0.068591434
129,10,0.001130387,0,39,0.113038683
129,11,0.001865687,0,29,0.1865687
129,12,0.03333818,0,19,3.333818046
129,13,0.1996861255991461,0,9,19.96861256
130,1,2.1949258800966862e-05,2.2955084313525284e-06,130,0.002194926
130,2,2.414418468106355e-05,3.821472487203341e-06,120,0.002414418
130,3,3.6765008491619494e-05,4.303258406252829e-06,110,0.003676501
130,4,3.402135114149864e-05,1.8608389509146707e-06,100,0.003402135
130,5,3.402135114149864e-05,3.9378891108100995e-06,90,0.003402135
130,6,4.883710083215128e-05,3.7216779018293444e-06,80,0.00488371
130,7,0.000150901,4.0695014978211845e-06,70,0.015090115
130,8,0.00033308,4.87723198847202e-06,60,0.033308
130,9,0.000652442,5.487314700199711e-07,50,0.065244172
130,10,0.001075514,0,40,0.107551368
130,11,0.001775146,0,30,0.177514631
130,12,0.027875559,0,20,2.787555868
130,13,0.1669597807269045,0,10,16.69597807
130,14,1,0,0,100
131,1,2.4144184681063548e-05,1.5998134024493457e-06,131,0.002414418
131,2,2.5241647621111894e-05,1.8199363967303284e-06,121,0.002524165
131,3,3.018023085132944e-05,3.128250685500425e-06,111,0.003018023
131,4,3.2375156731426124e-05,2.360183294705188e-06,101,0.003237516
131,5,3.29238882014503e-05,4.06950149781504e-06,91,0.003292389
131,6,5.4324415532392997e-05,5.715769899335117e-06,81,0.005432442
131,7,0.000118526,4.541561019558856e-06,71,0.0118526
131,8,0.000282048,4.938583230216665e-06,61,0.028204798
131,9,0.000617872,1.0265825790992024e-06,51,0.061787164
131,10,0.001023384,0,41,0.102338419
131,11,0.001687349,0,31,0.168734927
131,12,0.023304626,0,21,2.330462553
131,13,0.1395945423167991,0,11,13.95945423
131,14,0.8361048845331804,0,1,83.61048845
132,1,2.359545321103938e-05,1.646194410072516e-06,132,0.002359545
132,2,2.5241647621111894e-05,2.6600744943666286e-06,122,0.002524165
132,3,3.072896232135361e-05,3.6191326087168524e-06,112,0.003072896
132,4,3.127769379137779e-05,2.9550094009413504e-06,102,0.003127769
132,5,3.29238882014503e-05,3.880117435045544e-06,92,0.003292389
132,6,5.322695259234464e-05,5.248925575470877e-06,82,0.005322695
132,7,8.230972050362573e-05,3.360280268416355e-06,72,0.008230972
132,8,0.000193153,4.12462141051071e-06,62,0.019315348
132,9,0.000573973,1.819936396730073e-06,52,0.057397312
132,10,0.000973998,0,42,0.097399836
132,11,0.00160504,0,32,0.160503955
132,12,0.019485455,0,22,1.94854545
132,13,0.11671518367414131,0,12,11.67151837
132,14,0.6990729181813942,0,2,69.90729182
133,1,2.4692916151087726e-05,3.005526041452087e-06,133,0.002469292
133,2,2.5790379091136068e-05,1.8608389509146718e-06,123,0.002579038
133,3,3.3472619671474467e-05,5.014216777052344e-06,113,0.003347262
133,4,3.29238882014503e-05,3.128250685500423e-06,103,0.003292389
133,5,3.29238882014503e-05,3.880117435045544e-06,93,0.003292389
133,6,5.1580758182272137e-05,4.861773211113281e-06,83,0.005158076
133,7,6.20066561127314e-05,4.953802320933224e-06,73,0.006200666
133,8,0.000170655,4.8617732111146934e-06,63,0.017065549
133,9,0.000547085,1.3989962366771996e-06,53,0.054708528
133,10,0.000927356,0,43,0.092735618
133,11,0.001528217,0,33,0.152821714
133,12,0.016291837,0,23,1.629183735
133,13,0.097586405,0,13,9.758640463
133,14,0.5844977872403472,0,3,58.44977872
134,1,2.0851795860918523e-05,1.3989962366878517e-06,134,0.00208518
134,2,2.1949258800966866e-05,1.502763020726044e-06,124,0.002194926
134,3,2.853403644125692e-05,2.2289577681543593e-06,114,0.002853404
134,4,2.8534036441256928e-05,1.8608389509146716e-06,104,0.002853404
134,5,2.414418468106355e-05,3.821472487203341e-06,94,0.002414418
134,6,3.566754555157116e-05,3.577291519191965e-06,84,0.003566755
134,7,2.633911056116024e-05,4.214886397697856e-06,74,0.002633911
134,8,0.000158035,4.1246214104994045e-06,64,0.015803466
134,9,0.000519649,1.3989962366772265e-06,54,0.05196487
134,10,0.000880714,0,44,0.088071401
134,11,0.001454138,0,34,0.14541384
134,12,0.013622259,0,24,1.362225874
134,13,0.081593626,0,14,8.159362594
134,14,0.48870299086087743,0,4,48.87029909
135,1,1.5364481160676807e-05,1.0974629400483432e-06,135,0.001536448
135,2,1.3718286750604293e-05,1.502763020726044e-06,125,0.001371829
135,3,2.1949258800966866e-05,2.8775721051538277e-06,115,0.002194926
135,4,1.8656869980821835e-05,2.016168161049814e-06,105,0.001865687
135,5,6.58477764029006e-06,1.8608389509146716e-06,95,0.000658478
135,6,4.389851760193373e-06,1.3989962366878528e-06,85,0.000438985
135,7,2.1949258800966866e-05,2.454001736734871e-06,75,0.002194926
135,8,0.000145414,3.5772915191877795e-06,65,0.014541384
135,9,0.000492761,1.860838950900529e-06,55,0.049276086
135,10,0.000836815,0,45,0.083681549
135,11,0.001382803,0,35,0.13828033
135,12,0.011388922,0,25,1.138892166
135,13,0.06822104,0,15,6.822104001
135,14,0.4086074018387992,0,5,40.86074018
136,1,1.4815749690652634e-05,1.398996236687853e-06,136,0.001481575
136,2,1.4815749690652634e-05,1.0974629400483435e-06,126,0.001481575
136,3,2.140052733094269e-05,2.6600744943666286e-06,116,0.002140053
136,4,1.646194410072515e-05,1.940058717522772e-06,106,0.001646194
136,5,4.389851760193373e-06,1.8608389509146716e-06,96,0.000438985
136,6,4.389851760193373e-06,1.3989962366878528e-06,86,0.000438985
136,7,2.4692916151087722e-05,2.8775721051538277e-06,76,0.002469292
136,8,0.000140475,4.013624683684051e-06,66,0.014047526
136,9,0.000469714,2.3601832947035244e-06,56,0.046971414
136,10,0.000795661,0,46,0.079566063
136,11,0.001314212,0,36,0.131421187
136,12,0.009523235,0,26,0.952323466
136,13,0.057037893,0,16,5.703789265
136,14,0.3416374695796991,0,6,34.16374696
137,1,1.4267018220628464e-05,1.026582579085633e-06,137,0.001426702
137,2,1.5364481160676803e-05,1.0974629400483437e-06,127,0.001536448
137,3,2.194925880096687e-05,2.60286190363319e-06,117,0.002194926
137,4,1.646194410072515e-05,2.295508431352528e-06,107,0.001646194
137,5,6.036046170265888e-06,2.7979924733757055e-06,97,0.000603605
137,6,7.682240580338402e-06,2.360183294705188e-06,87,0.000768224
137,7,3.29238882014503e-05,3.360280268416359e-06,77,0.003292389
137,8,0.00014706,3.937889110819178e-06,67,0.014706003
137,9,0.000446667,1.8199363967330753e-06,57,0.044666742
137,10,0.000757249,0,47,0.075724943
137,11,0.001251108,0,37,0.125110775
137,12,0.007962094,0,27,0.796209363
137,13,0.047690252,0,17,4.769025206
137,14,0.2856449103784326,0,7,28.56449104
138,1,1.371828675060429e-05,2.6028619036331885e-06,138,0.001371829
138,2,1.6461944100725153e-05,1.502763020726044e-06,128,0.001646194
138,3,2.1949258800966866e-05,3.1282506855004236e-06,118,0.002194926
138,4,1.701067557074932e-05,1.5998134024493444e-06,108,0.001701068
138,5,1.0974629400483433e-05,2.2955084313525284e-06,98,0.001097463
138,6,1.2620823810555947e-05,2.9550094009413504e-06,88,0.001262082
138,7,3.4570082611522816e-05,4.558105923236899e-06,78,0.003457008
138,8,0.000141024,4.877231988474269e-06,68,0.014102399
138,9,0.000426364,1.3989962366772083e-06,58,0.042636435
138,10,0.000721582,0,48,0.072158188
138,11,0.001190747,0,38,0.119074729
138,12,0.001961166,5.487314700399728e-07,28,0.196116627
138,13,0.039873572,0,18,3.987357227
138,14,0.23882988501332042,0,8,23.8829885
139,1,1.701067557074932e-05,5.514683023137752e-06,139,0.001701068
139,2,2.140052733094269e-05,2.1949258800966865e-06,129,0.002140053
139,3,2.6339110561160233e-05,3.1996268048986914e-06,119,0.002633911
139,4,2.304672174101521e-05,1.3989962366878528e-06,109,0.002304672
139,5,2.304672174101521e-05,3.7418497455219013e-06,99,0.002304672
139,6,3.29238882014503e-05,4.908003473469744e-06,89,0.003292389
139,7,3.5118814081546984e-05,4.196988710063559e-06,79,0.003511881
139,8,0.000139378,3.4047892311334306e-06,69,0.013937779
139,9,0.000404964,1.3989962366909423e-06,59,0.040496382
139,10,0.000685914,0,49,0.068591434
139,11,0.001130387,0,39,0.113038683
139,12,0.00186459,6.720560536781235e-07,29,0.186458954
139,13,0.03333818,0,19,3.333818046
139,14,0.1996861255991461,0,9,19.96861256
140,1,1.7559407040773492e-05,4.639945600212844e-06,140,0.001755941
140,2,2.0851795860918523e-05,2.2289577681543585e-06,130,0.00208518
140,3,2.5241647621111894e-05,3.29238882014503e-06,120,0.002524165
140,4,2.633911056116024e-05,1.8608389509146714e-06,110,0.002633911
140,5,2.798530497123275e-05,3.1760130002140684e-06,100,0.00279853
140,6,4.609344348203042e-05,4.861773211113281e-06,90,0.004609344
140,7,3.8959934371716186e-05,4.196988710063559e-06,80,0.003895993
140,8,0.000130049,4.124621410499403e-06,70,0.013004936
140,9,0.000385758,1.6461944100733336e-06,60,0.038575822
140,10,0.00065299,0,50,0.065299045
140,11,0.001075514,0,40,0.107551368
140,12,0.001766367,2.0161681610467353e-06,30,0.17663666
140,13,0.027875559,0,20,2.787555868
140,14,0.1669597807269045,0,10,16.69597807
140,15,1,0,0,100
141,1,1.701067557074932e-05,4.457915536308716e-06,141,0.001701068
141,2,2.1949258800966862e-05,3.3602802684163584e-06,131,0.002194926
141,3,2.688784203118441e-05,4.1969887100635585e-06,121,0.002688784
141,4,2.633911056116024e-05,2.8247681310444834e-06,111,0.002633911
141,5,3.127769379137779e-05,4.877231988474218e-06,101,0.003127769
141,6,4.554471201200624e-05,5.248925575470878e-06,91,0.004554471
141,7,3.6216277021595326e-05,4.1969887100635585e-06,81,0.003621628
141,8,0.000121818,5.794250962875122e-06,71,0.012181839
141,9,0.000366553,1.6461944100833413e-06,61,0.036655262
141,10,0.000620067,0,51,0.062006656
141,11,0.001023384,0,41,0.102338419
141,12,0.00165662,4.8617732111141446e-06,31,0.165662031
141,13,0.023304626,0,21,2.330462553
141,14,0.1395945423167991,0,11,13.95945423
141,15,0.8361048845331804,0,1,83.61048845
142,1,1.5913212630700978e-05,3.821472487203341e-06,142,0.001591321
142,2,2.249799027099104e-05,3.7216779018293436e-06,132,0.002249799
142,3,2.5241647621111897e-05,3.176013000214067e-06,122,0.002524165
142,4,2.5790379091136068e-05,2.2289577681543576e-06,112,0.002579038
142,5,3.29238882014503e-05,5.555482713948093e-06,102,0.003292389
142,6,5.2129489652296305e-05,4.8307072494722595e-06,92,0.005212949
142,7,3.7313739961643676e-05,4.389851760193375e-06,82,0.003731374
142,8,0.000114685,5.4460043408061205e-06,72,0.011468488
142,9,0.000347347,1.646194410059993e-06,62,0.034734702
142,10,0.000589886,0,52,0.058988633
142,11,0.000973998,0,42,0.097399836
142,12,0.001567726,5.390431413881451e-06,32,0.156772581
142,13,0.019485455,0,22,1.94854545
142,14,0.11671518367414131,0,12,11.67151837
142,15,0.6990729181813942,0,2,69.90729182
143,1,1.5913212630700978e-05,4.1969887100635585e-06,143,0.001591321
143,2,2.140052733094269e-05,1.5998134024493442e-06,133,0.002140053
143,3,2.743657350120858e-05,3.1282506855004244e-06,123,0.002743657
143,4,2.798530497123275e-05,1.5998134024493461e-06,113,0.00279853
143,5,3.2375156731426124e-05,5.088726309476706e-06,103,0.003237516
143,6,5.1580758182272137e-05,5.446004340816897e-06,93,0.005158076
143,7,3.1826425261401956e-05,4.389851760193373e-06,83,0.003182643
143,8,9.38330813741223e-05,4.8617732111026935e-06,73,0.009383308
143,9,0.000330885,1.6461944100733453e-06,63,0.033088508
143,10,0.00056245,0,53,0.056244976
